"Notes"	"County"	"County Code"	Deaths	Population	Crude Rate
	"Bergen County, NJ"	"34003"	154	948406	16.2
	"Burlington County, NJ"	"34005"	173	448596	38.6
	"Camden County, NJ"	"34007"	287	510719	56.2
	"Cape May County, NJ"	"34009"	53	93553	56.7
	"Cumberland County, NJ"	"34011"	81	152538	53.1
	"Essex County, NJ"	"34013"	299	808285	37.0
	"Gloucester County, NJ"	"34015"	146	292206	50.0
	"Hudson County, NJ"	"34017"	140	691643	20.2
	"Hunterdon County, NJ"	"34019"	26	125059	20.8
	"Mercer County, NJ"	"34021"	109	374733	29.1
	"Middlesex County, NJ"	"34023"	227	842798	26.9
	"Monmouth County, NJ"	"34025"	201	626351	32.1
	"Morris County, NJ"	"34027"	109	499693	21.8
	"Ocean County, NJ"	"34029"	221	597943	37.0
	"Passaic County, NJ"	"34031"	120	512607	23.4
	"Salem County, NJ"	"34033"	19	62792	Unreliable
	"Somerset County, NJ"	"34035"	70	335432	20.9
	"Sussex County, NJ"	"34037"	38	141682	26.8
	"Union County, NJ"	"34039"	124	563892	22.0
	"Warren County, NJ"	"34041"	41	106798	38.4
	"Bernalillo County, NM"	"35001"	191	676773	28.2
	"Chaves County, NM"	"35005"	25	64866	38.5
	"Dona Ana County, NM"	"35013"	40	215579	18.6
	"Eddy County, NM"	"35015"	15	56997	Unreliable
	"Grant County, NM"	"35017"	13	27687	Unreliable
	"Lea County, NM"	"35025"	15	68759	Unreliable
	"Otero County, NM"	"35035"	13	65817	Unreliable
	"Rio Arriba County, NM"	"35039"	34	39159	86.8
	"Sandoval County, NM"	"35043"	31	142507	21.8
	"San Juan County, NM"	"35045"	30	126926	23.6
	"San Miguel County, NM"	"35047"	11	27748	Unreliable
	"Santa Fe County, NM"	"35049"	37	148750	24.9
	"Valencia County, NM"	"35061"	31	75940	40.8
	"Albany County, NY"	"36001"	50	309612	16.1
	"Bronx County, NY"	"36005"	369	1471160	25.1
	"Broome County, NY"	"36007"	69	193639	35.6
	"Cattaraugus County, NY"	"36009"	17	77348	Unreliable
	"Cayuga County, NY"	"36011"	24	77603	30.9
	"Chautauqua County, NY"	"36013"	40	129046	31.0
	"Chemung County, NY"	"36015"	27	85557	31.6
	"Clinton County, NY"	"36019"	18	80980	Unreliable
	"Columbia County, NY"	"36021"	19	60604	Unreliable
	"Cortland County, NY"	"36023"	14	47786	Unreliable
	"Dutchess County, NY"	"36027"	98	295568	33.2
	"Erie County, NY"	"36029"	286	925528	30.9
	"Genesee County, NY"	"36037"	14	57956	Unreliable
	"Greene County, NY"	"36039"	13	47470	Unreliable
	"Jefferson County, NY"	"36045"	22	114187	19.3
	"Kings County, NY"	"36047"	399	2648771	15.1
	"Lewis County, NY"	"36049"	12	26551	Unreliable
	"Livingston County, NY"	"36051"	10	63799	Unreliable
	"Monroe County, NY"	"36055"	215	747642	28.8
	"Nassau County, NY"	"36059"	240	1369514	17.5
	"New York County, NY"	"36061"	276	1664727	16.6
	"Niagara County, NY"	"36063"	50	211328	23.7
	"Oneida County, NY"	"36065"	61	231332	26.4
	"Onondaga County, NY"	"36067"	101	465398	21.7
	"Ontario County, NY"	"36069"	26	109899	23.7
	"Orange County, NY"	"36071"	103	382226	26.9
	"Oswego County, NY"	"36075"	26	118478	21.9
	"Otsego County, NY"	"36077"	10	60094	Unreliable
	"Putnam County, NY"	"36079"	34	99323	34.2
	"Queens County, NY"	"36081"	299	2358582	12.7
	"Rensselaer County, NY"	"36083"	21	159722	13.1
	"Richmond County, NY"	"36085"	123	479458	25.7
	"Rockland County, NY"	"36087"	47	328868	14.3
	"St. Lawrence County, NY"	"36089"	18	109623	Unreliable
	"Saratoga County, NY"	"36091"	19	229869	Unreliable
	"Schenectady County, NY"	"36093"	41	155565	26.4
	"Steuben County, NY"	"36101"	16	96281	Unreliable
	"Suffolk County, NY"	"36103"	503	1492953	33.7
	"Sullivan County, NY"	"36105"	31	75485	41.1
	"Tioga County, NY"	"36107"	10	48578	Unreliable
	"Tompkins County, NY"	"36109"	24	104802	22.9
	"Ulster County, NY"	"36111"	56	179417	31.2
	"Westchester County, NY"	"36119"	151	980244	15.4
	"Alamance County, NC"	"37001"	46	162391	28.3
	"Beaufort County, NC"	"37013"	23	47088	48.8
	"Brunswick County, NC"	"37019"	52	130897	39.7
	"Buncombe County, NC"	"37021"	114	257607	44.3
	"Burke County, NC"	"37023"	29	89293	32.5
	"Cabarrus County, NC"	"37025"	68	206872	32.9
	"Caldwell County, NC"	"37027"	18	81981	Unreliable
	"Carteret County, NC"	"37031"	21	68881	30.5
	"Catawba County, NC"	"37035"	44	157974	27.9
	"Chatham County, NC"	"37037"	11	71472	Unreliable
	"Cleveland County, NC"	"37045"	14	97334	Unreliable
	"Columbus County, NC"	"37047"	13	55936	Unreliable
	"Craven County, NC"	"37049"	41	102578	40.0
	"Cumberland County, NC"	"37051"	109	332546	32.8
	"Currituck County, NC"	"37053"	10	26331	Unreliable
	"Dare County, NC"	"37055"	15	36099	Unreliable
	"Davidson County, NC"	"37057"	56	165466	33.8
	"Durham County, NC"	"37063"	54	311640	17.3
	"Edgecombe County, NC"	"37065"	11	52747	Unreliable
	"Forsyth County, NC"	"37067"	88	376320	23.4
	"Franklin County, NC"	"37069"	13	66168	Unreliable
	"Gaston County, NC"	"37071"	57	220182	25.9
	"Granville County, NC"	"37077"	13	59557	Unreliable
	"Guilford County, NC"	"37081"	125	526953	23.7
	"Harnett County, NC"	"37085"	35	132754	26.4
	"Haywood County, NC"	"37087"	19	61084	Unreliable
	"Henderson County, NC"	"37089"	35	115708	30.2
	"Iredell County, NC"	"37097"	41	175711	23.3
	"Jackson County, NC"	"37099"	13	42973	Unreliable
	"Johnston County, NC"	"37101"	38	196708	19.3
	"Lee County, NC"	"37105"	22	60430	36.4
	"Lenoir County, NC"	"37107"	21	56883	36.9
	"Lincoln County, NC"	"37109"	11	82403	Unreliable
	"McDowell County, NC"	"37111"	15	45159	Unreliable
	"Mecklenburg County, NC"	"37119"	207	1076837	19.2
	"Moore County, NC"	"37125"	19	97264	Unreliable
	"Nash County, NC"	"37127"	16	93991	Unreliable
	"New Hanover County, NC"	"37129"	89	227198	39.2
	"Onslow County, NC"	"37133"	37	193893	19.1
	"Orange County, NC"	"37135"	14	144946	Unreliable
	"Pasquotank County, NC"	"37139"	10	39743	Unreliable
	"Pender County, NC"	"37141"	16	60958	Unreliable
	"Pitt County, NC"	"37147"	52	179042	29.0
	"Randolph County, NC"	"37151"	58	143282	40.5
	"Robeson County, NC"	"37155"	27	132606	20.4
	"Rockingham County, NC"	"37157"	25	90949	27.5
	"Rowan County, NC"	"37159"	73	140644	51.9
	"Rutherford County, NC"	"37161"	24	66551	36.1
	"Sampson County, NC"	"37163"	10	63430	Unreliable
	"Stanly County, NC"	"37167"	23	61482	37.4
	"Stokes County, NC"	"37169"	21	45717	45.9
	"Surry County, NC"	"37171"	21	72224	29.1
	"Union County, NC"	"37179"	32	231366	13.8
	"Vance County, NC"	"37181"	15	44211	Unreliable
	"Wake County, NC"	"37183"	157	1072203	14.6
	"Wayne County, NC"	"37191"	23	124172	18.5
	"Wilkes County, NC"	"37193"	20	68576	29.2
	"Wilson County, NC"	"37195"	15	81671	Unreliable
	"Cass County, ND"	"38017"	18	177787	Unreliable
	"Adams County, OH"	"39001"	18	27726	Unreliable
	"Allen County, OH"	"39003"	46	103198	44.6
	"Ashland County, OH"	"39005"	11	53628	Unreliable
	"Ashtabula County, OH"	"39007"	44	97807	45.0
	"Athens County, OH"	"39009"	10	66597	Unreliable
	"Belmont County, OH"	"39013"	22	68029	32.3
	"Brown County, OH"	"39015"	31	43576	71.1
	"Butler County, OH"	"39017"	270	380604	70.9
	"Champaign County, OH"	"39021"	20	38840	51.5
	"Clark County, OH"	"39023"	98	134557	72.8
	"Clermont County, OH"	"39025"	99	204214	48.5
	"Clinton County, OH"	"39027"	31	42009	73.8
	"Columbiana County, OH"	"39029"	54	103077	52.4
	"Crawford County, OH"	"39033"	20	41746	47.9
	"Cuyahoga County, OH"	"39035"	644	1248514	51.6
	"Darke County, OH"	"39037"	29	51536	56.3
	"Delaware County, OH"	"39041"	32	200464	16.0
	"Erie County, OH"	"39043"	35	74817	46.8
	"Fairfield County, OH"	"39045"	51	154733	33.0
	"Fayette County, OH"	"39047"	29	28752	100.9
	"Franklin County, OH"	"39049"	464	1291981	35.9
	"Gallia County, OH"	"39053"	19	29973	Unreliable
	"Geauga County, OH"	"39055"	27	93918	28.7
	"Greene County, OH"	"39057"	68	166752	40.8
	"Guernsey County, OH"	"39059"	11	39093	Unreliable
	"Hamilton County, OH"	"39061"	498	813822	61.2
	"Hancock County, OH"	"39063"	35	75754	46.2
	"Highland County, OH"	"39071"	29	42971	67.5
	"Huron County, OH"	"39077"	31	58494	53.0
	"Jefferson County, OH"	"39081"	29	66359	43.7
	"Knox County, OH"	"39083"	16	61261	Unreliable
	"Lake County, OH"	"39085"	102	230117	44.3
	"Lawrence County, OH"	"39087"	33	60249	54.8
	"Licking County, OH"	"39089"	46	173448	26.5
	"Logan County, OH"	"39091"	20	45325	44.1
	"Lorain County, OH"	"39093"	147	307924	47.7
	"Lucas County, OH"	"39095"	188	430887	43.6
	"Madison County, OH"	"39097"	20	44036	45.4
	"Mahoning County, OH"	"39099"	121	229796	52.7
	"Marion County, OH"	"39101"	33	64967	50.8
	"Medina County, OH"	"39103"	50	178371	28.0
	"Miami County, OH"	"39109"	44	105122	41.9
	"Montgomery County, OH"	"39113"	535	531542	100.7
	"Morrow County, OH"	"39117"	13	34994	Unreliable
	"Muskingum County, OH"	"39119"	22	86149	25.5
	"Ottawa County, OH"	"39123"	11	40657	Unreliable
	"Pickaway County, OH"	"39129"	17	57830	Unreliable
	"Pike County, OH"	"39131"	21	28270	74.3
	"Portage County, OH"	"39133"	41	162277	25.3
	"Preble County, OH"	"39135"	30	41120	73.0
	"Richland County, OH"	"39139"	52	120589	43.1
	"Ross County, OH"	"39141"	32	77313	41.4
	"Sandusky County, OH"	"39143"	25	59195	42.2
	"Scioto County, OH"	"39145"	54	75929	71.1
	"Seneca County, OH"	"39147"	21	55243	38.0
	"Shelby County, OH"	"39149"	24	48759	49.2
	"Stark County, OH"	"39151"	112	372542	30.1
	"Summit County, OH"	"39153"	253	541228	46.7
	"Trumbull County, OH"	"39155"	139	200380	69.4
	"Tuscarawas County, OH"	"39157"	23	92297	24.9
	"Union County, OH"	"39159"	11	56741	Unreliable
	"Warren County, OH"	"39165"	89	228882	38.9
	"Washington County, OH"	"39167"	15	60418	Unreliable
	"Wayne County, OH"	"39169"	26	116038	22.4
	"Williams County, OH"	"39171"	10	36784	Unreliable
	"Wood County, OH"	"39173"	19	130492	Unreliable
	"Bryan County, OK"	"40013"	11	46319	Unreliable
	"Canadian County, OK"	"40017"	16	139926	Unreliable
	"Carter County, OK"	"40019"	15	48190	Unreliable
	"Cherokee County, OK"	"40021"	10	48888	Unreliable
	"Cleveland County, OK"	"40027"	38	279641	13.6
	"Comanche County, OK"	"40031"	19	121526	Unreliable
	"Creek County, OK"	"40037"	19	71704	Unreliable
	"Garvin County, OK"	"40049"	10	27909	Unreliable
	"Kay County, OK"	"40071"	11	44544	Unreliable
	"Le Flore County, OK"	"40079"	15	49731	Unreliable
	"Logan County, OK"	"40083"	11	46784	Unreliable
	"McClain County, OK"	"40087"	10	39343	Unreliable
	"McIntosh County, OK"	"40091"	10	19742	Unreliable
	"Mayes County, OK"	"40097"	12	40921	Unreliable
	"Muskogee County, OK"	"40101"	17	69086	Unreliable
	"Oklahoma County, OK"	"40109"	180	787958	22.8
	"Okmulgee County, OK"	"40111"	14	38930	Unreliable
	"Osage County, OK"	"40113"	18	47233	Unreliable
	"Pittsburg County, OK"	"40121"	13	44184	Unreliable
	"Pottawatomie County, OK"	"40125"	14	72226	Unreliable
	"Rogers County, OK"	"40131"	14	91444	Unreliable
	"Sequoyah County, OK"	"40135"	15	41252	Unreliable
	"Tulsa County, OK"	"40143"	154	646266	23.8
	"Wagoner County, OK"	"40145"	18	78657	Unreliable
	"Washington County, OK"	"40147"	11	51932	Unreliable
	"Clackamas County, OR"	"41005"	38	412672	9.2
	"Deschutes County, OR"	"41017"	24	186875	12.8
	"Douglas County, OR"	"41019"	13	109405	Unreliable
	"Jackson County, OR"	"41029"	25	217479	11.5
	"Josephine County, OR"	"41033"	20	86352	23.2
	"Klamath County, OR"	"41035"	13	66935	Unreliable
	"Lane County, OR"	"41039"	76	374748	20.3
	"Linn County, OR"	"41043"	13	125047	Unreliable
	"Marion County, OR"	"41047"	47	341286	13.8
	"Multnomah County, OR"	"41051"	163	807555	20.2
	"Washington County, OR"	"41067"	46	588957	7.8
	"Yamhill County, OR"	"41071"	15	105722	Unreliable
	"Adams County, PA"	"42001"	18	102336	Unreliable
	"Allegheny County, PA"	"42003"	774	1223048	63.3
	"Armstrong County, PA"	"42005"	36	65642	54.8
	"Beaver County, PA"	"42007"	94	166140	56.6
	"Bedford County, PA"	"42009"	20	48480	41.3
	"Berks County, PA"	"42011"	116	417854	27.8
	"Blair County, PA"	"42013"	50	123457	40.5
	"Bradford County, PA"	"42015"	19	60853	Unreliable
	"Bucks County, PA"	"42017"	282	628341	44.9
	"Butler County, PA"	"42019"	99	187108	52.9
	"Cambria County, PA"	"42021"	84	133054	63.1
	"Carbon County, PA"	"42025"	27	63853	42.3
	"Centre County, PA"	"42027"	17	162660	Unreliable
	"Chester County, PA"	"42029"	169	519293	32.5
	"Clearfield County, PA"	"42033"	13	79685	Unreliable
	"Columbia County, PA"	"42037"	16	65932	Unreliable
	"Crawford County, PA"	"42039"	21	86159	24.4
	"Cumberland County, PA"	"42041"	86	250066	34.4
	"Dauphin County, PA"	"42043"	89	275710	32.3
	"Delaware County, PA"	"42045"	292	564696	51.7
	"Elk County, PA"	"42047"	10	30197	Unreliable
	"Erie County, PA"	"42049"	116	274541	42.3
	"Fayette County, PA"	"42051"	86	131504	65.4
	"Franklin County, PA"	"42055"	29	154234	18.8
	"Greene County, PA"	"42059"	10	36770	Unreliable
	"Huntingdon County, PA"	"42061"	14	45491	Unreliable
	"Indiana County, PA"	"42063"	43	84953	50.6
	"Jefferson County, PA"	"42065"	11	43804	Unreliable
	"Lackawanna County, PA"	"42069"	86	210761	40.8
	"Lancaster County, PA"	"42071"	183	542903	33.7
	"Lawrence County, PA"	"42073"	57	87069	65.5
	"Lebanon County, PA"	"42075"	20	139754	14.3
	"Lehigh County, PA"	"42077"	120	366494	32.7
	"Luzerne County, PA"	"42079"	143	317343	45.1
	"Lycoming County, PA"	"42081"	33	113841	29.0
	"Mercer County, PA"	"42085"	41	111750	36.7
	"Mifflin County, PA"	"42087"	13	46388	Unreliable
	"Monroe County, PA"	"42089"	38	168046	22.6
	"Montgomery County, PA"	"42091"	228	826075	27.6
	"Montour County, PA"	"42093"	10	18272	Unreliable
	"Northampton County, PA"	"42095"	123	303405	40.5
	"Northumberland County, PA"	"42097"	30	92029	32.6
	"Perry County, PA"	"42099"	19	46127	Unreliable
	"Philadelphia County, PA"	"42101"	1068	1580863	67.6
	"Pike County, PA"	"42103"	23	55691	41.3
	"Schuylkill County, PA"	"42107"	37	142569	26.0
	"Somerset County, PA"	"42111"	37	74501	49.7
	"Susquehanna County, PA"	"42115"	11	40985	Unreliable
	"Tioga County, PA"	"42117"	14	40793	Unreliable
	"Washington County, PA"	"42125"	109	207298	52.6
	"Wayne County, PA"	"42127"	17	51205	Unreliable
	"Westmoreland County, PA"	"42129"	215	352627	61.0
	"Wyoming County, PA"	"42131"	12	27322	Unreliable
	"York County, PA"	"42133"	145	446078	32.5
	"Bristol County, RI"	"44001"	10	48912	Unreliable
	"Kent County, RI"	"44003"	44	163760	26.9
	"Newport County, RI"	"44005"	28	83460	33.5
	"Providence County, RI"	"44007"	226	637357	35.5
	"Washington County, RI"	"44009"	26	126150	20.6
	"Aiken County, SC"	"45003"	49	168179	29.1
	"Anderson County, SC"	"45007"	38	198759	19.1
	"Beaufort County, SC"	"45013"	32	186844	17.1
	"Berkeley County, SC"	"45015"	42	217937	19.3
	"Charleston County, SC"	"45019"	88	401438	21.9
	"Chester County, SC"	"45023"	10	32301	Unreliable
	"Darlington County, SC"	"45031"	10	67265	Unreliable
	"Dorchester County, SC"	"45035"	32	156456	20.5
	"Florence County, SC"	"45041"	33	138566	23.8
	"Georgetown County, SC"	"45043"	19	61607	Unreliable
	"Greenville County, SC"	"45045"	109	506837	21.5
	"Greenwood County, SC"	"45047"	16	70355	Unreliable
	"Horry County, SC"	"45051"	93	333268	27.9
	"Kershaw County, SC"	"45055"	12	65036	Unreliable
	"Lancaster County, SC"	"45057"	28	92550	30.3
	"Laurens County, SC"	"45059"	16	66848	Unreliable
	"Lexington County, SC"	"45063"	57	290642	19.6
	"Oconee County, SC"	"45073"	22	77270	28.5
	"Pickens County, SC"	"45077"	36	123479	29.2
	"Richland County, SC"	"45079"	90	411592	21.9
	"Spartanburg County, SC"	"45083"	96	306854	31.3
	"York County, SC"	"45091"	61	266439	22.9
	"Minnehaha County, SD"	"46099"	19	188616	Unreliable
	"Pennington County, SD"	"46103"	13	110141	Unreliable
	"Anderson County, TN"	"47001"	49	76257	64.3
	"Blount County, TN"	"47009"	56	129929	43.1
	"Bradley County, TN"	"47011"	31	105560	29.4
	"Campbell County, TN"	"47013"	12	39648	Unreliable
	"Carter County, TN"	"47019"	22	56488	38.9
	"Cheatham County, TN"	"47021"	25	40330	62.0
	"Cocke County, TN"	"47029"	15	35556	Unreliable
	"Coffee County, TN"	"47031"	17	55034	Unreliable
	"Cumberland County, TN"	"47035"	14	59078	Unreliable
	"Davidson County, TN"	"47037"	243	691243	35.2
	"Greene County, TN"	"47059"	21	68808	30.5
	"Hamblen County, TN"	"47063"	18	64277	Unreliable
	"Hamilton County, TN"	"47065"	90	361613	24.9
	"Hawkins County, TN"	"47073"	11	56459	Unreliable
	"Jefferson County, TN"	"47089"	14	53804	Unreliable
	"Knox County, TN"	"47093"	252	461860	54.6
	"Lawrence County, TN"	"47099"	11	43396	Unreliable
	"Loudon County, TN"	"47105"	23	52152	44.1
	"McMinn County, TN"	"47107"	16	52877	Unreliable
	"Madison County, TN"	"47113"	19	97643	Unreliable
	"Maury County, TN"	"47119"	16	92163	Unreliable
	"Monroe County, TN"	"47123"	13	46240	Unreliable
	"Montgomery County, TN"	"47125"	37	200182	18.5
	"Putnam County, TN"	"47141"	14	77674	Unreliable
	"Roane County, TN"	"47145"	28	53036	52.8
	"Robertson County, TN"	"47147"	19	70177	Unreliable
	"Rutherford County, TN"	"47149"	69	317157	21.8
	"Sevier County, TN"	"47155"	36	97638	36.9
	"Shelby County, TN"	"47157"	230	936961	24.5
	"Sullivan County, TN"	"47163"	47	157158	29.9
	"Sumner County, TN"	"47165"	41	183545	22.3
	"Tipton County, TN"	"47167"	16	61366	Unreliable
	"Unicoi County, TN"	"47171"	10	17759	Unreliable
	"Washington County, TN"	"47179"	39	127806	30.5
	"Williamson County, TN"	"47187"	31	226257	13.7
	"Wilson County, TN"	"47189"	37	136442	27.1
	"Anderson County, TX"	"48001"	10	57741	Unreliable
	"Angelina County, TX"	"48005"	11	87805	Unreliable
	"Bell County, TX"	"48027"	47	347833	13.5
	"Bexar County, TX"	"48029"	276	1958578	14.1
	"Bowie County, TX"	"48037"	12	94012	Unreliable
	"Brazoria County, TX"	"48039"	44	362457	12.1
	"Cameron County, TX"	"48061"	23	423725	5.4
	"Collin County, TX"	"48085"	80	969603	8.3
	"Comal County, TX"	"48091"	18	141009	Unreliable
	"Dallas County, TX"	"48113"	410	2618148	15.7
	"Denton County, TX"	"48121"	77	836210	9.2
	"Ector County, TX"	"48135"	25	157087	15.9
	"Ellis County, TX"	"48139"	23	173620	13.2
	"El Paso County, TX"	"48141"	103	840410	12.3
	"Fort Bend County, TX"	"48157"	42	764828	5.5
	"Galveston County, TX"	"48167"	58	335036	17.3
	"Grayson County, TX"	"48181"	16	131140	Unreliable
	"Guadalupe County, TX"	"48187"	16	159659	Unreliable
	"Harris County, TX"	"48201"	583	4652980	12.5
	"Hays County, TX"	"48209"	20	214485	9.3
	"Henderson County, TX"	"48213"	14	81064	Unreliable
	"Hidalgo County, TX"	"48215"	32	860661	3.7
	"Hood County, TX"	"48221"	13	58273	Unreliable
	"Hunt County, TX"	"48231"	12	93872	Unreliable
	"Jefferson County, TX"	"48245"	42	256299	16.4
	"Johnson County, TX"	"48251"	16	167301	Unreliable
	"Kaufman County, TX"	"48257"	15	122883	Unreliable
	"Liberty County, TX"	"48291"	14	83658	Unreliable
	"Lubbock County, TX"	"48303"	55	305225	18.0
	"McLennan County, TX"	"48309"	26	251259	10.3
	"Montgomery County, TX"	"48339"	103	570934	18.0
	"Nueces County, TX"	"48355"	83	361221	23.0
	"Orange County, TX"	"48361"	28	85047	32.9
	"Palo Pinto County, TX"	"48363"	10	28570	Unreliable
	"Parker County, TX"	"48367"	17	133463	Unreliable
	"Potter County, TX"	"48375"	16	120458	Unreliable
	"Randall County, TX"	"48381"	22	134442	16.4
	"Rockwall County, TX"	"48397"	13	96788	Unreliable
	"Smith County, TX"	"48423"	19	227727	Unreliable
	"Tarrant County, TX"	"48439"	222	2054475	10.8
	"Taylor County, TX"	"48441"	18	136290	Unreliable
	"Tom Green County, TX"	"48451"	13	118019	Unreliable
	"Travis County, TX"	"48453"	162	1226698	13.2
	"Victoria County, TX"	"48469"	12	92084	Unreliable
	"Webb County, TX"	"48479"	42	274794	15.3
	"Wichita County, TX"	"48485"	23	132000	17.4
	"Williamson County, TX"	"48491"	28	547545	5.1
	"Wise County, TX"	"48497"	12	66181	Unreliable
	"Box Elder County, UT"	"49003"	10	54079	Unreliable
	"Cache County, UT"	"49005"	16	124438	Unreliable
	"Davis County, UT"	"49011"	57	347637	16.4
	"Iron County, UT"	"49021"	10	51001	Unreliable
	"Salt Lake County, UT"	"49035"	288	1135649	25.4
	"Tooele County, UT"	"49045"	16	67456	Unreliable
	"Utah County, UT"	"49049"	117	606425	19.3
	"Washington County, UT"	"49053"	41	165662	24.7
	"Weber County, UT"	"49057"	70	251769	27.8
	"Chittenden County, VT"	"50007"	39	162372	24.0
	"Franklin County, VT"	"50011"	13	49025	Unreliable
	"Rutland County, VT"	"50021"	13	59087	Unreliable
	"Washington County, VT"	"50023"	13	58290	Unreliable
	"Windham County, VT"	"50025"	19	42869	Unreliable
	"Windsor County, VT"	"50027"	14	55100	Unreliable
	"Arlington County, VA"	"51013"	19	234965	Unreliable
	"Augusta County, VA"	"51015"	14	75144	Unreliable
	"Bedford County, VA"	"51019"	18	77974	Unreliable
	"Chesterfield County, VA"	"51041"	73	343599	21.2
	"Culpeper County, VA"	"51047"	24	51282	46.8
	"Fairfax County, VA"	"51059"	122	1148433	10.6
	"Fauquier County, VA"	"51061"	18	69465	Unreliable
	"Frederick County, VA"	"51069"	17	86484	Unreliable
	"Hanover County, VA"	"51085"	24	105923	22.7
	"Henrico County, VA"	"51087"	68	327898	20.7
	"Henry County, VA"	"51089"	15	51227	Unreliable
	"James City County, VA"	"51095"	11	75524	Unreliable
	"King George County, VA"	"51099"	11	26337	Unreliable
	"Loudoun County, VA"	"51107"	34	398080	8.5
	"Montgomery County, VA"	"51121"	12	98559	Unreliable
	"Prince George County, VA"	"51149"	10	37809	Unreliable
	"Prince William County, VA"	"51153"	69	463023	14.9
	"Pulaski County, VA"	"51155"	12	34184	Unreliable
	"Roanoke County, VA"	"51161"	24	93730	25.6
	"Shenandoah County, VA"	"51171"	10	43225	Unreliable
	"Spotsylvania County, VA"	"51177"	22	133033	16.5
	"Stafford County, VA"	"51179"	19	146649	Unreliable
	"Tazewell County, VA"	"51185"	11	41095	Unreliable
	"Warren County, VA"	"51187"	17	39563	Unreliable
	"Washington County, VA"	"51191"	12	54387	Unreliable
	"Wise County, VA"	"51195"	21	38586	54.4
	"Alexandria city, VA"	"51510"	16	160035	Unreliable
	"Chesapeake city, VA"	"51550"	50	240397	20.8
	"Hampton city, VA"	"51650"	22	134669	16.3
	"Hopewell city, VA"	"51670"	11	22621	Unreliable
	"Lynchburg city, VA"	"51680"	10	80995	Unreliable
	"Newport News city, VA"	"51700"	32	179388	17.8
	"Norfolk city, VA"	"51710"	63	244703	25.7
	"Petersburg city, VA"	"51730"	15	31750	Unreliable
	"Portsmouth city, VA"	"51740"	27	94572	28.5
	"Richmond city, VA"	"51760"	81	227032	35.7
	"Roanoke city, VA"	"51770"	49	99837	49.1
	"Suffolk city, VA"	"51800"	11	90237	Unreliable
	"Virginia Beach city, VA"	"51810"	79	450435	17.5
	"Benton County, WA"	"53005"	33	198171	16.7
	"Clallam County, WA"	"53009"	18	75474	Unreliable
	"Clark County, WA"	"53011"	89	474643	18.8
	"Cowlitz County, WA"	"53015"	25	106910	23.4
	"Grant County, WA"	"53025"	14	95158	Unreliable
	"Grays Harbor County, WA"	"53027"	23	72697	31.6
	"Island County, WA"	"53029"	15	83159	Unreliable
	"King County, WA"	"53033"	353	2188649	16.1
	"Kitsap County, WA"	"53035"	39	266414	14.6
	"Lewis County, WA"	"53041"	13	78200	Unreliable
	"Mason County, WA"	"53045"	12	63710	Unreliable
	"Pierce County, WA"	"53053"	187	876764	21.3
	"Skagit County, WA"	"53057"	27	125619	21.5
	"Snohomish County, WA"	"53061"	150	801633	18.7
	"Spokane County, WA"	"53063"	95	506152	18.8
	"Thurston County, WA"	"53067"	39	280588	13.9
	"Walla Walla County, WA"	"53071"	17	60567	Unreliable
	"Whatcom County, WA"	"53073"	27	221404	12.2
	"Yakima County, WA"	"53077"	42	250193	16.8
	"Berkeley County, WV"	"54003"	93	114920	80.9
	"Boone County, WV"	"54005"	15	22349	Unreliable
	"Cabell County, WV"	"54011"	154	94958	162.2
	"Fayette County, WV"	"54019"	34	43521	78.1
	"Greenbrier County, WV"	"54025"	11	35287	Unreliable
	"Hampshire County, WV"	"54027"	12	23471	Unreliable
	"Hancock County, WV"	"54029"	17	29448	Unreliable
	"Harrison County, WV"	"54033"	21	67811	31.0
	"Jefferson County, WV"	"54037"	27	56338	47.9
	"Kanawha County, WV"	"54039"	134	183293	73.1
	"Lincoln County, WV"	"54043"	19	20825	Unreliable
	"Logan County, WV"	"54045"	38	32925	115.4
	"McDowell County, WV"	"54047"	11	18456	Unreliable
	"Marion County, WV"	"54049"	11	56337	Unreliable
	"Mason County, WV"	"54053"	19	26801	Unreliable
	"Mercer County, WV"	"54055"	35	59753	58.6
	"Mingo County, WV"	"54059"	18	24127	Unreliable
	"Monongalia County, WV"	"54061"	33	105030	31.4
	"Morgan County, WV"	"54065"	15	17686	Unreliable
	"Nicholas County, WV"	"54067"	10	25043	Unreliable
	"Ohio County, WV"	"54069"	21	42035	50.0
	"Putnam County, WV"	"54079"	36	56792	63.4
	"Raleigh County, WV"	"54081"	60	75022	80.0
	"Wayne County, WV"	"54099"	52	40153	129.5
	"Wood County, WV"	"54107"	23	85104	27.0
	"Wyoming County, WV"	"54109"	15	21210	Unreliable
	"Brown County, WI"	"55009"	42	262052	16.0
	"Chippewa County, WI"	"55017"	14	63813	Unreliable
	"Columbia County, WI"	"55021"	13	57248	Unreliable
	"Dane County, WI"	"55025"	114	536416	21.3
	"Dodge County, WI"	"55027"	22	87786	25.1
	"Jefferson County, WI"	"55055"	22	84832	25.9
	"Kenosha County, WI"	"55059"	55	168521	32.6
	"La Crosse County, WI"	"55063"	30	118274	25.4
	"Manitowoc County, WI"	"55071"	11	79175	Unreliable
	"Marathon County, WI"	"55073"	20	135732	14.7
	"Milwaukee County, WI"	"55079"	361	952085	37.9
	"Outagamie County, WI"	"55087"	21	186059	11.3
	"Ozaukee County, WI"	"55089"	14	88429	Unreliable
	"Racine County, WI"	"55101"	53	196071	27.0
