region,county.name,death_cost,death_cost_pc,health_cost,health_cost_pc,criminal_cost,criminal_cost_pc,productivity_cost,productivity_cost_pc,total_population,nonfatal_cost,total_cost,per_capita_nf_cost,per_capita_total_cost
26029,charlevoix,30277881.54711534,1156.8806949073567,1306220.4673155134,49.909080976444805,583501.2967987465,22.294868439505827,1556551.4343431485,59.473920003941174,26172,3446273.198457408,33724154.745572746,131.6778694198918,1288.5585643272484
26031,cheboygan,56488996.855609454,2208.4130284846733,1840877.596659605,71.96831763007174,570280.4398141194,22.29486843950582,1177864.3420566905,46.04809969336919,25579,3589022.378530415,60078019.23413987,140.31128576294674,2348.72431424762
26033,chippewa,66575988.59207725,1736.9159559634033,3170227.0704725888,82.70876781822564,919443.3722839837,23.987565152204116,2076380.1824273346,54.171150076371894,38330,6166050.625183907,72742039.21726115,160.86748304680165,1897.7834390102048
26035,clare,72456616.851906,2367.2444083868922,3441967.42375982,112.45319601933546,879290.6600719504,28.727478439360638,1648527.907070295,53.85938013167456,30608,5969785.990902065,78426402.84280807,195.04005459037066,2562.284462977263
26037,clinton,82261960.04435284,1064.9486703910006,1954961.994214486,25.308589477823627,2219054.0720484117,28.727478439360628,7517854.059197546,97.32479848789625,77245,11691870.125460444,93953830.16981329,151.36086640508051,1216.3095367960811
26039,crawford,42547884.195722364,3074.269089286298,1421873.4896029914,102.73652381524504,308560.9792027606,22.294868439505827,605015.8974895467,43.71502149490944,13840,2335450.3662952986,44883334.562017664,168.7464137496603,3243.0155030359583
26041,delta,28348163.98319581,775.1753892041512,3331871.7293203985,91.10942656057966,877225.2576161044,23.987565152204112,1931878.8451871881,52.8268757229201,36570,6140975.832123691,34489139.8153195,167.9238674357039,943.0992566398551
26043,dickinson,43195311.0408343,1668.4812484388854,1693190.3771500238,65.40192271428111,621014.0742254123,23.987565152204116,1458809.6051809997,56.34862703005136,25889,3773014.056556436,46968325.09739073,145.7381148965366,1814.2193633354218
26045,eaton,158003366.90444267,1455.661915024715,8134988.654795271,74.94646092640102,3118195.4197219606,28.727478439360635,9361178.71153241,86.24317061774406,108544,20614362.78604964,178617729.6904923,189.9171099835057,1645.5790250082207
26047,emmet,53023588.8053339,1602.3567980820735,1422209.4249361919,42.97873817461521,737759.4915316872,22.294868439505823,1925776.0751678126,58.196369863945264,33091,4085744.9916356914,57109333.79696959,123.46997647806629,1725.82677456014
26049,genesee,1000687990.3948036,2422.445448678989,63454721.47105839,153.60991907588755,11926465.273503736,28.87134831030462,26785565.56311757,64.84196074249576,413090,102166752.30767968,1102854742.7024834,247.3232281286879,2669.7686768076774
26051,gladwin,62052689.423949525,2446.1973991386258,3541271.7763860314,139.6015207311086,728729.9455712611,28.72747843936063,1447300.3053883496,57.054452847729316,25367,5717302.027345642,67769991.45129517,225.38345201819854,2671.5808511568243
26053,gogebic,29289064.882916234,1871.5057433173313,681182.5099490045,43.526038974377286,375405.3946319943,23.98756515220411,708173.3341089129,45.2506922753299,15650,1764761.2386899116,31053826.121606145,112.76429640191128,1984.2700397192425
26055,grand traverse,87779648.28024594,967.642046852736,5830115.444682372,64.26848310293084,2022478.990489771,22.294868439505823,6188924.750921594,68.22383013748106,90715,14041519.186093736,101821167.46633968,154.78718167991772,1122.4292285326537
26057,gratiot,36445761.165227585,874.5023794324692,2817805.725927755,67.61219229119288,1197246.3914387939,28.727478439360635,2582047.7268944057,61.955267465553455,41676,6597099.844260954,43042861.00948854,158.29493819610698,1032.7973176285761
26059,hillsdale,63362142.386438794,1376.7195894845904,3068988.8564180126,66.68235825695317,1322153.4676931337,28.72747843936063,3198773.0878935284,69.5022833281229,46024,7589915.412004676,70952057.79844347,164.91212002443672,1541.6317095090271
26061,houghton,33107054.59150807,905.4301816356643,1994585.3031532278,54.549030579877694,877105.3197903435,23.987565152204116,1413065.7035122137,38.645308451038254,36565,4284756.326455785,37391810.917963855,117.18190418312005,1022.6120858187845
26063,huron,43379202.498400114,1354.7110489491306,2739096.109840999,85.54061740236092,919882.5871067669,28.727478439360635,2024726.940468115,63.23122140058446,32021,5683705.63741588,49062908.13581599,177.499317242306,1532.2103661914366
26065,ingham,596901608.3056723,2097.6374260018915,34208163.64418158,120.21466073531879,8174662.537226023,28.727478439360635,18984668.278366175,66.71610554706115,284559,61367494.45977378,658269102.7654461,215.65824472174057,2313.295670723632
26067,ionia,89064434.72197676,1388.8974007731147,2592971.725727499,40.435575674882244,1842178.2824024397,28.72747843936063,4947907.760149953,77.15915167248781,64126,9383057.768279891,98447492.49025665,146.32220578673068,1535.2196065598455
26069,iosco,57001366.23679345,2246.536327465946,1660351.1617600296,65.43771575139044,565687.6969155812,22.294868439505823,1079215.7622023101,42.53402286691799,25373,3305254.6208779206,60306620.85767137,130.26660705781424,2376.8029345237605
26071,iron,26356835.796166033,2313.4236633166006,706638.5347622457,62.02392124657647,273290.3297790615,23.987565152204116,520159.1516707227,45.65603016507704,11393,1500088.0162120298,27856923.812378064,131.66751656385762,2445.0911798804586
26073,isabella,122891507.5923443,1741.3141892530437,3267971.8531110934,46.30560621632745,2027413.0633794372,28.72747843936063,3590573.9382874095,50.87672426513177,70574,8885958.85477794,131777466.44712225,125.90980892081984,1867.2239981738635
26075,jackson,87779648.28024594,550.4012859066229,22704384.333118048,142.3624106213079,4581544.443944552,28.727478439360635,12056278.182908738,75.5960082448207,159483,39342206.95997134,127121855.24021728,246.68589730548922,797.0871832121121
26077,kalamazoo,500343995.1974018,1934.7808247999915,21160004.29861845,81.82364725592487,6908530.582820135,26.714605606311306,17525763.48615023,67.77039688385851,258605,45594298.36758882,545938293.5649906,176.3086497460947,2111.0894745460864
26079,kalkaska,30576215.247820113,1771.6098990567305,451057.6366453849,26.134633330168892,384787.13439743104,22.294868439505827,965257.0934660026,55.92775325719929,17259,1801101.8645088184,32377317.11232893,104.357255026874,1875.9671540836046
26081,kent,570567713.8215984,906.5955360777409,37701000.92150665,59.904474636620925,16575953.142655492,26.33812737967861,51161197.02005814,81.29186372659201,629352,105438151.08422029,676005864.9058187,167.53446574289157,1074.1300018206325
26085,lake,19958419.36699,1748.4379646947,792201.5090715259,69.40004459671712,300649.72403903137,26.338127379678614,500574.56480930455,43.852349085353005,11415,1593425.797919862,21551845.164909862,139.59052106174875,1888.0284857564486
26087,lapeer,114113542.76431969,1292.192761457589,5373686.868187941,60.85026461542227,2549628.7692830004,28.87134831030461,7543099.38973832,85.41614075119828,88310,15466415.027209261,129579957.79152896,175.13775367692517,1467.3305151345144
26089,leelanau,25884885.479568124,1189.3441223841262,511177.32126451546,23.487287321471946,485225.51671740477,22.294868439505823,1435906.3933554408,65.97621730175706,21764,2432309.231337361,28317194.710905485,111.75837306273483,1301.102495446861
26091,lenawee,158003366.90444267,1601.282690345309,8351844.637574983,84.64164095117188,2467362.858285241,25.005450916514558,6607276.748565396,66.96134452753434,98673,17426484.244425617,175429851.1488683,176.60843639522076,1777.8911267405297
26093,livingston,272116909.6687623,1464.2458320217945,9285580.869617542,49.965189972167295,4647038.003775982,25.005450916514558,19615926.784261156,105.55220206661154,185841,33548545.65765468,305665455.326417,180.52284295529338,1644.768674977088
26095,luce,10614200.84075162,1645.357439273232,635999.0977008067,98.58922612010645,154743.78279686873,23.987565152204112,355208.53042129666,55.06255315785098,6451,1145951.410918972,11760152.251670592,177.63934443016151,1822.9967837033935
26097,mackinac,16692884.217673408,1517.810894496582,702575.8957980659,63.88215091817293,263815.24154394085,23.987565152204116,563788.1342742501,51.26278725897892,10998,1530179.2716162568,18223063.489289664,139.13250332935596,1656.9433978259378
26099,macomb,2326160679.426517,2705.772434697235,99720242.14848728,115.99382827381932,22945600.958920073,26.690148759420488,73158782.0670962,85.09773964624551,859703,195824625.17450356,2521985304.601021,227.78171667948533,2933.5541513767207
26101,manistee,71972204.76793048,2941.8436447141007,933396.3631092192,38.15231404493028,545443.95637251,22.294868439505823,1274475.161593049,52.09381408514405,24465,2753315.4810747784,74725520.24900526,112.54099656958014,3054.384641283681
26103,marquette,87779648.28024594,1302.020948118395,8582703.689454556,127.30581876434417,1617193.6674312972,23.98756515220412,3993545.532315107,59.23559779754824,67418,14193442.88920096,101973091.1694469,210.52898171409652,1512.5499298324914
26105,mason,41063846.4828633,1428.0593456047052,1152818.3642300025,40.09105770231273,757352.8528026585,26.33812737967861,1749275.2915395137,60.83377817908238,28755,3659446.5085721747,44723292.991435476,127.26296326107372,1555.322308865779
26107,mecosta,44084923.42123112,1019.0925222781646,1358001.0490671233,31.392335677364787,1242721.9898083012,28.727478439360624,2266337.30315631,52.389960543616596,43259,4867060.342031734,48951983.76326285,112.50977466034199,1131.6022969385065
26109,menominee,34067387.54566839,1445.493361577919,1534241.3920850304,65.09849762750468,565338.9355071465,23.987565152204112,1216896.451496694,51.633420379187626,23568,3316476.7790888706,37383864.32475726,140.71948315889642,1586.2128447368152
26111,midland,104461081.89544572,1250.14758309034,5604368.846987452,67.07079844166938,2400439.370914535,28.727478439360635,7236402.300239295,86.60230855131458,83559,15241210.518141283,119702292.413587,182.4005854323446,1432.5481685226846
26113,missaukee,27843481.955253642,1852.2805984069746,967330.183677644,64.35139593385072,335136.4623826516,22.294868439505827,685764.8788446423,45.62033520786604,15032,1988231.524904938,29831713.48015858,132.26659958122258,1984.547197988197
26115,monroe,386230452.43308204,2575.814148074841,19714916.91818658,131.48098915059907,3749442.337676775,25.005450916514558,12183815.613004273,81.25523100473022,149945,35648174.86886763,421878627.3019497,237.74167107184385,2813.555819146685
26117,montcalm,99112842.32618159,1575.1699298525411,3704207.605210926,58.86983257383627,1807590.3983614498,28.727478439360635,4392096.22743385,69.80223494856887,62922,9903894.231006226,109016736.55718781,157.39954596176577,1732.5694758143068
26119,montmorency,18050271.616873816,1937.348032292993,306846.70968188834,32.93406779885031,207721.28925087574,22.29486843950582,380548.56446207996,40.844538420315544,9317,895116.5633948441,18945388.18026866,96.07347465867169,2033.4215069516647
26121,muskegon,289672839.3248116,1682.6965130283918,19000126.136697214,110.37087934043505,4534055.952156914,26.338127379678618,10338779.115808453,60.05750351911409,172148,33872961.20466258,323545800.52947414,196.76651023922773,1879.4630232676193
26123,newaygo,80644751.25690016,1681.605422709931,1945971.203464891,40.57741734188734,1377683.683516418,28.727478439360638,3270507.8858608124,68.1966738090542,47957,6594162.772842122,87238914.02974229,137.50156959030218,1819.1069923002333
26125,oakland,456454171.05727875,369.53418721216855,102011000.904602,82.58562347818153,30442998.84413898,24.645910909549333,117669952.93215404,95.26272991515974,1235215,250123952.68089503,706578123.7381737,202.49426430289063,572.0284515150591
26127,oceana,51663370.66873352,1975.5036199423953,1503962.2473603124,57.50849829306792,688794.7072333551,26.338127379678614,1407283.6469296888,53.81170262043778,26152,3600040.6015233565,55263411.27025688,137.65832829318433,2113.1619482355795
26129,ogemaw,54854776.814458415,2599.3828751579595,2558466.5521868174,121.23710146362211,470488.6086788914,22.294868439505823,873876.8733069779,41.41007787077562,21103,3902832.0341726867,58757608.8486311,184.94204777390357,2784.3249229318626
26131,ontonagon,21061623.09667139,3416.3216701818965,378852.02707441564,61.452072518153386,147883.33916333836,23.987565152204112,262087.4710897662,42.51216076070822,6165,788822.8373275201,21850445.933998913,127.95179843106571,3544.2734686129625
26133,osceola,27623612.485396728,1192.111707465766,1205924.0163987845,52.04229312958676,665673.1303968646,28.727478439360635,1344625.7316348278,58.0280395147086,23172,3216222.878430477,30839835.363827206,138.797811083656,1330.909518549422
26135,oscoda,19858694.812081605,2371.470600917316,1409634.4657668856,168.33466273786547,186697.2283124218,22.294868439505827,319733.58918219444,38.18170398640965,8374,1916065.2832615017,21774760.095343105,228.81123516378096,2600.281836081097
26137,otsego,54410588.66075909,2248.5572634415694,912180.6049801,37.696528844536736,539491.226499162,22.294868439505827,1346457.9216476425,55.643355717317235,24198,2798129.7531269044,57208718.413885996,115.6347530013598,2364.192016442929
26139,ottawa,280894874.49678695,1015.5898030493087,9787345.791485835,35.386649907933005,7284678.28505365,26.338127379678614,22382752.77522146,80.92598885405633,276583,39454776.851760946,320349651.3485479,142.65076614166796,1158.2405691909767
26141,presque isle,31233814.33827791,2410.946687632413,1049144.655880154,80.98376347974946,288830.020633798,22.294868439505827,601529.1244935008,46.43219795395606,12955,1939503.801007453,33173318.139285363,149.71082987321134,2560.657517505624
26143,roscommon,65143058.560211405,2725.650985782904,2499762.9314528937,104.59259127417965,532847.3557041893,22.294868439505827,976006.5995908692,40.83709621719118,23900,4008616.886747952,69151675.44695936,167.72455593087665,2893.375541713781
26145,saginaw,298450804.15283614,1528.940959077239,15978698.928624233,81.85766942087507,5607632.518841635,28.727478439360635,12691452.415478557,65.01735347400145,195201,34277783.862944424,332728588.01578057,175.60250133423713,1704.5434604114762
26147,st. clair,482788065.5413526,3016.1247058540544,14962477.250518579,93.47517164796793,4621407.85268215,28.87134831030462,12572962.014905198,78.54713913940361,160069,32156847.118105926,514944912.6594586,200.89365909767616,3217.0183649517307
26149,st. joseph,84181363.48538285,1381.7665493390487,2402127.0690486734,39.428903190070635,1627533.9173533036,26.714605606311306,3881253.511676833,63.70752444358999,60923,7910914.49807881,92092277.98346166,129.85103323997194,1511.6175825790206
26151,sanilac,66809307.940032855,1599.8014401004011,1840902.6857448965,44.08186311977435,1205696.3767866313,28.871348310304622,2612602.239573797,62.5608160622063,41761,5659201.302105325,72468509.24213818,135.51402749228527,1735.3154675926864
26153,schoolcraft,21704070.750061207,2651.364616425752,937370.5817996409,114.50898873682395,196362.2083359429,23.98756515220412,418434.5552614431,51.11587530679735,8186,1552167.345397027,23256238.095458232,189.61242919582543,2840.9770456215774
26155,shiawassee,136472463.25119436,1983.6113844650342,8338592.150955357,121.20046731039763,1976450.5166280118,28.727478439360638,5386475.521934926,78.29179537696113,68800,15701518.189518295,152173981.44071266,228.2197411267194,2211.831125591754
26157,tuscola,77986857.55123505,1443.8267403124198,2661598.9691086137,49.27609451454463,1551686.0204236254,28.727478439360635,3735772.4103394416,69.16303940347764,54014,7949057.399871681,85935914.95110673,147.16661235738292,1590.9933526698028
26159,van buren,154900597.92782956,2059.410204315964,4657413.8726880625,61.92052053669515,2009365.7752843106,26.7146056063113,4946050.2854598025,65.75795423127795,75216,11612829.933432177,166513427.86126173,154.3930803742844,2213.8032846902483
26161,washtenaw,535455854.50950015,1495.3442354251265,38768462.33102387,108.26699563514467,8954001.875087366,25.005450916514558,28962735.855008177,80.88297053470484,358082,76685200.0611194,612141054.5706196,214.15541708636403,1709.4996525114907
26163,wayne,5301890756.126854,2999.497483938245,316465753.28563666,179.03768191299505,46806870.45564332,26.48057016272599,104687279.36553346,59.225896100252406,1767593,467959903.10681343,5769850659.233667,264.74414817597346,3264.241632114218
26165,wexford,72305234.97959796,2202.480580571993,2810691.9921632265,85.6161318396304,731918.2360005368,22.294868439505827,1496460.2158499456,45.583484597457904,32829,5039070.444013709,77344305.42361167,153.49448487659416,2355.9750654485874
27001,aitkin,29357623.33367125,1867.2957215157899,1706740.8726767614,108.55749094751059,329917.83014641755,20.984469542451187,718415.9011091307,45.69494346197244,15722,2755074.6039323094,32112697.93760356,175.2369039519342,2042.532625467724
27003,anoka,245218953.75299257,718.5924464335209,53861411.72220319,157.83610126975665,6961591.451617485,20.40032777126815,29112014.33418025,85.31018210802156,341249,89935017.50800093,335153971.2609935,263.5466111490464,982.1390575825673
27005,becker,25796698.10161871,772.9347745803359,2055582.207369721,61.590478123437336,700356.6709793082,20.984469542451183,1894474.4735154095,56.76328010533062,33375,4650413.3518644385,30447111.45348315,139.33822777121912,912.2730023515551
27007,beltrami,42917107.767472126,940.2573781323312,6779045.546588281,148.5199707867032,957815.1277956419,20.984469542451183,1963975.418407937,43.02811800911263,45644,9700836.09279186,52617943.86026399,212.53255833826705,1152.7899364705984
27009,benton,34310071.24745367,869.5560039398248,1705046.9559353914,43.212787488541736,834411.5416127839,21.147364006710696,2358836.039205152,59.78244770776167,39457,4898294.536753327,39208365.784206994,124.14259920301409,993.6986031428389
27011,big stone,6300859.578098078,1235.9473476065277,487565.25536692265,95.63853577224846,105707.68709268613,20.735128892249143,228979.11717885165,44.9154800272365,5098,822252.0596384604,7123111.637736538,161.2891446917341,1397.2364922982617
27013,blue earth,27326970.105874024,417.0528372180274,4119932.1461033616,62.87668863475004,1358648.5855357328,20.735128892249143,3246846.652940346,49.552021441614464,65524,8725427.38457944,36052397.49045347,133.16383896861365,550.216676186641
27015,brown,11416577.486692818,450.76706624127684,1848763.4346159068,72.99575293623037,525158.6094539941,20.735128892249143,1408713.455676389,55.62101534632562,25327,3782635.49974629,15199212.986439109,149.35189717480515,600.118963416082
27017,carlton,48932170.50112697,1379.0702469175064,7841990.815976296,221.01321278327873,744570.9483052529,20.984469542451183,2280552.0329257315,64.27349171201543,35482,10867113.797207281,59799284.29833425,306.27117403774537,1685.3414209552518
27019,carver,42801752.31614209,440.6056258931893,8707391.233672699,89.63477794254551,1981749.0406843019,20.40032777126815,9965943.621115673,102.59044523141836,97143,20655083.895472676,63456836.211614765,212.62555094523202,653.2311768384213
27021,cass,48428156.76689198,1691.3406477453282,5620998.759439755,196.31190442635264,605512.4736041473,21.147364006710696,1435013.3005135525,50.117462386531365,28633,7661524.533557455,56089681.30044943,267.5767308195947,1958.9173785649227
27023,chippewa,8141353.022856771,671.3964227986781,990062.8687388633,81.64793573634037,251434.17294741308,20.73512889224914,635891.341571866,52.44032175258667,12126,1877388.3832581425,10018741.406114914,154.8233863811762,826.2198091798543
27025,chisago,47760576.51557641,883.7840993981682,7169024.500918486,132.65899041317678,1142824.6982866526,21.147364006710692,4620430.090524402,85.49860458770938,54041,12932279.289729541,60692855.80530595,239.30495900759684,1123.0890584057652
27027,clay,62175594.766137645,1012.5988529060559,5542195.851711628,90.26083599413094,1298490.4447400502,21.147364006710696,3648097.126739649,59.41332736294663,61402,10488783.423191328,72664378.18932897,170.82152736378828,1183.4203802698441
27029,clearwater,10536589.713225625,1202.2580686017372,1077084.7463377852,122.89876156296043,183907.89107004215,20.98446954245118,386865.48385237873,44.14257004248959,8764,1647858.121260206,12184447.83448583,188.02580114790118,1390.2838697496384
27031,cook,5661578.012893038,1085.6333677647244,501465.5277547418,96.15829870656601,109434.00866388292,20.984469542451183,283592.5676707666,54.38016637982102,5215,894492.1040893913,6556070.116982429,171.52293462883821,1257.1563023935626
27033,cottonwood,13256011.513178993,1147.011466053387,617334.1683796325,53.41647212768301,239635.8846077233,20.73512889224914,517234.5226208344,44.75508545650553,11557,1374204.5756081901,14630216.088787183,118.90668647643767,1265.9181525298245
27035,crow wing,64970532.986511566,1026.0503306408864,10317927.428446295,162.94637526959926,1339072.236268928,21.147364006710696,3407574.200746519,53.814282793173184,63321,15064573.865461743,80035106.85197331,237.90802206948314,1263.9583527103696
27037,dakota,245218953.75299257,596.0567857059337,50902634.26523481,123.72967138038905,8392735.64575526,20.40032777126815,35795565.539093174,87.00872999910835,411402,95090935.45008326,340309889.2030758,231.13872915076556,827.1955148566993
27039,dodge,11032252.154603396,541.832530553676,503648.03198909236,24.73591827459812,422187.9593750848,20.735128892249143,1462179.540436506,71.81275676226639,20361,2388015.531800683,13420267.68640408,117.28380392911366,659.1163344827896
27041,douglas,19165587.23594609,519.9280352652078,5175915.389196498,140.4133088057213,779534.1320153697,21.147364006710696,2101396.5009645275,57.00712118074243,36862,8056846.022176396,27222433.258122485,218.56779399317443,738.4958292583822
27043,faribault,9346828.441130273,662.0035725710229,291888.41597027134,20.673448259102724,292759.2848296656,20.73512889224914,699473.2209411655,49.541272111421875,14119,1284120.9217411024,10630949.362871375,90.94984926277374,752.9534218337966
27045,fillmore,12952250.734485952,620.4076607982925,972394.5322264452,46.577311501961255,432887.2858834853,20.73512889224914,1259163.7397854496,60.31344253415,20877,2664445.55789538,15616696.292381331,127.6258829283604,748.0335437266529
27047,freeborn,20158174.366196968,655.5290678741169,2235721.5531657077,72.70402761424694,637625.9485655533,20.73512889224914,1525457.2880776513,49.6067538641882,30751,4398804.789808912,24556979.15600588,143.04591037068428,798.5749782448012
27049,goodhue,29155792.178299066,627.6812094359325,5242249.391784488,112.85789863906325,963146.7370449726,20.73512889224914,3226827.354529159,69.46883432786134,46450,9432223.48335862,38588015.66165768,203.06186185917372,830.7430712951062
27051,grant,6574209.864672278,1106.2106452418438,574142.4491546304,96.60818595904938,125678.78429188166,21.147364006710696,306489.9584195243,51.57158984006803,5943,1006311.1918660365,7580521.056538315,169.32713980582812,1275.537785047672
27053,hennepin,1365052175.8916585,1128.8279871588597,187846761.79633304,155.33961687168076,23348168.721129537,19.307735460076607,91985940.39937082,76.06764472582174,1209265,303180870.9168334,1668233046.808492,250.7149970575791,1379.5429842164388
27055,houston,14311299.719712684,761.6039444261978,925537.214163537,49.254282058620454,389633.80701425363,20.735128892249143,1149954.4525446293,61.19708650655257,18791,2465125.4737224197,16776425.193435103,131.18649745742215,892.7904418836199
27057,hubbard,20861738.83981068,1010.7431608435407,2299902.787199649,111.42939860463416,433119.45135619247,20.984469542451187,1026922.6180763299,49.75400281377568,20640,3759944.8566321717,24621683.696442854,182.16787096086102,1192.9110318044018
27059,isanti,29850688.865350235,776.1287763019743,11565861.64525149,300.7166128091181,813348.7670621,21.147364006710696,2925063.819352362,76.05272404129799,38461,15304274.231665952,45154963.097016186,397.9167008571267,1174.045477159101
27061,itasca,49888554.854350954,1099.932861238887,4921194.464634823,108.50150949455029,951771.6005674159,20.984469542451183,2452403.2438793215,54.070095332024906,45356,8325369.30908156,58213924.163432516,183.55607436902636,1283.4889356079134
27063,jackson,10498553.842832914,1033.0172038603673,978712.3636312339,96.3015215616682,210731.11493192805,20.735128892249143,612483.4776507078,60.26601177316814,10163,1801926.9562138699,12300480.799046783,177.3026622270855,1210.3198660874527
27065,kanabec,11873351.660082502,745.90725342898,3501440.402967337,219.96735789466874,336623.7402588209,21.147364006710696,885084.869082568,55.60276850625505,15918,4723149.012308726,16596500.672391228,296.7174904076345,1042.6247438366145
27067,kandiyohi,20613067.342796795,484.899255299854,1707751.844007607,40.17294387220906,881450.329209511,20.735128892249143,2301467.7069762736,54.139442648230386,42510,4890669.880193392,25503737.222990185,115.04751541268858,599.9467707125426
27069,kittson,5095150.281982953,1148.5911366057153,425867.737426582,96.00264594828269,93087.10689031344,20.984469542451183,220313.67154729343,49.664939483159024,4436,739268.5158641889,5834418.7978471415,166.6520549738929,1315.243191579608
27071,koochiching,12607708.799277429,975.0741530763672,1019291.5876602187,78.83152263420098,271329.1911838938,20.984469542451187,683975.5182939995,52.89833861515851,12930,1974596.2971381121,14582305.09641554,152.71433079181068,1127.788483868178
27073,lac qui parle,7633030.9041704405,1103.6771116498612,663459.2098177851,95.93105983484458,143404.15141879505,20.73512889224914,339761.7934301229,49.12692212696977,6916,1146625.1546667032,8779656.058837144,165.7931108540635,1269.4702225039248
27075,lake,10402977.59468846,970.3364979655312,574702.8434141234,53.60533937264466,224974.49796461916,20.984469542451187,711175.0598737384,66.3347691328923,10721,1510852.4012524812,11913829.995940942,140.92457804798818,1111.2610760135194
27077,lake of the woods,4839465.853855653,1240.5705854538971,374024.6716759253,95.87917756368248,81860.41568510207,20.984469542451183,202345.5527061719,51.870175007990746,3901,658230.6400671992,5497696.493922852,168.7338221141244,1409.3044075680216
27079,le sueur,14391859.13447608,520.5012345199306,1226178.8102350375,44.34643074991094,573326.3138706888,20.735128892249143,1872500.3662065733,67.72153223170247,27650,3672005.4903122997,18063864.62478838,132.80309187386257,653.3043263937932
27081,lincoln,6872453.905579157,1186.3376325874603,554743.505656935,95.7610056373097,120118.60167279925,20.735128892249136,253133.04879306816,43.69636609581705,5793,927995.1561228024,7800449.06170196,160.19250062537586,1346.530133212836
27083,lyon,14014443.12083421,545.9463623231092,1080299.380222934,42.084120772221816,532270.7586640355,20.735128892249143,1383169.286304403,53.88271469826268,25670,2995739.4251913726,17010182.54602558,116.70196436273365,662.6483266858427
27085,mcleod,19117682.863661695,532.1405907604992,3124834.3933054563,86.9797470719105,744930.2405829426,20.73512889224914,2190834.3242601496,60.981860609590534,35926,6060598.958148548,25178281.821810246,168.69673657375017,700.8373273342495
27087,mahnomen,11824891.760444846,2157.826963584826,1781976.5251074051,325.1781980123002,114994.8930926325,20.984469542451187,209748.51333191764,38.27527615545942,5480,2106719.9315319555,13931611.6919768,384.43794371021085,2542.2649072950367
27089,marshall,10202708.803363906,1084.702190449065,909822.5147866557,96.727888027499,197379.9205162958,20.98446954245118,529355.3734154813,56.27847899377858,9406,1636557.8087184327,11839266.61208234,173.99083656372875,1258.693027012794
27091,martin,10889956.355454002,539.2936342026445,596757.0763016712,29.55267054433077,418704.4577211869,20.735128892249143,980580.8399851099,48.560433812960426,20193,1996042.374007968,12885998.72946197,98.84823324954034,638.1418674521849
27093,meeker,16588644.23174759,718.3097008637563,1419556.1081899144,61.46861124923852,478857.06663760165,20.73512889224914,1454250.3205299152,62.97091541222461,23094,3352663.4953574315,19941307.72710502,145.17465555371228,863.4843564174687
27095,mille lacs,34632462.88254565,1342.9681589322806,9898911.69671118,383.8572862071964,545348.2230050553,21.147364006710692,1455920.9151893493,56.457302434828186,25788,11900180.834905585,46532643.71745124,461.4619526487353,1804.4301115810158
27097,morrison,27747310.121157546,844.6669747688751,3457327.2973266654,105.2458842412988,694690.9076204464,21.147364006710696,1811498.2389382357,55.14454304225984,32850,5963516.443885347,33710826.56504289,181.53779129026933,1026.2047660591443
27099,mower,37980130.690738425,967.6959511500821,4762053.804591384,121.33239412432185,813812.3387629943,20.73512889224914,2088151.4013471927,53.204020621361416,39248,7664017.544701571,45644148.23543999,195.27154363793238,1162.9674947880146
27101,murray,9327176.10326377,1102.1122655398522,813507.2920560568,96.12516744133957,175481.3958151045,20.735128892249143,433928.9238776347,51.27365282732302,8463,1422917.611748796,10750093.715012565,168.13394916091173,1270.2462147007639
27103,nicollet,15842304.572171602,476.80444748605316,2251646.610113635,67.76761000763364,688945.39257387,20.735128892249143,2299204.3804952195,69.19895204042676,33226,5239796.383182725,21082100.955354325,157.70169094030953,634.5061384263627
27105,nobles,21860232.252017636,1006.0394979988787,445147.87121432717,20.48634871435994,450553.61569968157,20.73512889224914,1215271.5567735513,55.9285543178955,21729,2110973.04368756,23971205.295705196,97.15003192450459,1103.1895299233834
27107,norman,7444565.2312359335,1121.5072659288842,639842.7459000171,96.39089272371454,139294.90882279095,20.984469542451183,328126.15164245706,49.431478102208054,6638,1107263.806365265,8551829.037601199,166.80684036837377,1288.3141062972581
27109,olmsted,102870504.9537077,685.3282054689262,19291037.012397375,128.51780773595223,3112425.7872421653,20.735128892249143,11872496.218390124,79.09513549532407,150104,34275959.01802967,137146463.97173735,228.34807212352547,913.6762775924516
27111,otter tail,29598045.22336669,513.0177353514523,2088443.0922636625,36.19861843976258,1220076.0190031668,21.147364006710696,3012702.578165419,52.21864627457654,57694,6321221.6894322485,35919266.91279894,109.56462872104983,622.5823640725022
27113,pennington,13827807.514216373,976.8160154151153,520716.78160391696,36.784175021469125,297056.150842939,20.984469542451187,798157.6786950798,56.38299510420173,14156,1615930.6111419357,15443738.125358308,114.15163966812204,1090.9676550832373
27115,pine,26138999.157423288,899.2671812510162,4095526.2373927254,140.899516200252,614690.4295830599,21.1473640067107,1668861.2278923641,57.41429208010335,29067,6379077.894868149,32518077.052291438,219.46117228706606,1118.7283535380823
27117,pipestone,11250280.919795677,1211.66191920255,893351.0080542094,96.21443274681846,192525.6717645333,20.735128892249143,461722.04688367335,49.72773795193036,9285,1547598.726702416,12797879.646498093,166.67729959099796,1378.339218793548
27119,polk,37305423.8704393,1182.4223096811188,1391862.8439072398,44.11609647883486,662060.0140643349,20.984469542451187,1638523.5179931244,51.9341844054873,31550,3692446.3759646993,40997870.246404,117.03475042677336,1299.4570601078922
