"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Daggett, Utah",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,63246.8860299173,2103.8164287352,4.3850348277,277339.797986105,9225.3083111362,11027.0844011248,697428750.360224,231.9896132414,
"Daggett, Utah",,15,1341.6815742397,4.5333333333,68,6082.28980322,15307.7306808708,229615.960213063,205.3810019795,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,*,*,*,*,*,*,*,*,
,45-64,*,*,*,*,*,*,*,*,
,65-84,*,*,*,*,*,*,*,*,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,*,*,*,*,*,*,*,*,
,Female,*,*,*,*,*,*,*,*,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,*,†,*,*,†,*,*,†,
,Medicaid,*,†,*,*,†,*,*,†,
,Private insurance,*,†,*,*,†,*,*,†,
,Uninsured,*,†,*,*,†,*,*,†,
,Other,*,†,*,*,†,*,*,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,*,*,*,*,*,*,*,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,13,173.3333333333,4.8461538462,63,840,16835.2576174091,218858.349026318,†,
Type of substance use disorder,Alcohol-related disorders,*,*,*,*,*,*,*,*,
,Cannabis-related disorders,*,*,*,*,*,*,*,*,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,*,*,*,*,*,*,*,*,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous substances and addictive disorders,*,*,*,*,*,*,*,*,
Type of mental disorder,Anxiety disorders,*,*,*,*,*,*,*,*,
,Bipolar disorders,*,*,*,*,*,*,*,*,
,Depressive disorders,*,*,*,*,*,*,*,*,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,*,*,*,*,*,*,*,*,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,*,*,*,*,*,*,*,*,
,Trauma- and stressor-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous mental disorders,*,*,*,*,*,*,*,*,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Davis, Utah",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,63246.8860299173,2103.8164287352,4.3850348277,277339.797986105,9225.3083111362,11027.0844011248,697428750.360224,231.9896132414,
"Davis, Utah",,6119,1845.0674072265,4.4948521,27504,8293.3051100437,10282.4170643265,62918110.0166139,189.717525929,
Age group,<1,43,707.3531830893,9.6744186047,416,6843.2307945386,15180.4800223177,652760.640959663,107.3796086461,
,1-17,334,326.0858953206,4.8832335329,1631,1592.3535786463,9406.4696389769,3141760.85941827,30.6731707403,
,18-44,2627,2106.639080681,4.2497145032,11164,8952.614654253,7899.4495366234,20751853.9327097,166.4128910972,
,45-64,1742,2615.2229394986,4.4156142365,7692,11547.8156432968,12149.3958760552,21164247.6160883,317.7337879611,
,65-84,1373,4314.3539467069,4.8077203205,6601,20742.2071392659,12532.7654533415,17207486.9674379,540.7078609678,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,2274,1365.4131365473,4.845646438,11019,6616.3093015017,11007.2269866595,25030434.1676638,150.2941232454,
,Female,3836,2323.4684853844,4.2820646507,16426,9949.2422682286,9838.6601049837,37741100.1627173,228.5981669234,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,1906,†,4.7869884575,9124,†,12209.9575359128,23272179.0634499,†,
,Medicaid,608,†,4.4868421053,2728,†,9628.4479816372,5854096.37283541,†,
,Private insurance,2836,†,4.2267277856,11987,†,9794.5965133864,27777475.7119639,†,
,Uninsured,292,†,4.4863013699,1310,†,7803.7128576955,2278684.15444709,†,
,Other,334,†,5.1856287425,1732,†,8913.0517886227,2976959.29739999,†,
,Missing,143,†,4.3566433566,623,†,5305.7022134093,758715.416517532,†,
Type of stay,Maternal delivery hospitalization,426,79.6708434636,2.6643192488,1135,212.2685618104,4271.067797197,1819474.88160592,†,
,Neonatal birth hospitalization,35,6.4102564103,9.6,336,61.5384615385,11139.9905646871,389899.669764049,†,
,Nonmaternal/nonneonatal hospitalization,5658,355.9609940233,4.6010957936,26033,1637.8106322743,10729.7164130865,60708735.4652439,†,
Type of substance use disorder,Alcohol-related disorders,752,226.7512159232,4.625,3478,1048.724373645,8883.9293362837,6680714.86088535,20.1444177918,
,Cannabis-related disorders,294,88.6500764381,4.4931972789,1321,398.3222822269,6384.0785572589,1876919.09583411,5.6594905209,
,Neonatal abstinence syndrome,21,6.332148317,14.2380952381,299,90.1577307993,17745.4072308108,372653.551847028,1.1236655053,
,Opioid-related disorders,760,229.1634629011,4.4894736842,3412,1028.8233360773,9509.1175340461,7226929.32587504,21.7914230324,
,Sedative-related disorders,120,36.1837046686,4.45,534,161.0174857753,6457.1798172943,774861.57807532,2.336446875,
,Stimulant-related disorders,397,119.7077562786,4.4735516373,1776,535.5188290953,6509.1310942535,2584125.04441862,7.7919347862,
,Miscellaneous substances and addictive disorders,202,60.9092361921,4.0643564356,821,247.5568461077,6809.8054738962,1375580.70572702,4.1478005003,
Type of mental disorder,Anxiety disorders,2847,858.4583932626,4.3962065332,12516,3773.9603969352,10089.8592303412,28725829.2287816,86.6172434312,
,Bipolar disorders,640,192.9797582325,5.1546875,3299,994.7503475143,7984.4626712059,5110056.10957179,15.4083967591,
,Depressive disorders,3563,1074.3544977853,4.1187201796,14675,4424.9655500978,9474.89310469,33759044.1320104,101.7939402306,
,"Disruptive, impulse-control, and conduct disorders",78,23.5194080346,6.3846153846,498,150.1623743747,6925.4896527394,540188.192913671,1.6288341698,
,Eating disorders,56,16.8857288453,5.3571428571,300,90.4592616715,8038.4431743518,450152.817763701,1.3573497178,
,Obsessive-compulsive disorders,65,19.5995066955,6.5692307692,427,128.7536824458,10810.1796215684,702661.675401946,2.1187418787,
,Personality disorders,202,60.9092361921,4.8712871287,984,296.7063782825,5885.3242653536,1188835.50160143,3.5847060575,
,Schizophrenia and related disorders,332,100.1082495831,7.2228915663,2398,723.0710316276,9027.1705973815,2997020.63833064,9.0369424719,
,Somatic symptom disorders,40,12.0612348895,4.375,175,52.7679026417,9012.0969351972,360483.877407886,1.0869701798,
,Suicidal ideation or attempt,693,208.9608944612,4.3838383838,3038,916.0507898601,5964.0582582489,4133092.37296646,12.4625494826,
,Trauma- and stressor-related disorders,410,123.6276576177,4.8390243902,1984,598.2372505209,8082.5463678837,3313844.0108323,9.9922627505,
,Miscellaneous mental disorders,494,148.9562508857,3.2611336032,1611,485.766235176,4910.3715555244,2425723.54842906,7.3143053737,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Duchesne, Utah",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,63246.8860299173,2103.8164287352,4.3850348277,277339.797986105,9225.3083111362,11027.0844011248,697428750.360224,231.9896132414,
"Duchesne, Utah",,325,1435.956346927,4.3876923077,1426,6300.5346175938,13905.4021598352,4519255.70194644,199.6755048799,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,11,154.6029515109,6.6363636364,73,1026.0014054814,12360.6467660059,135967.114426065,19.1099247261,
,18-44,115,1403.2946918853,4.1826086957,481,5869.432580842,12717.7271942321,1462538.62733669,178.4671906451,
,45-64,116,2683.3217672912,4.3189655172,501,11589.174184594,14676.3217136548,1702453.31878396,393.8129351802,
,65-84,77,3049.504950495,4.5714285714,352,13940.5940594059,15574.232333154,1199215.88965286,474.9369860011,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,175,1531.1925802782,5.0685714286,887,7760.9589640389,15157.1199268719,2652495.98720259,232.0846957041,
,Female,148,1320.9568011424,3.5743243243,529,4721.5280257051,12397.1456793151,1834777.56053863,163.7609389985,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,106,†,4.5754716981,485,†,15366.9354899411,1628895.16193376,†,
,Medicaid,63,†,4.8888888889,308,†,13221.8507664917,832976.598288983,†,
,Private insurance,104,†,4.4711538462,465,†,15074.1052694336,1567706.9480211,†,
,Uninsured,35,†,3.3428571429,117,†,9733.9063592388,340686.722573356,†,
,Other,16,†,3,48,†,9153.6586842122,146458.538947395,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,*,*,*,*,*,*,*,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,316,214.8198504419,4.4335443038,1401,952.4133242692,14200.105990065,4487233.49286054,†,
Type of substance use disorder,Alcohol-related disorders,92,406.4861043609,3.8043478261,350,1546.4145274599,11622.2808743221,1069249.84043764,47.2429567639,
,Cannabis-related disorders,11,48.6015994345,3.1818181818,35,154.641452746,9473.7173981836,104210.89138002,4.6043781814,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,40,176.7330888526,3.65,146,645.0757743118,12419.2678706623,496770.714826493,21.9489557207,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,22,97.2031988689,3.0454545455,67,296.027923828,9047.479654992,199044.552409824,8.7944396417,
,Miscellaneous substances and addictive disorders,15,66.2749083197,3.6,54,238.589669951,7995.7182259277,119935.773388915,5.2991549237,
Type of mental disorder,Anxiety disorders,117,516.9442848937,4.6837606838,548,2421.2433172801,14498.5597272937,1696331.48809337,74.9494759022,
,Bipolar disorders,*,*,*,*,*,*,*,*,
,Depressive disorders,157,693.6773737463,4.6560509554,731,3229.7971987805,14050.1504498723,2205873.62062996,97.4627146481,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,*,*,*,*,*,*,*,*,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,30,132.5498166394,4,120,530.1992665577,8056.0558671778,241681.676015333,10.6782872803,
,Trauma- and stressor-related disorders,15,66.2749083197,6,90,397.6494499183,15701.5664529701,235523.496794552,10.4061987715,
,Miscellaneous mental disorders,*,*,*,*,*,*,*,*,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Emery, Utah",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,63246.8860299173,2103.8164287352,4.3850348277,277339.797986105,9225.3083111362,11027.0844011248,697428750.360224,231.9896132414,
"Emery, Utah",,190,1792.791092659,4.2736842105,812,7661.8229854689,13354.1957242137,2537297.18760062,239.41283144,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,42,1254.8550941141,3.4761904762,146,4362.1153271586,11623.7211394821,488196.287858251,145.8608568444,
,45-64,80,3288.1216605014,4.4625,357,14673.2429099876,13194.6626364854,1055573.01091883,433.8565601804,
,65-84,60,3766.4783427495,4.65,279,17514.1242937853,15463.8716923725,927832.301542352,582.4433782438,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,83,1541.6047548291,5.4819277108,455,8450.9658246657,16205.4641794335,1345053.52689298,249.8242063323,
,Female,107,2052.1672420406,3.3364485981,357,6846.9505178366,11142.4641187629,1192243.66070763,228.6619986014,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,81,†,4.1358024691,335,†,11500.6795064011,931555.040018496,†,
,Medicaid,26,†,3.6923076923,96,†,9812.2592837002,255118.741376204,†,
,Private insurance,72,†,4.7361111111,341,†,17494.6546768335,1259615.13673201,†,
,Uninsured,*,†,*,*,†,*,*,†,
,Other,*,†,*,*,†,*,*,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,*,*,*,*,*,*,*,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,183,261.8025751073,4.3224043716,791,1131.6165951359,13643.5599335298,2496771.46783595,†,
Type of substance use disorder,Alcohol-related disorders,27,254.7650500094,3.5555555556,96,905.8312889224,8493.7040110773,229330.008299088,21.6389892715,
,Cannabis-related disorders,*,*,*,*,*,*,*,*,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,23,217.0220796377,6,138,1302.132477826,22659.7820098236,521174.986225944,49.1767301591,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous substances and addictive disorders,*,*,*,*,*,*,*,*,
Type of mental disorder,Anxiety disorders,83,783.1666352142,3.8313253012,318,3000.5661445556,10634.4490392421,882659.270257099,83.2854567142,
,Bipolar disorders,*,*,*,*,*,*,*,*,
,Depressive disorders,86,811.473862993,4.4418604651,382,3604.4536705039,13790.6677996596,1185997.43077072,111.9076647264,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,*,*,*,*,*,*,*,*,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,*,*,*,*,*,*,*,*,
,Trauma- and stressor-related disorders,11,103.7931685224,3.9090909091,43,405.7369314965,12121.2245224888,133333.469747377,12.5810029956,
,Miscellaneous mental disorders,*,*,*,*,*,*,*,*,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Garfield, Utah",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,63246.8860299173,2103.8164287352,4.3850348277,277339.797986105,9225.3083111362,11027.0844011248,697428750.360224,231.9896132414,
"Garfield, Utah",,118,2412.1013900245,4.5254237288,534,10915.7808667211,15529.9463277548,1832533.66667506,374.5980512418,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,36,2469.1358024691,4.3333333333,156,10699.5884773662,12967.9454337026,466846.035613297,320.1961835482,
,45-64,41,3259.1414944356,3.1219512195,128,10174.880763116,12727.9518059596,521846.024044346,414.8219586998,
,65-84,38,3901.4373716632,6.1578947368,234,24024.6406570841,21421.0613028336,814000.32950768,835.7292910756,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,53,2080.8794660385,5.1132075472,271,10639.9685904986,16672.0181752901,883616.963290379,346.9246027838,
,Female,65,2771.855010661,4.0461538462,263,11215.3518123667,14598.7185136105,948916.703384686,404.6553106118,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,48,†,5.5,264,†,19114.3365481053,917488.154309058,†,
,Medicaid,*,†,*,*,†,*,*,†,
,Private insurance,40,†,4.3,172,†,15086.9357884939,603477.431539757,†,
,Uninsured,20,†,2.8,56,†,9802.2296990469,196044.593980937,†,
,Other,*,†,*,*,†,*,*,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,*,*,*,*,*,*,*,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,112,286.4450127877,4.6428571429,520,1329.9232736573,16005.6846775538,1792636.68388602,†,
Type of substance use disorder,Alcohol-related disorders,35,715.4538021259,4.2571428571,149,3045.789043336,15039.4569668076,526380.993838267,107.6003666881,
,Cannabis-related disorders,15,306.623058054,3.8666666667,58,1185.6091578087,10734.5289567726,161017.934351589,32.9145409549,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,*,*,*,*,*,*,*,*,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous substances and addictive disorders,*,*,*,*,*,*,*,*,
Type of mental disorder,Anxiety disorders,39,797.2199509403,5.8717948718,229,4681.1120196239,17849.8753822751,696145.139908731,142.3027677655,
,Bipolar disorders,*,*,*,*,*,*,*,*,
,Depressive disorders,41,838.1030253475,4.7317073171,194,3965.6582174979,15816.9606403062,648495.386252556,132.5624256444,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,*,*,*,*,*,*,*,*,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,*,*,*,*,*,*,*,*,
,Trauma- and stressor-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous mental disorders,*,*,*,*,*,*,*,*,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Grand, Utah",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,63246.8860299173,2103.8164287352,4.3850348277,277339.797986105,9225.3083111362,11027.0844011248,697428750.360224,231.9896132414,
"Grand, Utah",,239,2392.1529376439,4.0251046025,962,9628.6657992193,14126.9225452833,3376334.48832272,337.9375926657,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,60,1876.1726078799,4.4833333333,269,8411.507191995,14246.9612636545,854817.675819274,267.2975846839,
,45-64,79,2802.4122029088,4.1518987342,328,11635.3316778999,14663.977536344,1158454.22537118,410.9450959103,
,65-84,91,5485.2320675105,3.5824175824,326,19650.3918022905,14185.1427598504,1290847.99114639,778.0879994855,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,104,2080.8323329332,4.1730769231,434,8683.4733893557,15019.8885134124,1562068.40539489,312.5386965576,
,Female,131,2623.6731423994,3.9847328244,522,10454.6364910875,13719.8839237694,1797304.7940138,359.9649096763,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,98,†,3.693877551,362,†,14635.6784114762,1434296.48432467,†,
,Medicaid,57,†,4.0175438596,229,†,12568.2105870399,716388.003461277,†,
,Private insurance,59,†,4.0338983051,238,†,13671.3123188228,806607.426810547,†,
,Uninsured,20,†,5.45,109,†,16513.9585693788,330279.171387577,†,
,Other,*,†,*,*,†,*,*,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,*,*,*,*,*,*,*,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,226,332.8424153166,4.0353982301,912,1343.1516936672,14101.3919748847,3186914.58632395,†,
Type of substance use disorder,Alcohol-related disorders,67,670.6035431889,4.5820895522,307,3072.76548894,12957.6929809427,868165.429723161,86.8947482457,
,Cannabis-related disorders,*,*,*,*,*,*,*,*,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
