,Opioid-related disorders,664,541.9744521079,5.5978915663,3717,3033.914214586,9903.8950926716,6576186.34153397,53.6765811658,
,Sedative-related disorders,69,56.3196343305,6.1594202899,425,346.8962984124,9459.0388615312,652673.681445655,5.327296098,
,Stimulant-related disorders,127,103.6607762315,5.9606299213,757,617.8835244664,8018.1870546661,1018309.7559426,8.3117149406,
,Miscellaneous substances and addictive disorders,186,151.818144717,5.688172043,1058,863.5677264008,7096.7304958167,1319991.8722219,10.7741245743,
Type of mental disorder,Anxiety disorders,2253,1838.9584948782,5.0026631158,11271,9199.6898338979,11713.7201994313,26391011.6093188,215.4104526737,
,Bipolar disorders,356,290.5766640819,5.5421348315,1973,1610.4150512182,7910.9157936232,2816286.02252984,22.9872752114,
,Depressive disorders,2148,1753.2547035057,5.0707635009,10892,8890.3399583724,11448.7826441495,24591985.1196332,200.7263202027,
,"Disruptive, impulse-control, and conduct disorders",23,18.7732114435,13.6086956522,313,255.4789209485,7983.2062458871,183613.743655403,1.4987041885,
,Eating disorders,15,12.2433987675,7,105,85.7037913725,8824.5305845664,132367.958768496,1.0804224688,
,Obsessive-compulsive disorders,14,11.427172183,5.3571428571,75,61.2169938375,6900.0799123236,96601.1187725305,0.7884840123,
,Personality disorders,96,78.357752112,9.1354166667,877,715.8307146064,6133.0289801804,588770.782097317,4.8057036452,
,Schizophrenia and related disorders,235,191.8132473575,8.9744680851,2109,1721.4218667102,8449.6240600077,1985661.65410179,16.207498299,
,Somatic symptom disorders,25,20.4056646125,5.64,141,115.0879484145,6470.4928126157,161762.320315393,1.3203470621,
,Suicidal ideation or attempt,233,190.1807941885,6.7124463519,1564,1276.5783781578,5212.7060925328,1214560.51956014,9.9135658455,
,Trauma- and stressor-related disorders,257,209.7702322165,5.6575875486,1454,1186.7934538628,8144.1794242993,2093054.11204492,17.0840640905,
,Miscellaneous mental disorders,147,119.9853079215,4.2721088435,628,512.5902950659,5171.4069878229,760196.827209961,6.2049285982,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Buncombe, North Carolina",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,331606.29896659,3286.6758350222,5.7007169182,1890393.63870084,18736.4085373533,11092.248921483,3678248519.82023,364.565165468,
"Buncombe, North Carolina",,10827,4320.9309936106,5.5679320218,60284,24058.6500433011,10318.4346448757,111717691.900069,445.8524406259,
Age group,<1,73,2789.4535727933,13.2465753425,967,36950.7069163164,20933.5279039833,1528147.53699078,583.9310420293,
,1-17,332,714.2857142857,7.1144578313,2362,5081.7555938038,7042.1173023804,2337982.94439028,50.3008378741,
,18-44,3198,3699.1625410632,5.1929330832,16607,19209.5035395363,7321.1094490842,23412908.0181713,270.8197383308,
,45-64,3799,5570.5445907505,5.6964990787,21641,31732.6021290947,11404.057101643,43324012.9291419,635.2680860017,
,65-84,3425,7314.6249786434,5.4618978102,18707,39951.7341534256,12004.2745901825,41114640.471375,878.0676676784,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,4673,3874.9854884986,5.9736785791,27915,23147.917806856,10800.5716402676,50471071.2749708,418.5205837353,
,Female,6153,4733.9144617894,5.260523322,32368,24902.8674303915,9953.7227023405,61245255.7875009,471.2007184925,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,4077,†,5.6362521462,22979,†,11224.6262835988,45762801.3582323,†,
,Medicaid,2645,†,5.9069943289,15624,†,9133.0334527914,24156873.4826332,†,
,Private insurance,2986,†,5.305090422,15841,†,11273.9289832528,33663951.943993,†,
,Uninsured,491,†,4.4297352342,2175,†,6778.2250775394,3328108.51307186,†,
,Other,624,†,5.8477564103,3649,†,7690.8660399888,4799100.408953,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,540,224.7191011236,2.9944444444,1617,672.9088639201,4628.9061954172,2499609.3455253,†,
,Neonatal birth hospitalization,61,24.6663970886,13.8196721311,843,340.8815204205,20343.0126528633,1240923.77182466,†,
,Nonmaternal/nonneonatal hospitalization,10226,522.2942949078,5.6546059065,57824,2953.3684049236,10559.0806554585,107977158.782719,†,
Type of substance use disorder,Alcohol-related disorders,2001,798.5760522966,5.7676161919,11541,4605.8801696924,9300.542491031,18610385.524553,74.271905067,
,Cannabis-related disorders,1130,450.9699845553,5.3646017699,6062,2419.2743773222,7012.8117738327,7924477.30443097,31.6256761733,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,1294,516.4204955881,5.8199381762,7531,3005.535357244,9791.97343576,12670813.6258734,50.5677577448,
,Sedative-related disorders,320,127.7083142103,5.4,1728,689.6248967359,6234.3802106113,1995001.6673956,7.9618218684,
,Stimulant-related disorders,924,368.7577572824,5.4967532468,5079,2026.9703996073,6659.0498197181,6152962.03341949,24.5557627715,
,Miscellaneous substances and addictive disorders,463,184.7779671231,5.8855291577,2725,1087.5161131975,7780.2738536507,3602266.79424027,14.3762318634,
Type of mental disorder,Anxiety disorders,5930,2366.5946977104,5.4865092749,32535,12984.3437588547,10409.4685425541,61728148.457346,246.3499305879,
,Bipolar disorders,1781,710.7765862769,5.8354856822,10393,4147.7265924628,8142.9980381335,14502679.5059156,57.878523476,
,Depressive disorders,5365,2141.1097054328,5.2937558248,28401,11334.5119746499,10034.6677992512,53835992.7429831,214.8532461577,
,"Disruptive, impulse-control, and conduct disorders",171,68.2441304062,7.9415204678,1358,541.9621584301,5329.7326232965,911384.278583707,3.6372296817,
,Eating disorders,48,19.1562471316,5.4583333333,262,104.5611822597,4953.4817825851,237767.125564085,0.9489012119,
,Obsessive-compulsive disorders,112,44.6979099736,5.7767857143,647,258.210247794,5708.0576640796,639302.458376917,2.5513824759,
,Personality disorders,650,259.4075132398,6.3215384615,4109,1639.8545721572,5912.685733955,3843245.72707074,15.3379510281,
,Schizophrenia and related disorders,1023,408.2675169912,8.1329423265,8320,3320.4161694689,7363.8752456402,7533244.3762899,30.0643106197,
,Somatic symptom disorders,58,23.1471319506,5.0172413793,291,116.134748235,7218.4846135789,418672.107587575,1.6708721583,
,Suicidal ideation or attempt,1228,490.0806557822,6.4592833876,7932,3165.5698384889,5690.7878140122,6988287.43560696,27.8894502381,
,Trauma- and stressor-related disorders,1433,571.8937945732,6.0013956734,8600,3432.160944403,7806.1263634948,11186179.0788881,44.6427522694,
,Miscellaneous mental disorders,900,359.1796337166,4.9977777778,4498,1795.0999916191,5359.8571456146,4823871.4310531,19.2515152634,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Burke, North Carolina",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,331606.29896659,3286.6758350222,5.7007169182,1890393.63870084,18736.4085373533,11092.248921483,3678248519.82023,364.565165468,
"Burke, North Carolina",,4004,4995.9448499595,5.7982017982,23216,28967.4964127518,9310.0508704264,37277443.6851874,465.1250069897,
Age group,<1,67,8545.9183673469,10.6268656716,712,90816.3265306122,7225.8961315132,484135.040811387,617.5191847084,
,1-17,57,372.2570532915,8,456,2978.0564263323,10344.2601085314,589622.82618629,38.5072378648,
,18-44,1208,4713.0427997347,5.6771523179,6858,26756.6618547852,7091.2399323114,8566217.83823216,334.2131730417,
,45-64,1604,6928.1271596406,5.8216957606,9338,40333.4485141672,10027.7899478803,16084575.0764,694.7380388908,
,65-84,1068,6995.9386872789,5.4794007491,5852,38333.5516834796,10817.3154527692,11552892.9035575,756.7727566853,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,1732,4331.4077075049,6.120669746,10601,26511.1161127366,8898.0921299695,15411495.5691071,385.4126483384,
,Female,2270,5652.671945814,5.5559471366,12612,31405.9465112804,9628.7199908438,21857194.3792154,544.2799536634,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,1541,†,5.7968851395,8933,†,9849.5565025853,15178166.5704839,†,
,Medicaid,660,†,6.1227272727,4041,†,9800.2977347329,6468196.50492368,†,
,Private insurance,1180,†,5.8033898305,6848,†,9144.564314003,10790585.8905235,†,
,Uninsured,509,†,5.6463654224,2874,†,7631.8372678032,3884605.16931183,†,
,Other,100,†,4.44,444,†,7629.2884820236,762928.848202356,†,
,Missing,14,†,5.4285714286,76,†,13782.9072672873,192960.701742023,†,
Type of stay,Maternal delivery hospitalization,88,112.2448979592,2.8068181818,247,315.0510204082,5626.92867941,495169.723788079,†,
,Neonatal birth hospitalization,65,81.5558343789,10.4461538462,679,851.9447929737,6971.7577975206,453164.256838842,†,
,Nonmaternal/nonneonatal hospitalization,3851,462.5270237809,5.7881069852,22290,2677.1558971895,9433.6820837602,36329109.7045605,†,
Type of substance use disorder,Alcohol-related disorders,680,848.4621623308,5.7897058824,3937,4912.3463722004,7840.2697616129,5331383.4378968,66.5217223519,
,Cannabis-related disorders,440,549.004928567,6.6772727273,2938,3665.8556366585,6491.0381835157,2856056.8007469,35.6361195427,
,Neonatal abstinence syndrome,37,46.1663235386,15.7027027027,581,724.9360534032,10032.9500341592,371219.151263893,4.6318441732,
,Opioid-related disorders,701,874.6646702851,6.122681883,4292,5355.293530476,7866.6734050577,5514538.05694547,68.8070130008,
,Sedative-related disorders,355,442.9471582756,7.4563380282,2647,3302.7637407199,6274.9156676059,2227595.06200008,27.7945606339,
,Stimulant-related disorders,431,537.7752823008,6.4222737819,2768,3453.7400960759,6393.7919642837,2755724.33660627,34.3842327857,
,Miscellaneous substances and addictive disorders,229,285.7321105496,5.7030567686,1306,1629.5464470647,7134.0807579184,1633704.4935633,20.3843595179,
Type of mental disorder,Anxiety disorders,2156,2690.1241499782,5.6020408163,12078,15070.1852891633,9311.6530729658,20075924.0253142,250.495028078,
,Bipolar disorders,559,697.4858069749,6.9642218247,3893,4857.4458793437,7288.8514078075,4074467.93696442,50.8387040609,
,Depressive disorders,1675,2089.9619439765,5.5910447761,9365,11685.0708091584,9236.5112122276,15471156.2804813,193.0395692867,
,"Disruptive, impulse-control, and conduct disorders",22,27.4502464283,10.8181818182,238,296.9617568158,9420.7068774353,207255.551303575,2.5860072531,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,38,47.4140620126,6.9210526316,263,328.1552186662,7048.2065036807,267831.847139867,3.3418410024,
,Personality disorders,160,199.6381558425,9.6625,1546,1929.0036808285,6432.3126244791,1029170.01991665,12.8413503015,
,Schizophrenia and related disorders,314,391.789880841,10.8598726115,3410,4254.788196394,8687.032102779,2727728.08027259,34.0349127241,
,Somatic symptom disorders,20,24.9547694803,5,100,124.7738474016,5190.9123774471,103818.247548941,1.2953802177,
,Suicidal ideation or attempt,574,716.2018840851,7.9303135889,4552,5679.7055337201,5094.1527152568,2924043.65855742,36.4844177248,
,Trauma- and stressor-related disorders,369,460.4154969118,7.352303523,2713,3385.114480005,6662.8159833327,2458579.09784978,30.676637318,
,Miscellaneous mental disorders,178,222.0974483748,8.1348314607,1448,1806.7253103749,6361.4523537233,1132338.51896275,14.1286233572,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Cabarrus, North Carolina",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,331606.29896659,3286.6758350222,5.7007169182,1890393.63870084,18736.4085373533,11092.248921483,3678248519.82023,364.565165468,
"Cabarrus, North Carolina",,6253,3150.95138273,5.5643691028,34794,17533.0565185842,10665.5051761733,66691403.8666118,336.0648828238,
Age group,<1,51,2014.2180094787,11.9411764706,609,24052.1327014218,12346.7449387417,629683.991875831,248.6903601405,
,1-17,202,424.5838237767,6.7475247525,1363,2864.8898604338,6502.8593160646,1313577.58184506,27.610088739,
,18-44,1590,2326.2278532867,5.3509433962,8508,12447.5135696624,7922.8411111233,12597317.366686,184.3033366986,
,45-64,2350,4445.3692493947,5.5153191489,12961,24517.6301452784,12002.2512691486,28205290.4824992,533.5443871538,
,65-84,2060,7594.4700460829,5.5111650485,11353,41854.3778801843,11624.045846459,23945534.4437056,882.7846799523,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,2537,2621.3281258072,6.1190382341,15524,16040.0070260273,11349.627793943,28794005.7132335,297.5109855371,
,Female,3714,3653.1746422073,5.1841680129,19254,18938.6711257561,10192.1269956661,37853559.6619039,372.3361989072,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,2498,†,5.59367494,13973,†,11150.4495060794,27853822.8661864,†,
,Medicaid,836,†,6.2224880383,5202,†,10372.3519688119,8671286.24592676,†,
,Private insurance,2275,†,5.367032967,12210,†,10630.9272549986,24185359.5051218,†,
,Uninsured,511,†,5.0782778865,2595,†,7893.0091954605,4033327.69888033,†,
,Other,124,†,6.2983870968,781,†,14678.9213514313,1820186.24757748,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,168,69.2497938994,2.8392857143,477,196.6199505359,5757.2794103868,967222.940944988,†,
,Neonatal birth hospitalization,48,19.4331983806,11.1041666667,533,215.7894736842,9773.3398279906,469120.311743549,†,
,Nonmaternal/nonneonatal hospitalization,6037,385.8247587397,5.5961570316,33784,2159.1359366013,10809.1867838203,65255060.6139233,†,
Type of substance use disorder,Alcohol-related disorders,886,446.4645650246,5.2753950339,4674,2355.2769491252,9202.3921807879,8153319.47217804,41.0854202218,
,Cannabis-related disorders,460,231.7987583649,5.3260869565,2450,1234.5803434653,7222.1800564798,3322202.82598072,16.7409236978,
,Neonatal abstinence syndrome,21,10.5821172297,13.6666666667,287,144.6222688059,8416.4704173378,176745.878764093,0.8906407662,
,Opioid-related disorders,721,363.3193582198,6.3675450763,4591,2313.4523905507,11521.9907547253,8307355.33415701,41.8616228642,
,Sedative-related disorders,153,77.0982826735,6.0130718954,920,463.5975167298,5551.103283804,849318.802422014,4.2798053012,
,Stimulant-related disorders,279,140.5909860518,5.7240143369,1597,804.7448198017,7007.482537419,1955087.6279399,9.8518887968,
,Miscellaneous substances and addictive disorders,196,98.7664274772,5.2806122449,1035,521.5472063211,7835.636153697,1535784.6861246,7.7389778991,
Type of mental disorder,Anxiety disorders,2987,1505.1801983391,5.161700703,15418,7769.2896879787,11267.5116940941,33656057.4302591,169.596354865,
,Bipolar disorders,628,316.4556962025,5.7181528662,3591,1809.5420462791,7144.955882106,4487032.29396259,22.6106198801,
,Depressive disorders,2911,1466.8830121745,5.3394022673,15543,7832.2784810127,10477.2723171207,30499339.7151383,153.6893277591,
,"Disruptive, impulse-control, and conduct disorders",64,32.2502620334,7.671875,491,247.4199790373,6081.5844499872,389221.404799178,1.9613269209,
,Eating disorders,22,11.086027574,7.9545454545,175,88.1843102475,8861.0518172673,194943.139979881,0.9823386478,
,Obsessive-compulsive disorders,35,17.6368620495,4.6285714286,162,81.633475772,7915.6860754201,277049.012639704,1.3960786334,
,Personality disorders,156,78.6100137064,6.6858974359,1043,525.5784890752,6889.2814109365,1074727.90010609,5.4156650614,
,Schizophrenia and related disorders,428,215.6736273482,8.8411214953,3784,1906.7967427235,8885.85848488,3803147.43152863,19.1644533154,
,Somatic symptom disorders,39,19.6525034266,5.2820512821,206,103.8055309199,6977.1480969723,272108.775781921,1.3711842688,
,Suicidal ideation or attempt,681,343.1629444489,6.5227606461,4442,2238.3697492542,4875.6145408199,3320293.50229838,16.7313024183,
,Trauma- and stressor-related disorders,473,238.3495928404,6.2431289641,2953,1488.0472466339,9574.3084870291,4528647.91436476,22.8203252961,
,Miscellaneous mental disorders,241,121.4423929694,4.8049792531,1158,583.5281786665,5568.4576294534,1341998.28869826,6.7624681967,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Caldwell, North Carolina",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,331606.29896659,3286.6758350222,5.7007169182,1890393.63870084,18736.4085373533,11092.248921483,3678248519.82023,364.565165468,
"Caldwell, North Carolina",,3232,4085.3989963469,6.1540841584,19890,25141.8892442264,10835.1467482489,35019194.2903407,442.6589765057,
Age group,<1,69,8635.7947434293,11.231884058,775,96996.2453066332,9839.4633789961,678922.973150732,849.715861265,
,1-17,48,309.5775556272,6.2708333333,301,1941.309255079,13033.648124945,625615.109997362,40.3492492743,
,18-44,862,3453.5256410256,5.4547563805,4702,18838.141025641,7521.2181144904,6483290.01469074,259.7471961014,
,45-64,1262,5456.5894154272,6.2868462758,7934,34304.7388446904,11884.4632299756,14998192.5962292,648.4863626872,
,65-84,991,6732.7943474421,6.2341069627,6178,41972.9601195733,12344.2720446747,12233173.5962726,831.1144504567,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,1374,3516.1348107582,6.4563318777,8871,22701.333265092,11501.1995141785,15802648.1324813,404.3976797728,
,Female,1855,4633.5614727482,5.935309973,11010,27501.623619923,10352.3371750225,19203585.4596668,479.6819068708,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,1144,†,6.3601398601,7276,†,11348.6868339809,12982897.7380741,†,
,Medicaid,638,†,6.7398119122,4300,†,10939.5495928396,6979432.6402317,†,
,Private insurance,992,†,5.6864919355,5641,†,11524.9605712371,11432760.8866672,†,
,Uninsured,298,†,6.2617449664,1866,†,8554.9509018824,2549375.36876094,†,
,Other,140,†,5.0642857143,709,†,6251.8879666367,875264.315329131,†,
,Missing,20,†,4.9,98,†,9973.1670638781,199463.341277561,†,
Type of stay,Maternal delivery hospitalization,82,107.4705111402,2.3170731707,190,249.0170380079,4210.9668391257,345299.280808306,†,
,Neonatal birth hospitalization,56,72.821846554,8.375,469,609.8829648895,6365.6511772741,356476.465927349,†,
,Nonmaternal/nonneonatal hospitalization,3094,378.5635629512,6.2155785391,19231,2352.9915575676,11091.6026320637,34317418.5436051,†,
Type of substance use disorder,Alcohol-related disorders,507,640.8716866175,6.2820512821,3185,4025.9888005461,10111.4285754148,5126494.28773534,64.8012828524,
,Cannabis-related disorders,239,302.1071658809,6.0460251046,1445,1826.5475091959,8142.2934120491,1946008.12547972,24.5984518648,
,Neonatal abstinence syndrome,25,31.6011679792,15.12,378,477.809659845,12220.0605423589,305501.513558973,3.8616818591,
,Opioid-related disorders,443,559.9726965909,6.4559819413,2860,3615.1736168169,8940.1729421676,3960496.61338025,50.0625275041,
,Sedative-related disorders,154,194.6631947517,7.0194805195,1081,1366.4345034192,5298.4745074841,815965.074152557,10.3141797494,
,Stimulant-related disorders,214,270.5059979017,6.4018691589,1370,1731.7440052584,6439.2504381819,1377999.59377093,17.4185586552,
,Miscellaneous substances and addictive disorders,205,259.1295774292,6.5756097561,1348,1703.9349774368,8610.3569462142,1765123.17397391,22.3119815699,
Type of mental disorder,Anxiety disorders,1541,1947.8959942359,5.8254380273,8977,11347.3473979598,11259.7791124387,17351319.6122681,219.328786291,
,Bipolar disorders,356,450.0006320234,6.808988764,2424,3064.0492472602,9176.1549747069,3266711.17099566,41.2927553816,
,Depressive disorders,1237,1563.6257916092,5.6564268391,6997,8844.5348940097,10427.4354963305,12898737.7089608,163.046070824,
,"Disruptive, impulse-control, and conduct disorders",21,26.5449811025,7.7142857143,162,204.775568505,6193.8531732368,130070.916637971,1.6441571544,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,11,13.9045139108,8.2727272727,91,115.0282514442,10300.4237836132,113304.661619746,1.4322238579,
,Personality disorders,139,175.7024939642,8.4892086331,1180,1491.5751286167,5374.6701138864,747079.145830214,9.4434294324,
,Schizophrenia and related disorders,189,238.9048299225,10.5555555556,1995,2521.7732047376,9594.7579168891,1813409.24629204,22.9223400828,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,228,288.20265197,8.1140350877,1850,2338.4864304585,6352.6909134333,1448413.52826278,18.308623684,
,Trauma- and stressor-related disorders,210,265.449811025,5.9285714286,1245,1573.7381653626,6346.3109895419,1332725.30780378,16.8462705288,
,Miscellaneous mental disorders,83,104.9158776908,7.3373493976,609,769.8044519725,7255.6773379586,602221.219050563,7.6123575615,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Camden, North Carolina",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
