Type of substance use disorder,Alcohol-related disorders,309,607.3113207547,5.4045307443,1670,3282.2327044025,11367.9547477785,3512698.01706358,69.0388761215,
,Cannabis-related disorders,181,355.7389937107,3.7182320442,673,1322.7201257862,7219.6565494072,1306757.8354427,25.6831335582,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,121,237.8144654088,5.3553719008,648,1273.5849056604,10842.1530027411,1311900.51333167,25.7842082023,
,Sedative-related disorders,22,43.2389937107,5.0454545455,111,218.1603773585,8750.891636029,192519.615992637,3.7837974841,
,Stimulant-related disorders,89,174.9213836478,4.5842696629,408,801.8867924528,7760.2311591765,690660.573166704,13.5743037179,
,Miscellaneous substances and addictive disorders,98,192.6100628931,3.7551020408,368,723.2704402516,6233.1404426816,610847.763382792,12.0056557269,
Type of mental disorder,Anxiety disorders,917,1802.2798742138,4.3838604144,4020,7900.9433962264,9937.9710739404,9113119.47480331,179.1100525708,
,Bipolar disorders,106,208.3333333333,5.3113207547,563,1106.5251572327,9650.4053606561,1022942.96822955,20.105011168,
,Depressive disorders,715,1405.2672955975,4.9020979021,3505,6888.7578616352,10824.9215087859,7739818.87878195,152.1190817371,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,84,165.0943396226,7.1904761905,604,1187.106918239,9708.4081962647,815506.288486237,16.0280323995,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,65,127.751572327,7.0615384615,459,902.1226415094,7680.7002018447,499245.513119903,9.8122152736,
,Trauma- and stressor-related disorders,73,143.4748427673,6.1643835616,450,884.4339622642,8975.2122968054,655190.497666794,12.8771717309,
,Miscellaneous mental disorders,72,141.5094339623,3.6944444444,266,522.7987421384,5425.4967323651,390635.764730286,7.6775897156,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Chester, South Carolina",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,140958.433108451,2868.3628052976,5.4447993842,767490.389790312,15617.66003602,11226.7823116946,1582509643.50616,322.0248480604,
"Chester, South Carolina",,1091,3338.0247215763,5.0439963336,5503,16836.9844572267,11695.4438255434,12759729.2136678,390.3968061947,
Age group,<1,13,3250,5.3846153846,70,17500,3699.1243603438,48088.6166844691,120.2215417112,
,1-17,*,*,*,*,*,*,*,*,
,18-44,241,2366.4571877455,5.0165975104,1209,11871.5632364493,9937.9592309885,2395048.17466821,235.1775505369,
,45-64,490,5232.8064929517,5.0204081633,2460,26270.8244340025,12025.0534779049,5892276.2041734,629.2477791727,
,65-84,337,5900.8930134827,4.9525222552,1669,29224.3039747855,12630.8820642878,4256607.25566499,745.3348372728,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,508,3212.1403730635,5.2244094488,2654,16781.5365159658,11900.9376347093,6045676.31843237,382.2748225376,
,Female,583,3456.0436303278,4.8867924528,2849,16888.9679293378,11516.3857551208,6714052.89523547,398.0113163338,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,510,†,4.7568627451,2426,†,11035.8132114052,5628264.73781668,†,
,Medicaid,199,†,5.6633165829,1127,†,10642.4046188104,2117838.51914327,†,
,Private insurance,234,†,5.1111111111,1196,†,15083.46054255,3529529.76695671,†,
,Uninsured,99,†,4.3535353535,431,†,9329.6732634654,923637.653083076,†,
,Other,49,†,6.5918367347,323,†,11437.9293197572,560458.536668103,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,24,71.2166172107,2.9166666667,70,207.7151335312,5397.1673362241,129532.016069379,†,
,Neonatal birth hospitalization,11,31.7919075145,4.8181818182,53,153.1791907514,3493.4734060492,38428.2074665409,†,
,Nonmaternal/nonneonatal hospitalization,1056,269.5940770998,5.0946969697,5380,1373.5001276487,11924.0236648976,12591768.9901319,†,
Type of substance use disorder,Alcohol-related disorders,258,789.3770652307,5.3062015504,1369,4188.5938073675,10727.4668705293,2767686.45259657,84.6801631562,
,Cannabis-related disorders,99,302.9005017746,4.7777777778,473,1447.1912862563,7408.273331102,733419.059779093,22.4396970927,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,82,250.8872842981,7.0243902439,576,1762.3301921429,15138.6374535245,1241368.27118901,37.9809163869,
,Sedative-related disorders,19,58.1324195325,6.6315789474,126,385.5097295313,8441.1664431856,160382.162420526,4.9070542902,
,Stimulant-related disorders,50,152.9800514013,3.98,199,608.8606045772,7605.8633169305,380293.165846522,11.6354536118,
,Miscellaneous substances and addictive disorders,44,134.6224452331,5.75,253,774.0790600906,7054.633637083,310403.880031649,9.4971203045,
Type of mental disorder,Anxiety disorders,469,1434.9528821442,4.5415778252,2130,6516.9501896953,11280.3517820993,5290484.98580457,161.8677330132,
,Bipolar disorders,63,192.7548647656,6.4285714286,405,1239.1384163505,11349.901946091,715043.822603733,21.8774881472,
,Depressive disorders,348,1064.741157753,5.2097701149,1813,5547.056663811,13006.2491095349,4526174.69011817,138.4828873491,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,59,180.5164606535,7.1694915254,423,1294.211234855,9408.1719972437,555082.147837376,16.9832991016,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,40,122.384041121,9.275,371,1135.1119813976,10605.6811151219,424227.244604876,12.9796611371,
,Trauma- and stressor-related disorders,56,171.3376575695,4.9285714286,276,844.4498837352,12752.5370940569,714142.077267191,21.8498983376,
,Miscellaneous mental disorders,30,91.7880308408,5.4,162,495.6553665402,8821.6512036071,264649.536108213,8.0972199274,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Chesterfield, South Carolina",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,140958.433108451,2868.3628052976,5.4447993842,767490.389790312,15617.66003602,11226.7823116946,1582509643.50616,322.0248480604,
"Chesterfield, South Carolina",,1416,3205.5780680506,5.4929378531,7778,17608.0411110859,11331.2587926905,16045062.4504498,363.2323466925,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,25,264.9427723612,6.12,153,1621.4497668504,7006.5344015388,175163.360038469,18.5633064899,
,18-44,350,2452.6979677645,5.4085714286,1893,13265.5921513665,11056.2940029845,3869702.90104459,271.1774983213,
,45-64,583,4680.0995424259,5.8147512864,3390,27213.6148350325,12230.043625596,7130115.43372246,572.37821576,
,65-84,452,6026.6666666667,4.9977876106,2259,30120,10639.2611292299,4808946.03041192,641.1928040549,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,601,2801.7341848865,5.5024958403,3307,15416.5306978695,11421.3917884668,6864256.46486854,319.9970381273,
,Female,814,3582.4311240208,5.4877149877,4467,19659.3609717454,11269.0882309326,9173037.8199792,403.7073241783,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,635,†,5.3826771654,3418,†,10942.0951152176,6948230.39816319,†,
,Medicaid,248,†,6.6209677419,1642,†,12864.698015977,3190445.1079623,†,
,Private insurance,319,†,4.5015673981,1436,†,11737.6736532921,3744317.89540018,†,
,Uninsured,186,†,5.9623655914,1109,†,10149.2209601415,1887755.09858632,†,
,Other,25,†,5.16,129,†,9322.5343426315,233063.358565786,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,19,41.7582417582,2.8421052632,54,118.6813186813,5066.6453123194,96266.2609340695,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,1391,283.9354970402,5.493170381,7641,1559.7060624617,11421.7551864007,15887661.4642833,†,
Type of substance use disorder,Alcohol-related disorders,225,509.3609218301,5.9288888889,1334,3019.9443098725,13033.5524598547,2932549.30346731,66.3878229567,
,Cannabis-related disorders,128,289.7697688633,4.4921875,575,1301.7001335658,8149.8680844525,1043183.11480991,23.615853911,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,113,255.8123740747,4.982300885,563,1274.5342177348,8655.7332877801,978097.861519156,22.142436817,
,Sedative-related disorders,22,49.8041790234,5.3181818182,117,264.8676793516,6419.3487902311,141225.673385084,3.1971039636,
,Stimulant-related disorders,59,133.5657528354,3.9152542373,231,522.9438797455,5595.7614196319,330149.92375828,7.474020867,
,Miscellaneous substances and addictive disorders,37,83.7615738121,5.027027027,186,421.0716953795,7920.3621713722,293053.400340773,6.6342200064,
Type of mental disorder,Anxiety disorders,642,1453.3764969552,5.3800623053,3454,7819.2561066715,12413.9216891194,7969737.72441467,180.4210201801,
,Bipolar disorders,123,278.4506372671,5.1382113821,632,1430.7382337627,8684.2698528742,1068165.19190352,24.1814047473,
,Depressive disorders,517,1170.3982070495,5.0676982592,2620,5931.2249564213,10358.7954704896,5355497.25824314,121.2391564585,
,"Disruptive, impulse-control, and conduct disorders",14,31.6935684694,11.4285714286,160,362.2122110792,8732.8693666835,122260.171133569,2.7677579321,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,20,45.2765263849,4.45,89,201.4805424128,5943.496077113,118869.92154226,2.6910085695,
,Schizophrenia and related disorders,81,183.3699318588,12.5061728395,1013,2293.256061395,10461.2577827334,847361.880401412,19.1828012678,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,79,178.8422792203,8.1265822785,642,1453.3764969552,6344.5236340306,501217.367088417,11.3466906728,
,Trauma- and stressor-related disorders,55,124.5104475585,7.5272727273,414,937.2240961673,25365.5364866406,1395104.50676523,31.5827430051,
,Miscellaneous mental disorders,24,54.3318316619,13.7083333333,329,744.7988590315,9697.0825333443,232729.980800263,5.2686025581,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Clarendon, South Carolina",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,140958.433108451,2868.3628052976,5.4447993842,767490.389790312,15617.66003602,11226.7823116946,1582509643.50616,322.0248480604,
"Clarendon, South Carolina",,972,2744.2897879669,5.4917695473,5338,15071.0070865919,11296.0906634347,10979800.1248585,309.9974625161,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,20,289.0173410405,4.8,96,1387.2832369942,7879.3226343988,157586.452687977,22.7726087699,
,18-44,237,2119.0987124463,6.3248945148,1499,13403.0758226037,10952.3433124981,2595705.36506206,232.0909661179,
,45-64,405,4138.5652973636,5.2543209877,2128,21745.3505007153,11969.0889409825,4847481.02109791,495.3485613221,
,65-84,304,4242.8471737613,5.1743421053,1573,21953.94277739,11022.2509281681,3350764.28216311,467.6572619907,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,467,2691.9529628776,5.7837259101,2701,15569.5181000691,11813.5717066654,5516937.98701278,318.0157935792,
,Female,505,2794.5326766643,5.2217821782,2637,14592.4409274528,10817.5487878134,5462862.1378458,302.2999356895,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,485,†,5.1319587629,2489,†,10955.5843063863,5313458.38859737,†,
,Medicaid,187,†,6.3636363636,1190,†,9706.4075657139,1815098.2147885,†,
,Private insurance,135,†,4.8296296296,652,†,13201.7708726771,1782239.06781141,†,
,Uninsured,123,†,6.3739837398,784,†,12506.0611792897,1538245.52505264,†,
,Other,42,†,5.3095238095,223,†,12637.117347825,530758.928608651,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,16,47.3372781065,3.25,52,153.8461538462,6381.7622586789,102108.196138861,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,952,232.5354176844,5.5336134454,5268,1286.7611138251,11417.3972735618,10869362.2044308,†,
Type of substance use disorder,Alcohol-related disorders,208,587.2554278777,5.8365384615,1214,3427.5388915554,11167.2412272953,2322786.17527742,65.5802302515,
,Cannabis-related disorders,77,217.3974420509,5.7272727273,441,1245.0944408368,8560.6969462632,659173.664862264,18.6107361829,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,62,175.047291002,5.8387096774,362,1022.0503119794,12447.9463886188,771772.676094371,21.7897929387,
,Sedative-related disorders,14,39.5268076456,7.5714285714,106,299.2744007454,8976.4153381503,125669.814734104,3.5480904242,
,Stimulant-related disorders,54,152.4605437759,5.2962962963,286,807.4762133318,8268.6762152593,446508.515624002,12.6064687209,
,Miscellaneous substances and addictive disorders,29,81.8769586945,4.2413793103,123,347.2712386008,6383.7955861759,185130.0719991,5.2268576752,
Type of mental disorder,Anxiety disorders,328,926.0566362687,4.9908536585,1637,4621.8131511336,11763.8764130862,3858551.46349228,108.9401582058,
,Bipolar disorders,96,271.0409667128,6.2083333333,596,1682.7126683419,10537.5681496436,1011606.54236579,28.5611265808,
,Depressive disorders,371,1047.4604026088,4.8760107817,1809,5107.428216494,10436.957095596,3872111.08246614,109.3229928136,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,19,53.6435246619,10.6315789474,202,570.3153674581,11260.6789423969,213952.899905541,6.0406250856,
,Schizophrenia and related disorders,79,223.0441288574,7.7974683544,616,1739.179536407,10861.150203861,858030.866105024,24.2251578561,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,33,93.1703323075,6.7878787879,224,632.4289223298,10939.3606131574,360998.900234194,10.1922386356,
,Trauma- and stressor-related disorders,66,186.340664615,6.4242424242,424,1197.0976029815,13309.9560920392,878457.102074591,24.8018606419,
,Miscellaneous mental disorders,14,39.5268076456,3.8571428571,54,152.4605437759,8420.9324906199,117893.054868679,3.3285257875,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Colleton, South Carolina",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,140958.433108451,2868.3628052976,5.4447993842,767490.389790312,15617.66003602,11226.7823116946,1582509643.50616,322.0248480604,
"Colleton, South Carolina",,1720,4899.3078303472,5.2575581395,9043,25758.395761529,9760.3974921581,16787883.686512,478.1919186063,
Age group,<1,23,5275.2293577982,3.347826087,77,17660.5504587155,1802.9558918148,41467.9855117411,95.1100585132,
,1-17,32,415.6923876332,6.375,204,2650.0389711613,8703.8172708089,278522.152665884,36.1811058283,
,18-44,401,3720.1966787271,4.8528678304,1946,18053.6227850449,7623.5321066777,3057036.37477775,283.6103882343,
,45-64,720,7482.851797963,5.5833333333,4020,41779.2558719601,10424.7362004172,7505810.06430041,780.0675602058,
,65-84,544,8277.5410833841,5.1397058824,2796,42544.1265976871,10854.8660096621,5905047.10925621,898.5159934961,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,709,4216.473386857,5.7997179126,4112,24454.3562295569,10219.5215057784,7245640.74759694,430.9034045553,
,Female,1011,5527.0063415701,4.8773491592,4931,26957.1397332167,9438.4203154452,9542242.93891507,521.6620893787,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,823,†,5.0826245443,4183,†,10442.1285081046,8593871.76217009,†,
,Medicaid,380,†,6.2342105263,2369,†,9540.2558923872,3625297.23910714,†,
,Private insurance,256,†,4.86328125,1245,†,10252.7861762956,2624713.26113168,†,
,Uninsured,180,†,4.6444444444,836,†,7874.2836069443,1417371.04924997,†,
,Other,81,†,5.0617283951,410,†,6501.6095660879,526630.374853123,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,26,62.2009569378,2.5,65,155.5023923445,4132.346098061,107440.998549585,†,
,Neonatal birth hospitalization,21,49.4117647059,2.5714285714,54,127.0588235294,1702.0802054155,35743.6843137258,†,
,Nonmaternal/nonneonatal hospitalization,1673,331.090441322,5.3341303048,8924,1766.079556699,9949.0131522108,16644699.0036487,†,
Type of substance use disorder,Alcohol-related disorders,323,920.0444355826,5.826625387,1882,5360.7542655311,9918.869570207,3203794.87117685,91.2580075534,
,Cannabis-related disorders,124,353.2059133506,5.5161290323,684,1948.3293929985,6816.2597380764,845216.207521475,24.0754324642,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,129,367.448087276,5.4496124031,703,2002.4496539152,9041.9326087418,1166409.30652769,33.2244084236,
,Sedative-related disorders,28,79.7561739824,5.5357142857,155,441.5073916883,5792.9359036286,162202.205301601,4.620224038,
,Stimulant-related disorders,120,341.8121742103,7.0833333333,850,2421.1695673228,8198.6255007439,983835.060089268,28.0239000795,
,Miscellaneous substances and addictive disorders,71,202.2388697411,4.0563380282,288,820.3492181047,6399.9845058566,454398.899915816,12.9432563282,
Type of mental disorder,Anxiety disorders,668,1902.7544364372,4.7739520958,3189,9083.658529638,9714.0831139677,6489007.52013039,184.8351474102,
,Bipolar disorders,121,344.6606089954,5.3140495868,643,1831.54356681,7719.7880841962,934094.358187741,26.6070686241,
,Depressive disorders,827,2355.6555672658,4.7122128174,3897,11100.3503574785,9347.6172562306,7730479.47090273,220.1976663031,
,"Disruptive, impulse-control, and conduct disorders",15,42.7265217763,9.2666666667,139,395.9324351269,9031.5193700711,135472.790551066,3.8588540904,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,38,108.2405218333,6.8947368421,262,746.2899136924,6912.4734782914,262673.992175071,7.4820973645,
,Schizophrenia and related disorders,121,344.6606089954,8.9669421488,1085,3090.5517418179,9019.5787385061,1091369.02735924,31.086935009,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,152,432.962087333,6.5460526316,995,2834.1926111602,6811.0618764576,1035281.40522154,29.4893156699,
,Trauma- and stressor-related disorders,117,333.266869855,5.5641025641,651,1854.3310450907,7352.7838029947,860275.704950385,24.5043924274,
,Miscellaneous mental disorders,47,133.876434899,4.4255319149,208,592.4744352978,5410.7849094603,254306.890744634,7.2437659368,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Darlington, South Carolina",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,140958.433108451,2868.3628052976,5.4447993842,767490.389790312,15617.66003602,11226.7823116946,1582509643.50616,322.0248480604,
"Darlington, South Carolina",,2770,4283.7480475697,5.4086642599,14982,23169.3549634257,10771.8009536465,29837888.6416009,461.4368130399,
Age group,<1,43,5748.6631016043,12.6976744186,546,72994.6524064171,22399.522233521,963179.456041406,1287.6730695741,
,1-17,26,188.228480417,3.5,91,658.7996814595,7082.8498965274,184154.097309711,13.3319407305,
,18-44,673,3220.5579748289,4.8157503715,3241,15509.4032636263,8342.8127243074,5614712.96345888,268.6851205177,
,45-64,1187,6634.6207590409,6.048862679,7180,40131.9098988318,12349.4983952929,14658854.5952126,819.3423841715,
,65-84,841,7433.2685168817,4.6658739596,3924,34682.6940074244,10008.3085964069,8416987.52957822,743.9444519691,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,1169,3812.412353651,6.0513259196,7074,23070.1496918109,11779.5992641984,13770351.5398479,449.0868975589,
,Female,1599,4702.9411764706,4.9418386492,7902,23241.1764705882,10028.8174819092,16036079.1535729,471.6493868698,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,1357,†,4.7074428887,6388,†,10395.4193165616,14106584.0125741,†,
,Medicaid,535,†,6.3196261682,3381,†,10836.2021553975,5797368.15313766,†,
,Private insurance,448,†,5.2700892857,2361,†,12582.35377863,5636894.49282625,†,
,Uninsured,380,†,6.7736842105,2574,†,9990.0634891338,3796224.12587083,†,
