US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,17239.1277092747,2324.1939680171,6.4094649128,110480.765250505,14895.1114295062,23311.9886192202,401878348.963898,541.8158333127,
"Denali Borough, Alaska",,16,786.6273352999,5.6875,91,4473.9429695182,25956.7609930616,415308.175888986,204.1829773299,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,*,*,*,*,*,*,*,*,
,45-64,*,*,*,*,*,*,*,*,
,65-84,*,*,*,*,*,*,*,*,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,*,*,*,*,*,*,*,*,
,Female,*,*,*,*,*,*,*,*,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,*,†,*,*,†,*,*,†,
,Medicaid,*,†,*,*,†,*,*,†,
,Private insurance,*,†,*,*,†,*,*,†,
,Uninsured,*,†,*,*,†,*,*,†,
,Other,*,†,*,*,†,*,*,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,*,*,*,*,*,*,*,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,14,245.6140350877,6.1428571429,86,1508.7719298246,28984.625969078,405784.763567093,†,
Type of substance use disorder,Alcohol-related disorders,*,*,*,*,*,*,*,*,
,Cannabis-related disorders,*,*,*,*,*,*,*,*,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,*,*,*,*,*,*,*,*,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous substances and addictive disorders,*,*,*,*,*,*,*,*,
Type of mental disorder,Anxiety disorders,*,*,*,*,*,*,*,*,
,Bipolar disorders,*,*,*,*,*,*,*,*,
,Depressive disorders,*,*,*,*,*,*,*,*,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,*,*,*,*,*,*,*,*,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,*,*,*,*,*,*,*,*,
,Trauma- and stressor-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous mental disorders,*,*,*,*,*,*,*,*,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Dillingham Census Area, Alaska",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,17239.1277092747,2324.1939680171,6.4094649128,110480.765250505,14895.1114295062,23311.9886192202,401878348.963898,541.8158333127,
"Dillingham Census Area, Alaska",,70,1390.5442987684,7.9571428571,557,11064.7596344855,27944.0100734551,1956080.70514185,388.5738389237,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,38,2151.7553793884,5.3947368421,205,11608.154020385,22653.8421027198,860845.999903356,487.4552660834,
,45-64,21,1744.1860465116,10.7142857143,225,18687.707641196,31793.1884855609,667656.958196779,554.5323573063,
,65-84,*,*,*,*,*,*,*,*,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,30,1153.4025374856,11.9333333333,358,13763.9369473279,32361.4728518003,970844.18555401,373.2580490404,
,Female,40,1644.0608302507,4.975,199,8179.2026304973,24630.9129896961,985236.519587847,404.9471925967,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,13,†,7.1538461538,93,†,34803.243709102,452442.168218326,†,
,Medicaid,40,†,9.95,398,†,29024.5849902016,1160983.39960806,†,
,Private insurance,*,†,*,*,†,*,*,†,
,Uninsured,*,†,*,*,†,*,*,†,
,Other,*,†,*,*,†,*,*,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,*,*,*,*,*,*,*,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,56,282.8282828283,9.2142857143,516,2606.0606060606,32016.3081982499,1792913.25910199,†,
Type of substance use disorder,Alcohol-related disorders,27,536.3528009535,9.7407407407,263,5224.4735796583,34234.17512706,924322.72843062,183.6159571773,
,Cannabis-related disorders,20,397.2983710767,5.5,110,2185.1410409217,17477.1419147634,349542.838295268,69.4364001381,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,*,*,*,*,*,*,*,*,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous substances and addictive disorders,*,*,*,*,*,*,*,*,
Type of mental disorder,Anxiety disorders,14,278.1088597537,11.4285714286,160,3178.3869686134,31432.9627651253,440061.478711755,87.4178543329,
,Bipolar disorders,*,*,*,*,*,*,*,*,
,Depressive disorders,24,476.758045292,12.2083333333,293,5820.4211362733,33972.5038520508,815340.09244922,161.9666453018,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,*,*,*,*,*,*,*,*,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,*,*,*,*,*,*,*,*,
,Trauma- and stressor-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous mental disorders,*,*,*,*,*,*,*,*,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Fairbanks North Star Borough, Alaska",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,17239.1277092747,2324.1939680171,6.4094649128,110480.765250505,14895.1114295062,23311.9886192202,401878348.963898,541.8158333127,
"Fairbanks North Star Borough, Alaska",,1529,1550.0968176887,6.0268149117,9215,9342.1466154361,23595.938121155,36078189.387246,365.7598859198,
Age group,<1,44,2913.9072847682,9.0454545455,398,26357.6158940397,15638.2641878954,688083.624267399,455.6845193824,
,1-17,53,230.284597002,9.7735849057,518,2250.7060612644,24905.0836798376,1319969.43503139,57.3525715851,
,18-44,700,1608.8995127333,4.9828571429,3488,8016.9164291625,18657.9222990604,13060545.6093422,300.1872209557,
,45-64,538,2453.9317642766,6.5353159851,3516,16037.2194854953,28162.8377850416,15151606.7283523,691.0968221288,
,65-84,194,2234.5081778392,6.675257732,1295,14915.9179912462,30195.7937641887,5857983.99025261,674.7274810243,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,653,1229.2921686747,6.5941807044,4306,8106.1746987952,26739.4188025722,17460840.4780796,328.7055812892,
,Female,875,1922.2742151629,5.6057142857,4905,10775.7200289988,21264.3997298791,18606349.7636442,408.7600730166,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,291,†,6.323024055,1840,†,27290.1265594905,7941426.82881173,†,
,Medicaid,637,†,6.1177394035,3897,†,23301.9494053142,14843341.7711852,†,
,Private insurance,409,†,5.9804400978,2446,†,21604.495235191,8836238.55119314,†,
,Uninsured,30,†,6.3,189,†,36998.2153410165,1109946.46023049,†,
,Other,162,†,5.2037037037,843,†,20661.9492334907,3347235.7758255,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,114,115.5015197568,2.7807017544,317,321.1752786221,6806.4034466282,775929.992915614,†,
,Neonatal birth hospitalization,42,41.015625,8.880952381,373,364.2578125,14010.1479115832,588426.212286497,†,
,Nonmaternal/nonneonatal hospitalization,1373,342.5648702595,6.2090313183,8525,2126.996007984,25283.1996955891,34713833.1820439,†,
Type of substance use disorder,Alcohol-related disorders,465,471.4159713704,6.4903225806,3018,3059.6417238618,26700.5667451311,12415763.5364859,125.8707360829,
,Cannabis-related disorders,254,257.5046381249,5.3622047244,1362,1380.7925871106,17582.791915034,4466029.14641865,45.2765046931,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,138,139.9040947293,6.6014492754,911,923.5697847707,28129.2156644118,3881831.76168883,39.3539245297,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,158,160.1800504871,6.8797468354,1087,1101.9981954399,26478.803327279,4183650.92571008,42.413760538,
,Miscellaneous substances and addictive disorders,132,133.8213080019,4.553030303,601,609.2924705238,13518.9162668191,1784496.94722013,18.0911905759,
Type of mental disorder,Anxiety disorders,438,444.0434310972,6.0182648402,2636,2672.3709688865,22446.7073091071,9831657.80138893,99.6731293037,
,Bipolar disorders,138,139.9040947293,6.2608695652,864,875.9212887397,22253.2125109765,3070943.32651475,31.1331555117,
,Depressive disorders,554,561.6439744928,5.9602888087,3302,3347.5602956234,20937.2455639235,11599234.0424136,117.5927781345,
,"Disruptive, impulse-control, and conduct disorders",14,14.1931690305,9.1428571429,128,129.7661168503,35892.9903605405,502501.865047567,5.094352792,
,Eating disorders,11,11.1517756668,13.4545454545,148,150.0420726082,31811.5791820397,349927.371002437,3.5475559465,
,Obsessive-compulsive disorders,12,12.1655734547,4.3333333333,52,52.7174849704,13435.4640577049,161225.568692458,1.6345012489,
,Personality disorders,118,119.6281389714,6.5508474576,773,783.6656900415,21395.0599410532,2524617.07304427,25.5945120393,
,Schizophrenia and related disorders,148,150.0420726082,7.8513513514,1162,1178.0330295319,26472.9601303524,3917998.09929216,39.7205780603,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,130,131.7937124261,6.6923076923,870,882.0040754671,21676.8030107327,2817984.39139525,28.5686634231,
,Trauma- and stressor-related disorders,193,195.6629730634,6.518134715,1258,1275.3576171697,21309.8852165166,4112807.8467877,41.695554971,
,Miscellaneous mental disorders,69,69.9520473646,4.5072463768,311,315.2911120348,10168.0208294449,701593.437231699,7.1127387467,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Haines Borough, Alaska",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,17239.1277092747,2324.1939680171,6.4094649128,110480.765250505,14895.1114295062,23311.9886192202,401878348.963898,541.8158333127,
"Haines Borough, Alaska",,49,1849.0566037736,5.612244898,275,10377.358490566,23931.608614915,1172648.82213083,442.5089894833,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,19,2617.0798898072,4.2631578947,81,11157.0247933884,15624.2810322953,296861.339613611,408.8999168232,
,45-64,19,2000,6.1578947368,117,12315.7894736842,27651.6752824763,525381.830367051,553.0335056495,
,65-84,*,*,*,*,*,*,*,*,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,32,2400.6001500375,6.03125,193,14478.6196549137,28177.5824418581,901682.638139462,676.4310863762,
,Female,17,1290.8124525437,4.8235294118,82,6226.2718299165,15939.1872936104,270966.183991377,205.7450144202,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,14,†,7.5,105,†,30348.9379914607,424885.13188045,†,
,Medicaid,24,†,5.5416666667,133,†,23795.2234465641,571085.362717539,†,
,Private insurance,*,†,*,*,†,*,*,†,
,Uninsured,*,†,*,*,†,*,*,†,
,Other,*,†,*,*,†,*,*,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,*,*,*,*,*,*,*,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,48,311.6883116883,5.6875,273,1772.7272727273,24209.7845094591,1162069.65645403,†,
Type of substance use disorder,Alcohol-related disorders,23,867.9245283019,4.6956521739,108,4075.4716981132,24124.8967959254,554872.626306286,209.3858967194,
,Cannabis-related disorders,*,*,*,*,*,*,*,*,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,*,*,*,*,*,*,*,*,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous substances and addictive disorders,*,*,*,*,*,*,*,*,
Type of mental disorder,Anxiety disorders,*,*,*,*,*,*,*,*,
,Bipolar disorders,*,*,*,*,*,*,*,*,
,Depressive disorders,15,566.0377358491,6.4666666667,97,3660.3773584906,25914.5738357271,388718.607535906,146.6862669947,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,*,*,*,*,*,*,*,*,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,*,*,*,*,*,*,*,*,
,Trauma- and stressor-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous mental disorders,*,*,*,*,*,*,*,*,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Hoonah-Angoon Census Area, Alaska",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,17239.1277092747,2324.1939680171,6.4094649128,110480.765250505,14895.1114295062,23311.9886192202,401878348.963898,541.8158333127,
"Hoonah-Angoon Census Area, Alaska",,57,2883.1562974203,4.8947368421,279,14112.2913505311,20240.3780115159,1153701.5466564,583.5617332607,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,12,2247.191011236,3.4166666667,41,7677.9026217228,11018.1080947166,132217.2971366,247.5979347127,
,45-64,26,3795.6204379562,4.5769230769,119,17372.2627737226,16587.1576515538,431266.0989404,629.5855458984,
,65-84,16,4651.1627906977,5.0625,81,23546.5116279069,17198.2225372739,275171.560596383,799.9173273151,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,30,2876.3183125599,4.7,141,13518.6960690316,14607.1369342196,438214.108026588,420.1477545797,
,Female,27,2890.7922912205,5.1111111111,138,14775.1605995717,26499.5347640674,715487.438629821,766.046508169,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,20,†,3.6,72,†,13585.5099647443,271710.199294886,†,
,Medicaid,25,†,5.52,138,†,25920.8153829983,648020.384574958,†,
,Private insurance,*,†,*,*,†,*,*,†,
,Uninsured,*,†,*,*,†,*,*,†,
,Other,*,†,*,*,†,*,*,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,*,*,*,*,*,*,*,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,53,297.7528089888,5.0566037736,268,1505.6179775281,21050.7477389023,1115689.63016182,†,
Type of substance use disorder,Alcohol-related disorders,26,1315.1239251391,4.8076923077,125,6322.7111785534,16033.7852196364,416878.415710548,210.8641455289,
,Cannabis-related disorders,*,*,*,*,*,*,*,*,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,*,*,*,*,*,*,*,*,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous substances and addictive disorders,*,*,*,*,*,*,*,*,
Type of mental disorder,Anxiety disorders,12,606.9802731411,4.0833333333,49,2478.5027819929,15949.0319056046,191388.382867255,96.807477424,
,Bipolar disorders,*,*,*,*,*,*,*,*,
,Depressive disorders,18,910.4704097117,4.9444444444,89,4501.77035913,29281.5829637689,527068.493347841,266.6001483803,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,*,*,*,*,*,*,*,*,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,*,*,*,*,*,*,*,*,
,Trauma- and stressor-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous mental disorders,*,*,*,*,*,*,*,*,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Juneau City and Borough, Alaska",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,17239.1277092747,2324.1939680171,6.4094649128,110480.765250505,14895.1114295062,23311.9886192202,401878348.963898,541.8158333127,
"Juneau City and Borough, Alaska",,967,2948.5303085742,6.1789038263,5975,18218.6852055128,25116.0922361468,24287261.192354,740.5555919122,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,19,277.1295215869,7.3157894737,139,2027.4212368728,23403.6269890332,444668.912791631,64.8583595087,
,18-44,428,3541.2874400132,5.238317757,2242,18550.3888796955,20540.6189668222,8791384.91779991,727.4023595731,
,45-64,392,4077.8112972017,6.137755102,2406,25028.6070945594,26412.0871819561,10353538.1753268,1077.0350749326,
,65-84,119,3096.5391621129,8.7899159664,1046,27218.3190215977,36646.4033048208,4360921.99327368,1134.7702298396,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,491,2930.4685168606,6.5050916497,3194,19062.9662787227,25255.4542169238,12400428.0205095,740.1031346171,
,Female,476,2967.3960476279,5.8424369748,2781,17336.824387507,24972.3385963118,11886833.1718444,741.0281885072,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,246,†,7.9024390244,1944,†,32637.8658433302,8028914.99745923,†,
,Medicaid,476,†,5.993697479,2853,†,23556.7918956183,11213032.9423143,†,
,Private insurance,177,†,5.1016949153,903,†,21670.7685324932,3835726.0302513,†,
,Uninsured,20,†,3.5,70,†,19462.151095721,389243.02191442,†,
,Other,43,†,3.6511627907,157,†,17000.4600779426,731019.783351533,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,21,70.9459459459,3.2380952381,68,229.7297297297,12263.0027072127,257523.056851468,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,939,447.1428571429,6.2587859425,5877,2798.5714285714,25547.6547805278,23989247.8389156,†,
Type of substance use disorder,Alcohol-related disorders,382,1164.7761922186,5.5392670157,2116,6452.0063422369,20815.0000301942,7951330.01153419,242.448164762,
,Cannabis-related disorders,82,250.0304915234,5.5853658537,458,1396.511769728,21462.7977191898,1759949.41297356,53.663538632,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,84,256.1287961947,8.1071428571,681,2076.4727405781,31461.9422952119,2642803.15279779,80.5830940602,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,92,280.5220148799,6.097826087,561,1710.5744603,26128.2371291474,2403797.81588156,73.2954572473,
,Miscellaneous substances and addictive disorders,66,201.2440541529,4.1666666667,275,838.5168923039,18377.1599030404,1212892.55360066,36.982941627,
Type of mental disorder,Anxiety disorders,213,649.4694474936,6.8075117371,1450,4421.2708866935,27297.0484770936,5814271.32562093,177.2859899262,
,Bipolar disorders,63,192.096597146,4.6507936508,293,893.4016343457,19793.3170311435,1246978.97296204,38.0222884791,
,Depressive disorders,317,966.5812904013,6.8044164038,2157,6577.0215879985,24761.6992467728,7849458.661227,239.3419521047,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,59,179.8999878034,4.6440677966,274,835.4677399683,19013.2207638843,1121780.02506917,34.2047818353,
,Schizophrenia and related disorders,120,365.8982802781,8.9333333333,1072,3268.6913038175,33978.4603254448,4077415.23905337,124.3266019958,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,120,365.8982802781,5.1,612,1866.0812294182,20814.9769832164,2497797.23798597,76.1616428219,
,Trauma- and stressor-related disorders,96,292.7186242225,4.65625,447,1362.9710940359,21670.7988460672,2080396.68922245,63.4344642402,
,Miscellaneous mental disorders,27,82.3271130626,7,189,576.289791438,32529.6133261807,878299.55980688,26.7806915419,
,,,,,,,,,,
