,Cannabis-related disorders,165,245.3714030783,4.3272727273,714,1061.7889805934,9609.3720673205,1585546.39110789,23.5786510686,
,Neonatal abstinence syndrome,14,20.8193917763,13.7857142857,193,287.010186631,7680.9937156236,107533.91201873,1.599136174,
,Opioid-related disorders,228,339.0586660718,4.7675438596,1087,1616.4770614916,10157.6369611611,2315941.22714474,34.4403483849,
,Sedative-related disorders,17,25.2806900141,4.1764705882,71,105.5840582943,5832.0316039602,99144.5372673229,1.4743778313,
,Stimulant-related disorders,85,126.4034500706,4.2705882353,363,539.8170867723,9283.6914461974,789113.772926777,11.7349062819,
,Miscellaneous substances and addictive disorders,76,113.0195553573,4.6315789474,352,523.4589932337,9233.5766210862,701751.823202555,10.4357472407,
Type of mental disorder,Anxiety disorders,1467,2181.5748382779,4.8595773688,7129,10601.5317123949,10538.2437842824,15459603.6315423,229.8996747943,
,Bipolar disorders,208,309.3166778199,4.8028846154,999,1485.6123131831,9544.9857815956,1985357.04257188,29.524232918,
,Depressive disorders,1403,2086.4004758718,4.9814682823,6989,10393.3377946315,10888.9587434182,15277209.1170158,227.1872870402,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,14,20.8193917763,7.5714285714,106,157.6325377351,8547.7547887212,119668.567042096,1.7795905575,
,Personality disorders,57,84.764666518,6.1929824561,353,524.9460926463,11224.1747395452,639777.960154076,9.5141342874,
,Schizophrenia and related disorders,183,272.139192505,5.3333333333,976,1451.4090266934,8969.1069681734,1641346.57517572,24.4084552781,
,Somatic symptom disorders,11,16.3580935386,4,44,65.4323741542,7676.3082635598,84439.3908991579,1.2556976861,
,Suicidal ideation or attempt,79,117.4808535951,3.5063291139,277,411.926537289,5534.9359285365,437259.938354381,6.5024899748,
,Trauma- and stressor-related disorders,97,144.2486430218,6.9381443299,673,1000.8179046769,13813.7799171861,1339936.65196705,19.9261900806,
,Miscellaneous mental disorders,41,60.9710759164,4.5853658537,188,279.574689568,7602.5560860222,311704.799526911,4.6353602428,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Greene, Indiana",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,229063.4143015,3450.7256690107,5.4481794496,1247978.58645815,18800.1726761941,12105.7987758386,2772970365.66382,417.7341043039,
"Greene, Indiana",,1057,3255.0118560034,5.0898770104,5380,16567.6100144735,12795.891192263,13525256.9902219,416.5077753895,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,263,2632.369132219,4.1634980989,1095,10959.8638774897,9323.2207206549,2452007.04953222,245.4215843792,
,45-64,376,4103.0117852466,5.5664893617,2093,22839.3714535137,15242.2417286213,5731082.88996163,625.3909744611,
,65-84,408,6698.4074864554,5.1225490196,2090,34312.920702676,12834.5577541147,5236499.5636788,859.7109774551,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,459,2837.8879683443,4.9215686275,2259,13966.8603932236,12605.7614704255,5786044.51492534,357.7373880874,
,Female,597,3662.8013988588,5.2227805695,3118,19130.0079759494,12955.438541623,7734396.80934895,474.5319841309,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,571,†,5.0910683012,2907,†,13169.7378829544,7519920.331167,†,
,Medicaid,175,†,6.0857142857,1065,†,11171.4069146846,1954996.21006981,†,
,Private insurance,174,†,4.6034482759,801,†,13533.9539199754,2354907.98207572,†,
,Uninsured,30,†,4.4333333333,133,†,13722.1329638637,411663.988915912,†,
,Other,107,†,4.4299065421,474,†,11997.8362429302,1283768.47799353,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,21,75.2688172043,2.4285714286,51,182.7956989247,6607.041811503,138747.878041562,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,1029,335.9451518119,5.0864917396,5234,1708.7822396343,12915.3183257598,13289862.5572069,†,
Type of substance use disorder,Cannabis-related disorders,69,212.4842176577,3.9275362319,271,834.5394635543,8812.4684755196,608060.324810854,18.7251046965,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,60,184.7688849198,5.7166666667,343,1056.2621254581,12497.7352325239,749864.113951436,23.0919260294,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,47,144.7356265205,4.8085106383,226,695.9627998645,10445.4969028017,490938.354431683,15.1183553854,
,Miscellaneous substances and addictive disorders,54,166.2919964278,5.7407407407,310,954.6392387522,11689.9920492198,631259.57065787,19.4395211609,
Type of mental disorder,Anxiety disorders,553,1702.9532226773,4.9403254973,2732,8413.1432266806,12685.0603308776,7014838.36297535,216.0206437032,
,Bipolar disorders,103,317.186585779,4.9417475728,509,1567.4560404028,8831.8699015457,909682.599859204,28.0135066012,
,Depressive disorders,500,1539.7407076648,5.172,2586,7963.5389400425,12236.4313460212,6118215.6730106,188.4093146001,
,"Disruptive, impulse-control, and conduct disorders",11,33.8742955686,5.7272727273,63,194.0073291658,13318.3551922735,146501.907115008,4.5114990027,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,34,104.7023681212,5.0588235294,172,529.6708034367,5058.3937278432,171985.38674667,5.2962580219,
,Schizophrenia and related disorders,42,129.3382194438,5.4523809524,229,705.2012441105,11757.4834577967,493814.305227463,15.2069197557,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,38,117.0202937825,4.6052631579,175,538.9092476827,6905.4719299882,262407.933339551,8.0808035395,
,Trauma- and stressor-related disorders,79,243.279031811,5.4683544304,432,1330.3359714224,12384.8931176895,978406.55629747,30.1298480675,
,Miscellaneous mental disorders,23,70.8280725526,3.9130434783,90,277.1533273797,7399.8981847044,170197.658248202,5.2412052551,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Hamilton, Indiana",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,229063.4143015,3450.7256690107,5.4481794496,1247978.58645815,18800.1726761941,12105.7987758386,2772970365.66382,417.7341043039,
"Hamilton, Indiana",,6231,2062.8966631463,5.3078826356,33073.4167022705,10949.6133773006,11664.7666957915,72683161.2814768,240.6320829313,
Age group,<1,34,815.3477218225,16.3823529412,557,13357.314148681,20096.7110684337,683288.176326747,163.8580758577,
,1-17,326,410.7500598486,6.3159509202,2059,2594.2772184913,6100.5407800238,1988776.29428777,25.057974905,
,18-44,1606,1534.712599742,4.8987650699,7867.4167022705,7518.1964759621,8964.970501485,14397742.6253849,137.5865318494,
,45-64,1893,2346.3936437894,5.2176439514,9877,12242.646603121,14347.8210545651,27160425.2562919,336.6563612466,
,65-84,2370,7140.2747650036,5.3628691983,12710,38292.359604724,12003.9356867367,28449327.577566,857.1139906473,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,2431,1648.605026516,5.6445907034,13722,9305.7006062743,12022.4908781318,29226675.3247384,198.2033889293,
,Female,3794,2454.1861533187,5.0931514766,19323.4167022705,12499.5418306588,11437.0729281961,43392254.6895761,280.6870601488,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,2394,†,5.2522974102,12574,†,12732.7869117738,30482291.8667865,†,
,Medicaid,459,†,5.7973856209,2661,†,9060.3573116362,4158704.00604102,†,
,Private insurance,1761,†,4.8972174901,8624,†,13875.3710044117,24434528.3387691,†,
,Uninsured,65,†,5.8,377,†,13266.6927992188,862335.031949222,†,
,Other,1552,†,5.6942117927,8837.4167022705,†,8212.1791481514,12745302.037931,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,278,80.4165461383,3.3417266187,929,268.7301128146,5731.8253771823,1593447.45485667,†,
,Neonatal birth hospitalization,27,7.5,16.7407407407,452,125.5555555556,23344.0817286749,630290.206674224,†,
,Nonmaternal/nonneonatal hospitalization,5926,381.4612166077,5.3480284682,31692.4167022705,2040.0654459138,11889.8791123769,70459423.619946,†,
Type of substance use disorder,Alcohol-related disorders,904,299.2872064651,5.2781158211,4771.4167022705,1579.6725394951,10216.2042163181,9235448.61155158,30.5757922058,
,Cannabis-related disorders,244,80.7810601521,5.0942622951,1243,411.5199088896,7422.5833391736,1811110.33475836,5.9960415121,
,Neonatal abstinence syndrome,15,4.9660487798,26.1333333333,392,129.7794081132,39700.2561992006,595503.842988009,1.9715340886,
,Sedative-related disorders,94,31.1205723537,4.670212766,439,145.33969429,5083.4829740705,477847.39956263,1.582008997,
,Stimulant-related disorders,128,42.376949588,4.921875,630,208.5740487534,7168.7256479007,917596.882931294,3.0378872539,
,Miscellaneous substances and addictive disorders,145,48.0051382051,5.6620689655,821,271.8084032167,8806.9772370269,1277011.6993689,4.2278015943,
Type of mental disorder,Anxiety disorders,2863,947.8531771125,5.2916521132,15150,5015.7092676402,11772.8932522182,33705793.3811009,111.5897427292,
,Bipolar disorders,379,125.4754991707,5.7414248021,2176,720.4081429957,8763.0844806582,3321209.01816945,10.9955239949,
,Depressive disorders,3514,1163.3796941576,5.022884662,17650.4167022705,5843.5220218673,11089.3587768451,38968006.7418339,129.0113482221,
,"Disruptive, impulse-control, and conduct disorders",73,24.1681040619,7.5205479452,549,181.7573853422,6193.9270911213,452156.677651856,1.4969547449,
,Eating disorders,41,13.5738666649,6.9268292683,284,94.0238568983,9252.0452851178,379333.856689828,1.2558602908,
,Obsessive-compulsive disorders,38,12.5806569089,5.6951763755,216.4167022705,71.6490600165,6721.7105763293,255425.001900512,0.845635346,
,Personality disorders,180,59.5925853581,5.3,954,315.8407023979,4620.6666939066,831720.004903186,2.7535747437,
,Schizophrenia and related disorders,267,88.3956682812,7.872659176,2102,695.9089690152,7338.9384608175,1959496.56903827,6.4873036972,
,Somatic symptom disorders,15,4.9660487798,8.6,129,42.7080195066,10079.8406579116,151197.609868674,0.500569804,
,Suicidal ideation or attempt,421,139.3804357542,5.2209026128,2198,727.6916812062,5324.0471455346,2241423.84827007,7.4206801112,
,Trauma- and stressor-related disorders,236,78.1325008028,6.2033898305,1464,484.6863609126,13801.7104392648,3257203.66366649,10.7836215198,
,Miscellaneous mental disorders,292,96.6724162476,3.7945205479,1108,366.825469871,6149.3227220246,1795602.23483117,5.9446988582,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Hancock, Indiana",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,229063.4143015,3450.7256690107,5.4481794496,1247978.58645815,18800.1726761941,12105.7987758386,2772970365.66382,417.7341043039,
"Hancock, Indiana",,1911,2439.24231594,5.3464154893,10217,13041.2029000306,13160.5926002137,25149892.4590085,321.0187437329,
Age group,<1,14,1515.1515151515,17.2142857143,241,26082.251082251,19697.1586606302,275760.221248823,298.4417978883,
,1-17,62,336.2620674694,6.5967741935,409,2218.2449289511,9071.3329271339,562422.641482305,30.5034516478,
,18-44,501,1980.0023712603,4.3453093812,2177,8603.72287871,8854.7652135427,4436237.37198489,175.3245611977,
,45-64,626,2821.9807961051,5.1373801917,3216,14497.5882432493,14463.9147412678,9054410.62803366,408.1688963636,
,65-84,708,6158.6638830898,5.895480226,4174,36308.2811412665,15283.9853054503,10821061.5962588,941.2892829035,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,767,1990.5016479381,5.9504563233,4564,11844.3931175875,14544.62518252,11155727.5149928,289.5110039445,
,Female,1143,2871.0657858381,4.9440069991,5651,14194.5693401321,12239.0844800047,13989273.5606454,351.3921670052,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,829,†,5.4933655006,4554,†,14892.3945406047,12345795.0741613,†,
,Medicaid,136,†,5.8970588235,802,†,9677.3192436031,1316115.41713002,†,
,Private insurance,623,†,4.7768860353,2976,†,13344.6232869613,8313700.30777691,†,
,Uninsured,40,†,5.4,216,†,10451.439894616,418057.595784641,†,
,Other,283,†,5.8975265018,1669,†,9739.3076471931,2756224.06415565,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,66,83.0188679245,3.7878787879,250,314.465408805,7335.7726005959,484160.991639326,†,
,Neonatal birth hospitalization,14,16.9082125604,17.2142857143,241,291.0628019324,19697.1586606302,275760.221248823,†,
,Nonmaternal/nonneonatal hospitalization,1831,328.5483581554,5.3118514473,9726,1745.2000717746,13320.5741376954,24389971.2461204,†,
Type of substance use disorder,Alcohol-related disorders,246,313.9997957725,5.1300813008,1262,1610.8444807516,11533.3483796758,2837203.70140025,36.2146903579,
,Cannabis-related disorders,92,117.4308179312,4.5652173913,420,536.0972122945,8262.0347247156,760107.19467384,9.702174955,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,166,211.8860410497,5.4096385542,898,1146.226896763,12110.4931994983,2010341.87111672,25.660444592,
,Sedative-related disorders,29,37.016236087,4.8965517241,142,181.2519146329,6913.1417948091,200481.112049464,2.5589848878,
,Stimulant-related disorders,69,88.0731134484,5.1449275362,355,453.1297865823,9811.6572223151,677004.348339743,8.6414319966,
,Miscellaneous substances and addictive disorders,53,67.6503625038,7.6981132075,408,520.7801490861,10057.2271347619,533033.038142384,6.8037506145,
Type of mental disorder,Bipolar disorders,136,173.5933830287,5.7352941176,780,995.6091085469,10888.0800611059,1480778.8883104,18.9009865249,
,Depressive disorders,891,1137.2919432247,5.3928170595,4805,6133.2073930358,12832.6263969125,11433870.119649,145.9444261162,
,"Disruptive, impulse-control, and conduct disorders",19,24.2520167467,7.3157894737,139,177.4226488308,7384.2703146175,140301.135977732,1.7908344733,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,13,16.5934851424,4.5384615385,59,75.308894108,9632.5813634413,125223.557724737,1.5983809574,
,Personality disorders,58,74.032472174,7.1551724138,415,529.7151026243,8128.0117365332,471424.680718926,6.0173680271,
,Schizophrenia and related disorders,110,140.4064127438,8.4909090909,934,1192.1780863882,8916.9777384237,980867.551226605,12.5200085677,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,130,165.9348514245,4.9384615385,642,819.4628816502,5534.7484912499,719517.303862488,9.1840766857,
,Trauma- and stressor-related disorders,72,91.9023792505,5.8333333333,420,536.0972122945,11171.2591452436,804330.658457545,10.2666529467,
,Miscellaneous mental disorders,62,79.1381599101,3.3870967742,210,268.0486061472,6649.9305983703,412295.697098956,5.2626327109,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Hendricks, Indiana",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,229063.4143015,3450.7256690107,5.4481794496,1247978.58645815,18800.1726761941,12105.7987758386,2772970365.66382,417.7341043039,
"Hendricks, Indiana",,3735,2712.2213346888,5.2255466405,19517.4167022705,14172.8390837778,12041.2374720167,44974021.9579827,326.5850116766,
Age group,<1,29,1723.1134878194,14.3448275862,416,24717.7658942364,15421.4576325182,447222.271343028,265.7292164843,
,1-17,151,466.3372452131,7.0954748495,1071.4167022705,3308.8841947823,5824.9419343421,879566.23208565,27.1638737519,
,18-44,837,1755.8949400017,4.7622461171,3986,8362.0038600319,10323.9220907311,8641122.78994196,181.2772256009,
,45-64,1146,3051.6869491119,4.9040139616,5620,14965.5154048944,12945.651499843,14835716.6188201,395.0607572982,
,65-84,1572,8531.4229892543,5.358778626,8424,45718.0071637903,12831.0394693333,20170394.0457919,1094.670251047,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,1430,2072.5538791542,5.3181818182,7605,11022.2183573198,12455.5546929857,17811443.2109696,258.1480819596,
,Female,2304,3353.0772925065,5.1698857215,11911.4167022705,17335.0264175199,11781.2969737849,27144108.2276004,395.0359935907,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,1733,†,5.2325447201,9068,†,13293.7308649382,23038035.5889379,†,
,Medicaid,299,†,6.315774924,1888.4167022705,†,13172.5168580053,3938582.54054361,†,
,Private insurance,946,†,4.38794926,4151,†,12962.3977653932,12262428.286062,†,
,Uninsured,48,†,6.6875,321,†,10667.0220883504,512017.060240821,†,
,Other,709,†,5.7672778561,4089,†,7366.6551229878,5222958.48219835,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,101,71.6820440028,3.1089108911,314,222.853087296,6412.2907778107,647641.368558878,†,
,Neonatal birth hospitalization,25,17.1703296703,14.16,354,243.1318681319,16134.5731461456,403364.328653641,†,
,Nonmaternal/nonneonatal hospitalization,3609,394.6418808092,5.2228918543,18849.4167022705,2061.171864655,12170.4118206622,43923016.2607701,†,
Type of substance use disorder,Alcohol-related disorders,492,357.2725292281,5.3597560976,2637,1914.8936170213,12700.4261750681,6248609.67813354,45.3751338184,
,Cannabis-related disorders,132,95.8536054027,3.8636363636,510,370.3434754194,6995.0953915184,923352.591680431,6.7050511341,
,Neonatal abstinence syndrome,14,10.1662914821,23.1428571429,324,235.2770314429,25040.3377272343,350564.72818128,2.5456737215,
,Opioid-related disorders,306,222.2060852516,6.0718954248,1858,1349.2121124101,11821.1386501831,3617268.42695603,26.2672894267,
,Sedative-related disorders,44,31.9512018009,8.8409090909,389,282.4776704669,5149.4544897197,226575.997547665,1.6453125957,
,Stimulant-related disorders,62,45.0221479922,5.2258064516,324,235.2770314429,10437.7561006438,647140.878239921,4.6993019987,
,Miscellaneous substances and addictive disorders,108,78.4256771476,4.5740740741,494,358.7248565827,7710.3795465277,832720.991024989,6.04691737,
Type of mental disorder,Anxiety disorders,1730,1256.2631617167,5.1104046243,8841,6420.0130709462,12466.8855524177,21567712.0056826,156.6168906084,
,Bipolar disorders,239,173.553118873,5.6317991632,1346,977.4163096362,10613.8899717426,2536719.70324648,18.4207370797,
,Depressive disorders,2192,1591.750780626,5.17400397,11341.4167022705,8235.7248582314,11724.1407255662,25699316.4704411,186.6191015209,
,"Disruptive, impulse-control, and conduct disorders",54,39.2128385738,8.6188278198,465.4167022705,337.9687039943,6475.4629517062,349674.999392134,2.5392128342,
,Obsessive-compulsive disorders,14,10.1662914821,4.6428571429,65,47.200639024,12596.0534458881,176344.748242433,1.2805515086,
,Personality disorders,104,75.5210224385,5.5,572,415.3656234115,5515.9790024001,573661.816249611,4.1657237401,
,Schizophrenia and related disorders,132,95.8536054027,6.7045454545,885,642.6548544042,9052.9770548791,1194992.97124404,8.6776049034,
,Somatic symptom disorders,12,8.7139641275,4,48,34.8558565101,6750.3178930135,81003.8147161618,0.5882202797,
,Suicidal ideation or attempt,153,111.1030426258,4.5882352941,702,509.7669014596,5788.4446987958,885632.038915765,6.4311381811,
,Trauma- and stressor-related disorders,119,86.4134775979,5.4537815126,649,471.2802265631,10110.9211180117,1203199.61304339,8.7371985552,
,Miscellaneous mental disorders,105,76.2471861158,3.8095238095,400,290.4654709171,6737.6858818859,707457.017598018,5.1372958943,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Henry, Indiana",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,229063.4143015,3450.7256690107,5.4481794496,1247978.58645815,18800.1726761941,12105.7987758386,2772970365.66382,417.7341043039,
"Henry, Indiana",,2135,4282.1613382005,5.7021077283,12174,24417.3452605399,11039.865317211,23570112.4522455,472.744844403,
Age group,<1,13,2697.0954356846,14,182,37759.336099585,16456.258093838,213931.355219894,443.8409859334,
,1-17,52,548.2340537691,4.1538461538,216,2277.2799156563,5700.193009109,296410.036473668,31.2503992065,
,18-44,475,2876.5215284927,5.3915789474,2561,15508.9929146732,9831.4587175606,4669942.89084128,282.8040265755,
,45-64,720,5097.3451327434,5.6180555556,4045,28637.1681415929,11245.5470083921,8096793.84604233,573.2243430826,
,65-84,875,9456.3925213444,5.9085714286,5170,55873.7706689722,11763.467798478,10293034.3236683,1112.399689146,
,Missing,*,†,*,*,†,*,*,†,
