,Schizophrenia and related disorders,*,*,*,*,*,*,*,*,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,*,*,*,*,*,*,*,*,
,Trauma- and stressor-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous mental disorders,*,*,*,*,*,*,*,*,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Cuming, Nebraska",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,56225.2050221693,2957.7455575939,5.1768383116,291068.795439058,15311.77051866,12844.9519812981,722210058.648409,379.9209966019,
"Cuming, Nebraska",,155,1838.2352941176,5.7225806452,887,10519.44971537,17493.6192363844,2711510.98163958,321.5738830218,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,11,580.4749340369,4.3636363636,48,2532.981530343,8150.2677073215,89652.9447805367,47.3102610979,
,18-44,24,1031.3708637731,4.125,99,4254.404813064,8201.7843028365,196842.823268076,84.590813609,
,45-64,38,1717.1260732038,6.9736842105,265,11974.6949841843,19371.7466722746,736126.373546438,332.6373129446,
,65-84,81,4267.6501580611,5.8395061728,473,24920.9694415173,20834.9509171866,1687631.02429211,889.1628157493,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,60,1430.6151645207,6.3,378,9012.8755364807,17435.7723079985,1046146.33847991,249.4388026895,
,Female,95,2241.6234072676,5.3578947368,509,12010.382255781,17530.1541385228,1665364.64315967,392.9600384992,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,95,†,6.1578947368,585,†,19797.3447301894,1880747.74936799,†,
,Medicaid,*,†,*,*,†,*,*,†,
,Private insurance,43,†,5.4651162791,235,†,15496.1789954637,666335.696804941,†,
,Uninsured,*,†,*,*,†,*,*,†,
,Other,*,†,*,*,†,*,*,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,*,*,*,*,*,*,*,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,151,230.1829268293,5.8145695364,878,1338.4146341463,17850.876589991,2695482.36508865,†,
Type of substance use disorder,Alcohol-related disorders,19,225.3320683112,7.2631578947,138,1636.6223908918,19099.9453758729,362898.962141586,43.0383019618,
,Cannabis-related disorders,*,*,*,*,*,*,*,*,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,*,*,*,*,*,*,*,*,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous substances and addictive disorders,*,*,*,*,*,*,*,*,
Type of mental disorder,Anxiety disorders,64,759.0132827324,5.9375,380,4506.6413662239,19904.9938443423,1273919.6060379,151.0815472056,
,Bipolar disorders,12,142.3149905123,6.4166666667,77,913.1878557875,12732.6366425704,152791.639710845,18.1204506298,
,Depressive disorders,83,984.3453510436,5.8072289157,482,5716.3187855787,16792.8113550117,1393803.34246597,165.2992578826,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,*,*,*,*,*,*,*,*,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,11,130.4554079696,5.5454545455,61,723.4345351044,7674.2776161621,84417.053777783,10.0115101729,
,Trauma- and stressor-related disorders,12,142.3149905123,4.4166666667,53,628.5578747628,13261.5690699053,159138.828838863,18.8732007636,
,Miscellaneous mental disorders,*,*,*,*,*,*,*,*,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Custer, Nebraska",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,56225.2050221693,2957.7455575939,5.1768383116,291068.795439058,15311.77051866,12844.9519812981,722210058.648409,379.9209966019,
"Custer, Nebraska",,214,2009.7670924117,5.5654205607,1191,11185.1990984222,15313.664237512,3277124.14682756,307.7689844879,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,15,662.2516556291,6.2,93,4105.9602649007,13908.5543386832,208628.315080249,92.109631382,
,18-44,43,1431.9014319014,4.7209302326,203,6759.9067599068,10406.5564339835,447481.926661292,149.0116305898,
,45-64,69,2384.2432619212,4.9130434783,339,11713.8908085694,14719.7262548032,1015661.11158142,350.9540814034,
,65-84,84,3562.3409669211,5.7380952381,482,20441.0517387616,17146.4742988561,1440303.84110391,610.8158783308,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,102,1924.8914889602,5.1862745098,529,9983.0156633327,13643.1156513932,1391597.79644211,262.6151720027,
,Female,112,2093.8493176295,5.9107142857,662,12376.1450738455,16835.0566998701,1885526.35038545,352.5007198328,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,108,†,5.6574074074,611,†,16017.2673925341,1729864.87839368,†,
,Medicaid,25,†,6.4,160,†,17011.7638449231,425294.096123078,†,
,Private insurance,73,†,5.4109589041,395,†,14148.4623026947,1032837.74809671,†,
,Uninsured,*,†,*,*,†,*,*,†,
,Other,*,†,*,*,†,*,*,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,*,*,*,*,*,*,*,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,208,198.6628462273,5.6586538462,1177,1124.1642788921,15626.0427666371,3250216.89546053,†,
Type of substance use disorder,Alcohol-related disorders,41,385.0488354621,6.3902439024,262,2460.5559729527,15998.6379768243,655944.157049798,61.6025692196,
,Cannabis-related disorders,11,103.305785124,5.3636363636,59,554.0946656649,6736.3899048492,74100.2889533409,6.9590804802,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,*,*,*,*,*,*,*,*,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous substances and addictive disorders,*,*,*,*,*,*,*,*,
Type of mental disorder,Anxiety disorders,74,694.966190834,3.7837837838,280,2629.6018031555,13832.9728697772,1023639.99236351,96.1344846322,
,Bipolar disorders,16,150.2629601803,5.1875,83,779.4891059354,12886.5180806194,206184.289289911,19.3636635321,
,Depressive disorders,108,1014.2749812171,5.6851851852,614,5766.3410969196,15585.749962127,1683260.99590972,158.0823625009,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,*,*,*,*,*,*,*,*,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,*,*,*,*,*,*,*,*,
,Trauma- and stressor-related disorders,22,206.6115702479,7.5,165,1549.5867768595,16064.9356708522,353428.58475875,33.1920158489,
,Miscellaneous mental disorders,*,*,*,*,*,*,*,*,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Dawson, Nebraska",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,56225.2050221693,2957.7455575939,5.1768383116,291068.795439058,15311.77051866,12844.9519812981,722210058.648409,379.9209966019,
"Dawson, Nebraska",,488,2046.8081536784,5.3094262295,2591,10867.3768979112,14965.8006345315,7303310.70965139,306.3212276508,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,54,858.7786259542,3.7037037037,200,3180.6615776081,5612.6704290961,303084.203171191,48.2004139903,
,18-44,111,1406.8441064639,5.045045045,560,7097.5918884664,11122.5149267219,1234599.15686613,156.4764457372,
,45-64,140,2466.9603524229,5.3071428571,743,13092.5110132158,16645.8824556147,2330423.54378606,410.6473204909,
,65-84,182,5022.0750551876,5.8296703297,1061,29277.0419426048,18101.50402722,3294473.73295404,909.0711183648,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,193,1592.2778648626,5.9585492228,1150,9487.6660341556,15623.9235305803,3015417.24140199,248.7762760005,
,Female,295,2516.8500981145,4.8847457627,1441,12294.1728521457,14535.2320957606,4287893.4682494,365.8300032633,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,221,†,5.8280542986,1288,†,17402.2876523569,3845905.57117089,†,
,Medicaid,89,†,6.0561797753,539,†,14209.421367627,1264638.5017188,†,
,Private insurance,167,†,4.2035928144,702,†,12077.2136582388,2016894.68092588,†,
,Uninsured,*,†,*,*,†,*,*,†,
,Other,*,†,*,*,†,*,*,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,*,*,*,*,*,*,*,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,479,274.6559633028,5.3465553236,2561,1468.4633027523,15068.0217636185,7217582.42477328,†,
Type of substance use disorder,Alcohol-related disorders,56,234.8796241926,6.1428571429,344,1442.8319771831,13558.0602545109,759251.374252615,31.8451209736,
,Cannabis-related disorders,21,88.0798590722,3.9047619048,82,343.930878282,8382.937330089,176041.683931868,7.3836793865,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,21,88.0798590722,4.8571428571,102,427.8164583508,15221.6165877618,319653.948342997,13.407178439,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,18,75.4970220619,7.6666666667,138,578.8105024746,20015.6758846686,360282.165924034,15.1112392385,
,Miscellaneous substances and addictive disorders,18,75.4970220619,8.0555555556,145,608.1704554987,25913.0811371584,466435.460468852,19.563604583,
Type of mental disorder,Anxiety disorders,154,645.9189665297,5.038961039,776,3254.7605066689,16389.0087573394,2523907.34863028,105.8597159899,
,Bipolar disorders,32,134.2169281101,4.34375,139,583.0047814781,8541.0418184664,273313.338190925,11.4635239573,
,Depressive disorders,285,1195.3695159802,5.5684210526,1587,6656.3207784582,15184.3797586259,4327548.23120839,181.5094468253,
,"Disruptive, impulse-control, and conduct disorders",13,54.5256270447,4.4615384615,58,243.2681821995,3463.6412691391,45027.3364988085,1.8885721206,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,35,146.7997651204,4.0285714286,141,591.3933394849,4545.9221042208,159107.273647726,6.6734029716,
,Schizophrenia and related disorders,22,92.2741380757,6.0454545455,133,557.8391074574,9061.4018877145,199350.841529719,8.3613304895,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,21,88.0798590722,5.619047619,118,494.9249224058,6667.6367160572,140020.371037201,5.872845023,
,Trauma- and stressor-related disorders,55,230.6853451892,4.6363636364,255,1069.541145877,8264.8379705462,454566.088380042,19.0657700017,
,Miscellaneous mental disorders,*,*,*,*,*,*,*,*,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Deuel, Nebraska",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,56225.2050221693,2957.7455575939,5.1768383116,291068.795439058,15311.77051866,12844.9519812981,722210058.648409,379.9209966019,
"Deuel, Nebraska",,50,2480.1587301587,6.28,314,15575.3968253968,24269.8224058628,1213491.12029314,601.930119193,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,*,*,*,*,*,*,*,*,
,45-64,24,4067.7966101695,6.875,165,27966.1016949152,25374.8313317891,608995.95196294,1032.1965287507,
,65-84,19,3846.1538461538,5.9473684211,113,22874.4939271255,25699.2599388273,488285.938837719,988.4330745703,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,13,1287.1287128713,4.5384615385,59,5841.5841584158,22962.8841329147,298517.493727891,295.5618749781,
,Female,37,3677.9324055666,6.8918918919,255,25347.9125248509,24729.016934196,914973.626565253,909.5165274008,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,22,†,5.5454545455,122,†,21617.9733026244,475595.412657738,†,
,Medicaid,*,†,*,*,†,*,*,†,
,Private insurance,18,†,4.3333333333,78,†,20302.9370659369,365452.867186864,†,
,Uninsured,*,†,*,*,†,*,*,†,
,Other,*,†,*,*,†,*,*,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,*,*,*,*,*,*,*,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,50,248.7562189055,6.28,314,1562.1890547264,24269.8224058628,1213491.12029314,†,
Type of substance use disorder,Alcohol-related disorders,*,*,*,*,*,*,*,*,
,Cannabis-related disorders,*,*,*,*,*,*,*,*,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,*,*,*,*,*,*,*,*,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous substances and addictive disorders,*,*,*,*,*,*,*,*,
Type of mental disorder,Anxiety disorders,18,892.8571428571,5.7777777778,104,5158.7301587301,28633.1812670081,515397.262806145,255.6534041697,
,Bipolar disorders,*,*,*,*,*,*,*,*,
,Depressive disorders,25,1240.0793650794,5.92,148,7341.2698412698,26668.9982246163,666724.955615408,330.7167438568,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,*,*,*,*,*,*,*,*,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,*,*,*,*,*,*,*,*,
,Trauma- and stressor-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous mental disorders,*,*,*,*,*,*,*,*,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Dodge, Nebraska",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,56225.2050221693,2957.7455575939,5.1768383116,291068.795439058,15311.77051866,12844.9519812981,722210058.648409,379.9209966019,
"Dodge, Nebraska",,1344,3450.5776636714,4.7150297619,6337,16269.5763799743,15450.1702218973,20765028.77823,533.120122676,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,35,411.4258845657,4.2571428571,149,1751.4987657223,7554.2460682385,264398.612388348,31.0801237085,
,18-44,353,2892.9683658417,3.9348441926,1389,11383.3797738075,9206.5793583061,3249922.51348206,266.3434284119,
,45-64,461,4620.6274431192,5.4902386117,2531,25368.3471985566,17262.5585170857,7958039.47637654,797.638516225,
,65-84,492,6321.46987023,4.581300813,2254,28960.555055891,18848.6307074582,9273526.30806944,1191.5105111229,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,528,2754.7347002661,4.8314393939,2551,13309.3337507173,15540.5664207606,8205419.0701616,428.1013758106,
,Female,816,4124.7535763029,4.6397058824,3786,19137.6434312288,15391.6785638093,12559609.7080684,634.8688120138,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,664,†,4.9623493976,3295,†,18276.8344560883,12135818.0788426,†,
,Medicaid,165,†,4.896969697,808,†,11716.7569301977,1933264.89348263,†,
,Private insurance,405,†,4.4913580247,1819,†,13750.4327069339,5568925.24630824,†,
,Uninsured,92,†,3.8043478261,350,†,9727.2567692103,894907.622767351,†,
,Other,18,†,3.6111111111,65,†,12895.1631571722,232112.936829099,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,39,80.2469135802,2.7692307692,108,222.2222222222,5524.7274604426,215464.370957261,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,1303,404.6583850932,4.7774366846,6225,1933.2298136646,15768.6353726093,20546531.8905099,†,
Type of substance use disorder,Alcohol-related disorders,198,508.3440308087,4.803030303,951,2441.5917843389,14764.468572042,2923364.77726432,75.0542946666,
,Cannabis-related disorders,77,197.6893453145,4.5064935065,347,890.8857509628,8690.9142221386,669200.395104675,17.1810114276,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,76,195.1219512195,5.3815789474,409,1050.0641848524,15856.6657418831,1205106.59638311,30.9398355939,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,49,125.8023106547,4.0816326531,200,513.4788189987,8074.620653151,395656.412004397,10.1580593583,
,Miscellaneous substances and addictive disorders,20,51.3478818999,4.05,81,207.9589216945,7150.4087831305,143008.175662609,3.6715834573,
Type of mental disorder,Anxiety disorders,611,1568.6777920411,4.6464811784,2839,7288.8318356868,15707.6349733873,9597364.96873964,246.4021814824,
,Bipolar disorders,238,611.0397946085,4.6302521008,1102,2829.2682926829,11236.0885962395,2674189.085905,68.6569726805,
,Depressive disorders,799,2051.3478818999,4.703379224,3758,9648.2670089859,15157.5049246013,12110846.4347564,310.9331562197,
,"Disruptive, impulse-control, and conduct disorders",11,28.2413350449,4.7272727273,52,133.5044929397,7233.5628790072,79569.1916690792,2.0428547283,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,13,33.3761232349,4.6923076923,61,156.6110397946,19231.6406510561,250011.32846373,6.4187760838,
,Personality disorders,31,79.5892169448,5.7741935484,179,459.5635430039,8589.2443745956,266266.575612464,6.8361123392,
,Schizophrenia and related disorders,81,207.9589216945,7.0987654321,575,1476.2516046213,13929.2488544134,1128269.15720749,28.9671157178,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,194,498.0744544288,4.9072164948,952,2444.1591784339,7761.4136186512,1505714.24201834,38.6576185371,
,Trauma- and stressor-related disorders,134,344.0308087291,5.5149253731,739,1897.3042362002,11938.7872688865,1599797.4940308,41.0731063936,
,Miscellaneous mental disorders,51,130.9370988447,3.6862745098,188,482.6700898588,5899.3250553065,300865.577820634,7.7244050788,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Douglas, Nebraska",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,56225.2050221693,2957.7455575939,5.1768383116,291068.795439058,15311.77051866,12844.9519812981,722210058.648409,379.9209966019,
"Douglas, Nebraska",,19145,3460.7173780614,5.3981718464,103348,18681.54711872,11470.1623339201,219596257.882901,396.9499011818,
