,Medicaid,80,†,7.25,580,†,11816.0924935208,945287.399481664,†,
,Private insurance,88,†,5.8522727273,515,†,13736.3967399947,1208802.91311954,†,
,Uninsured,55,†,4.0181818182,221,†,8096.0335250509,445281.843877798,†,
,Other,13,†,2.6923076923,35,†,10729.6250672341,139485.125874043,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,*,*,*,*,*,*,*,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,512,222.7055241409,6.25390625,3202,1392.7794693345,12763.2418062028,6534779.80477584,†,
Type of substance use disorder,Alcohol-related disorders,59,276.9302980521,5.3898305085,318,1492.6073691622,11766.5016842551,694223.599371053,32.5850081845,
,Cannabis-related disorders,31,145.505749824,5.7096774194,177,830.7908941563,13039.9152582723,404237.373006443,18.973826473,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,27,126.7308143628,5.8518518519,158,741.6099507158,10962.6962759741,295992.799451301,13.8931142667,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,27,126.7308143628,5.037037037,136,638.3478056794,6518.3203426162,175994.649250637,8.260720453,
,Miscellaneous substances and addictive disorders,20,93.8746773058,7.3,146,685.2851443323,8235.2302057836,164704.604115672,7.7307957811,
Type of mental disorder,Anxiety disorders,196,919.9718375968,6.0408163265,1184,5557.3808965032,13550.899373542,2655976.27721424,124.6644579777,
,Bipolar disorders,45,211.218023938,6.0888888889,274,1286.0830790894,10590.1516580607,476556.824612732,22.3683090642,
,Depressive disorders,223,1046.7026519596,6.5650224215,1464,6871.6263787843,12457.0216192767,2777915.82109872,130.3879756442,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,44,206.5242900728,9.7272727273,428,2008.918094344,17947.3696409285,789684.264200855,37.0656777377,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,18,84.4872095752,4.7777777778,86,403.6611124149,4035.6809425122,72642.2569652187,3.4096342157,
,Trauma- and stressor-related disorders,20,93.8746773058,8.75,175,821.4034264257,14954.3970855699,299087.941711398,14.0383920071,
,Miscellaneous mental disorders,*,*,*,*,*,*,*,*,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Harrison, Mississippi",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,91577.5625426136,3051.9170482536,5.7586140486,527359.838192253,17574.8123891618,10253.7827308575,938801099.896134,312.8651824904,
"Harrison, Mississippi",,7748,3635.2887633543,5.8816468766,45571,21381.4848005705,14404.511251609,111606153.177466,523.6455789459,
Age group,<1,78,2598.2678214524,7.0641025641,551,18354.4303797468,7640.6912342953,595973.916275034,198.5256216772,
,1-17,578,1175.178919974,5.7525951557,3325,6760.328562134,5359.5947867243,3097845.78672664,62.9848281296,
,18-44,1881,2392.9471032746,5.2387028177,9854,12535.9387324122,11565.7479047511,21755171.8088369,276.7622294588,
,45-64,2841,5347.9660410745,5.9971840901,17038,32072.7368559757,16226.9513149206,46100768.6856895,867.8118458236,
,65-84,2370,8111.4381545623,6.2459915612,14803,50663.9742624409,16901.4316371048,40056392.9799385,1370.9491744794,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,3336,3156.9384510561,6.0761390887,20270,19181.9971231735,15076.3216989045,50294609.1875456,475.9501967176,
,Female,4409,4102.8838369269,5.7369017918,25294,23537.8416355701,13900.3801056118,61286775.8856427,570.3164486245,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,3367,†,6.070983071,20441,†,16451.8333392197,55393322.8531527,†,
,Medicaid,1594,†,6.1493099122,9802,†,12134.5210614711,19342426.5719849,†,
,Private insurance,1219,†,5.2165709598,6359,†,13925.73335518,16975468.9599644,†,
,Uninsured,1143,†,5.050743657,5773,†,11799.6495909692,13486999.4824778,†,
,Other,425,†,7.52,3196,†,15077.4948467923,6407935.30988673,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,165,67.1824104235,3.0666666667,506,206.0260586319,7146.6353298956,1179194.82943278,†,
,Neonatal birth hospitalization,72,28.9621882542,6.6805555556,481,193.4835076428,6249.4688777555,449961.759198395,†,
,Nonmaternal/nonneonatal hospitalization,7511,342.4364001094,5.9358274531,44584,2032.6433846996,14642.1244293483,109976996.588835,†,
Type of substance use disorder,Alcohol-related disorders,1485,696.7480399563,5.762962963,8558,4015.333148785,14276.6372626289,21200806.335004,99.472190299,
,Cannabis-related disorders,846,396.9352470054,5.4952718676,4649,2181.2670961325,10560.7028716333,8934354.62940179,41.919152029,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,562,263.685116805,6.2508896797,3513,1648.2665753309,14653.1259727853,8235056.79670537,38.6381123369,
,Sedative-related disorders,104,48.7958223269,5.8653846154,610,286.2062655713,7288.3321544996,757986.544067958,3.5564016087,
,Stimulant-related disorders,534,250.5477800247,6.106741573,3261,1530.030544308,11570.2161669079,6178495.43312885,28.9889197502,
,Miscellaneous substances and addictive disorders,471,220.988772269,5.2569002123,2476,1161.7159238597,10628.8772397862,5006201.17993931,23.4886253182,
Type of mental disorder,Anxiety disorders,3028,1420.7091346718,5.9118229855,17901,8398.9809180183,15675.2185798138,47464561.8596763,222.6992622432,
,Bipolar disorders,681,319.5187981214,5.7944199706,3946,1851.4261048266,12414.6641858556,8454386.31056772,39.6671857974,
,Depressive disorders,3116,1461.9979074099,5.8177150193,18128,8505.4871840588,12948.6944666809,40348131.9581778,189.3096421398,
,"Disruptive, impulse-control, and conduct disorders",284,133.2501302004,5.8978873239,1675,785.8942538227,4701.3224492382,1335175.57558366,6.2645182848,
,Eating disorders,19,8.9146213866,5.7894736842,110,51.6109659227,8116.7721755509,154218.671335466,0.7235795083,
,Obsessive-compulsive disorders,40,18.7676239719,5.425,217,101.8143600475,10389.9868814092,415599.475256368,1.9499536686,
,Personality disorders,481,225.6806782619,7.2557172557,3490,1637.4751915471,6868.3581642738,3303680.2770157,15.5005572906,
,Schizophrenia and related disorders,543,254.7704954184,7.8968692449,4288,2011.8892897862,12923.3503796334,7017379.25614096,32.9248837868,
,Somatic symptom disorders,32,15.0140991775,6.03125,193,90.5537856644,9593.735030144,306999.520964607,1.4404128923,
,Suicidal ideation or attempt,365,171.2545687435,6.2547945205,2283,1071.1621381954,8622.4744680429,3147203.18083565,14.7663814653,
,Trauma- and stressor-related disorders,671,314.8268921284,6.3263785395,4245,1991.7140940164,10844.4460849285,7276623.32298704,34.1412325777,
,Miscellaneous mental disorders,234,109.7906002355,5.4615384615,1278,599.6255859018,8774.7942871049,2053301.86318254,9.6338993172,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Hinds, Mississippi",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,91577.5625426136,3051.9170482536,5.7586140486,527359.838192253,17574.8123891618,10253.7827308575,938801099.896134,312.8651824904,
"Hinds, Mississippi",,8597,3543.35738986,5.6473188322,48550,20010.4689167968,9467.0718960279,81388417.0901515,335.4521916313,
Age group,<1,80,2401.6811768238,11.575,926,27799.4596217352,16621.5737870866,1329725.90296692,399.1972089363,
,1-17,173,299.6864552116,7.774566474,1345,2329.9322673965,10133.1189302255,1753029.57492902,30.3675849244,
,18-44,2795,3023.2231127841,4.7370304114,13240,14321.0998258536,7197.4380286242,20116839.2900046,217.5946100097,
,45-64,3372,5768.8359679737,5.7740213523,19470,33309.3820570724,10390.2937899996,35036070.6598786,599.3990053356,
,65-84,2177,7099.9934772683,6.2328892972,13569,44253.4733546409,10635.1638320497,23152751.6623722,755.0959383723,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,4034,3540.2113244638,5.8763014378,23705,20803.3488959876,9724.8726937395,39230136.446545,344.2810443935,
,Female,4551,3536.8175636293,5.4377059987,24747,19232.1740819895,9231.5265296971,42012677.2366513,326.5022516934,
,Missing,12,†,8.1666666667,98,†,12133.6172462567,145603.40695508,†,
Payer,Medicare,3303,†,6.2234332425,20556,†,10093.0635249283,33337388.8228383,†,
,Medicaid,1862,†,6.1235230934,11402,†,9662.3611284084,17991316.4210964,†,
,Private insurance,1546,†,5.2477360931,8113,†,10471.7921271843,16189390.6286269,†,
,Uninsured,1621,†,4.3127698951,6991,†,7130.0382388682,11557791.9852053,†,
,Other,264,†,5.625,1485,†,8750.6061182479,2310160.01521744,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,172,57.429048414,3.25,559,186.6444073456,5702.5833287727,980844.332548897,†,
,Neonatal birth hospitalization,68,22.4496533509,7.6764705882,522,172.3341036646,5396.857147274,366986.286014635,†,
,Nonmaternal/nonneonatal hospitalization,8357,334.6280131337,5.6801483786,47469,1900.7367662369,9577.6697943745,80040586.471588,†,
Type of substance use disorder,Alcohol-related disorders,1500,618.2431179237,5.47,8205,3381.7898550426,10264.7412386573,15397111.857986,63.4610562807,
,Cannabis-related disorders,1295,533.7498918075,4.3104247104,5582,2300.6887228334,7117.4107417471,9217046.91056243,37.9891721336,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,491,202.3715806004,6.032586558,2962,1220.82407686,11807.193963264,5797332.23596267,23.894405048,
,Sedative-related disorders,102,42.0405320188,6.5294117647,666,274.4999443581,8758.2176031513,893338.195521436,3.6820012757,
,Stimulant-related disorders,954,393.2026229995,4.5293501048,4321,1780.9523416988,6707.061719952,6398536.88083423,26.372342609,
,Miscellaneous substances and addictive disorders,449,185.0607732985,4.1959910913,1884,776.5133561122,5830.0470788945,2617691.13842361,10.7891302079,
Type of mental disorder,Anxiety disorders,2466,1016.3916858666,5.4748580697,13501,5564.6002233918,10562.6492171969,26047492.9696075,107.3578884508,
,Bipolar disorders,743,306.2364244115,5.7846567968,4298,1771.4726138907,8727.6677724421,6484657.15492445,26.7272977208,
,Depressive disorders,3347,1379.5064771271,5.8099790857,19446,8014.9037807627,9555.2232134729,31981332.0954937,131.8149231338,
,"Disruptive, impulse-control, and conduct disorders",135,55.6418806131,7.7185185185,1042,429.4728859177,5009.9958971618,676349.446116844,2.7876559358,
,Eating disorders,22,9.0675657295,4.7727272727,105,43.2770182547,5294.0650579631,116469.431275188,0.4800428289,
,Obsessive-compulsive disorders,38,15.6621589874,5.5,209,86.1418744307,7415.1484693609,281775.641835714,1.1613723424,
,Personality disorders,208,85.7297123521,4.6730769231,972,400.6215404146,4700.0589355672,977612.258597971,4.0293470058,
,Schizophrenia and related disorders,1648,679.2431055588,6.4071601942,10559,4352.0193881042,6824.3362557071,11246506.1494052,46.353833517,
,Somatic symptom disorders,47,19.3716176949,5.8936170213,277,114.1688957766,19184.5550099187,901674.08546618,3.716358653,
,Suicidal ideation or attempt,641,264.1958923927,4.3962558502,2818,1161.4727375393,4066.7161966212,2606765.08203415,10.7440971467,
,Trauma- and stressor-related disorders,402,165.6891556035,4.855721393,1952,804.540377458,5889.9599198105,2367763.8877638,9.7590248565,
,Miscellaneous mental disorders,298,122.8242994275,4.1140939597,1226,505.310708383,4796.8628825436,1429465.13899798,5.89171323,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Holmes, Mississippi",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,91577.5625426136,3051.9170482536,5.7586140486,527359.838192253,17574.8123891618,10253.7827308575,938801099.896134,312.8651824904,
"Holmes, Mississippi",,428,2357.6071389225,6.1004672897,2611,14382.5052330065,10547.2880878411,4514239.30159599,248.6636169217,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,129,1998.450813323,7.0930232558,915,14175.0580945003,11836.8203513381,1526949.82532262,236.5530325829,
,45-64,171,4023.5294117647,5.269005848,901,21200,9989.750317545,1708247.30430019,401.9405421883,
,65-84,121,4737.6664056382,6.0495867769,732,28660.9240407204,10166.9081159034,1230195.88202432,481.6741902993,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,214,2483.4629221307,5.2336448598,1120,12997.5629569455,9198.8235330174,1968548.23606571,228.4493717147,
,Female,214,2243.8922092901,6.9672897196,1491,15633.8471217363,11895.7526426648,2545691.06553027,266.9278667852,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,206,†,6.2281553398,1283,†,10321.7837958842,2126287.46195214,†,
,Medicaid,89,†,8.4494382022,752,†,13226.7745087221,1177182.93127626,†,
,Private insurance,71,†,4.3521126761,309,†,9306.4360285141,660756.958024499,†,
,Uninsured,54,†,4.2592592593,230,†,8318.9470076768,449223.138414548,†,
,Other,*,†,*,*,†,*,*,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,*,*,*,*,*,*,*,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,420,213.7404580153,6.1595238095,2587,1316.5394402036,10610.2203011314,4456292.52647522,†,
Type of substance use disorder,Alcohol-related disorders,98,539.8259336785,4.7346938776,464,2555.910543131,9249.8063203165,906481.019391016,49.9328533321,
,Cannabis-related disorders,56,308.471962102,4.5178571429,253,1393.6322573537,8595.0398029612,481322.228965827,26.5132879236,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,23,126.6938415776,6.0869565217,140,771.179905255,9304.971204206,214014.337696737,11.7888254763,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,25,137.710697367,5.12,128,705.0787705189,8866.7895880373,221669.739700932,12.2105177757,
,Miscellaneous substances and addictive disorders,16,88.1348463149,6.4375,103,567.3680731519,7786.0712407013,124577.13985122,6.862241922,
Type of mental disorder,Anxiety disorders,136,749.1461936763,6.5955882353,897,4941.0598215269,13817.9957622981,1879247.42367255,103.5169892956,
,Bipolar disorders,24,132.2022694723,11.5,276,1520.3260989314,7057.3641638014,169376.739931234,9.3299955895,
,Depressive disorders,126,694.0619147295,6.2301587302,785,4324.1158973229,12051.7988623745,1518526.65665918,83.6469459435,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,57,313.9803899967,6,342,1883.8823399802,7956.1996323644,453503.379044771,24.9809066346,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,18,99.1517021042,3.6666666667,66,363.5562410488,2815.9107876811,50686.3941782604,2.7920234757,
,Trauma- and stressor-related disorders,24,132.2022694723,9.9583333333,239,1316.5142668282,11252.9270163924,270070.248393418,14.8766248977,
,Miscellaneous mental disorders,16,88.1348463149,3.3125,53,291.946678418,4680.3035275375,74884.8564406006,4.1249783211,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Humphreys, Mississippi",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,91577.5625426136,3051.9170482536,5.7586140486,527359.838192253,17574.8123891618,10253.7827308575,938801099.896134,312.8651824904,
"Humphreys, Mississippi",,271,3170.33224146,5.9704797048,1618,18928.4043051006,11967.6487761023,3243232.81832372,379.4142276935,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,80,2847.9886080456,4.9625,397,14133.1434674261,7952.1739309516,636173.914476129,226.4770076455,
,45-64,92,4287.045666356,6.7173913043,618,28797.7632805219,17240.3117328967,1586108.67942649,739.1000370114,
,65-84,87,7078.9259560618,5.8965517241,513,41741.2530512611,10218.7634201583,889032.417553779,723.3786961381,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,118,2907.8363725973,5.686440678,671,16535.2390340069,10346.5438815483,1220892.17802271,300.8605662944,
,Female,153,3407.5723830735,6.1895424837,947,21091.3140311804,13217.9126817059,2022340.64030101,450.4099421606,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,131,†,5.7633587786,755,†,9682.938407727,1268464.93141224,†,
,Medicaid,55,†,6.0363636364,332,†,9428.4108943765,518562.599190708,†,
,Private insurance,34,†,7.7352941176,263,†,25944.7703778548,882122.192847063,†,
,Uninsured,46,†,5.152173913,237,†,11019.804350543,506911.000124979,†,
,Other,*,†,*,*,†,*,*,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,*,*,*,*,*,*,*,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,263,264.8539778449,6.0456273764,1590,1601.2084592145,12186.5726092332,3205068.59622834,†,
Type of substance use disorder,Alcohol-related disorders,76,889.0968647637,5.2631578947,400,4679.4571829668,10569.9892407461,803319.182296704,93.9774429453,
,Cannabis-related disorders,26,304.1647168928,3.9615384615,103,1204.9602246139,8853.2476588362,230184.43912974,26.9284556773,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,14,163.7810014038,3.5,49,573.2335049134,6968.556841878,97559.7957862922,11.413172179,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,21,245.6715021058,6.0952380952,128,1497.4262985494,13962.560800552,293213.776811592,34.3020328511,
,Miscellaneous substances and addictive disorders,14,163.7810014038,4.6428571429,65,760.4117922321,5490.3709311862,76865.1930366063,8.9921844919,
Type of mental disorder,Anxiety disorders,63,737.0145063173,5.5079365079,347,4059.4291062237,11079.2702132078,697994.023432092,81.6558286654,
,Bipolar disorders,*,*,*,*,*,*,*,*,
,Depressive disorders,77,900.7955077211,7.6233766234,587,6867.1034160037,17405.5084735649,1340224.1524645,156.7880384259,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,45,526.4389330838,6.2222222222,280,3275.6200280767,5608.0246641855,252361.109888345,29.5228252092,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,*,*,*,*,*,*,*,*,
,Trauma- and stressor-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous mental disorders,*,*,*,*,*,*,*,*,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Jasper, Mississippi",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,91577.5625426136,3051.9170482536,5.7586140486,527359.838192253,17574.8123891618,10253.7827308575,938801099.896134,312.8651824904,
"Jasper, Mississippi",,514,3038.902684167,5.7684824903,2965,17529.8569232588,9810.0974949345,5042390.11239633,298.119316093,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,102,1938.7949059114,4.4901960784,458,8705.5692834062,7565.6330038051,771694.56638812,146.6821072777,
,45-64,188,4146.4490516101,4.2446808511,798,17600.3528892809,8427.0983464506,1584294.48913271,349.4253394646,
,65-84,215,6842.7753023552,7.7953488372,1676,53341.820496499,12403.4463287005,2666740.9606706,848.7399620212,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,227,2771.6727716728,5.7268722467,1300,15873.0158730158,10201.8938440114,2315829.90259059,282.7631138694,
,Female,287,3289.7753324163,5.8013937282,1665,19085.2819807427,9500.2097902639,2726560.20980574,312.5355582079,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,287,†,6.606271777,1896,†,10336.8301186348,2966670.24404821,†,
,Medicaid,47,†,4.6808510638,220,†,8497.9252861928,399402.488451061,†,
