,Cannabis-related disorders,15,527.6116778051,4.6,69,2427.0137179036,9818.7733134968,147281.599702451,51.8049946192,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,*,*,*,*,*,*,*,*,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous substances and addictive disorders,*,*,*,*,*,*,*,*,
Type of mental disorder,Anxiety disorders,47,1653.1832571228,4.8085106383,226,7949.3492789307,14399.3205878004,676768.06762662,238.0471570969,
,Bipolar disorders,15,527.6116778051,4.8,72,2532.5360534647,11757.8175370438,176367.263055657,62.0356183805,
,Depressive disorders,48,1688.3573689764,4.8958333333,235,8265.9162856138,16830.6541143637,807871.397489459,284.1615889868,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,*,*,*,*,*,*,*,*,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,*,*,*,*,*,*,*,*,
,Trauma- and stressor-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous mental disorders,*,*,*,*,*,*,*,*,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Crowley, Colorado",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,133693.611502955,2441.1304581448,5.3358279838,713366.113508459,13025.4522105968,14556.8449806348,1946157177.54974,355.3515765672,
"Crowley, Colorado",,142,2794.7254477465,5.1408450704,730,14367.250541232,11262.4489189827,1599267.74649555,314.7545259783,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,41,1818.9884649512,4.5365853659,186,8251.9964507542,8575.5811938156,351598.828946439,155.988832718,
,45-64,44,3149.6062992126,5.6136363636,247,17680.7444523979,14798.0310656142,651113.366887027,466.079718602,
,65-84,52,7142.8571428571,5.2884615385,275,37774.7252747252,11293.2128007631,587247.065639684,806.6580571974,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,79,2266.8579626973,5.1392405063,406,11649.9282639885,10435.2072843029,824381.375459935,236.5513272482,
,Female,63,3947.3684210526,5.1428571429,324,20300.7518796992,12299.783667232,774886.371035616,485.5177763381,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,68,†,5.5,374,†,11125.8345001363,756556.746009272,†,
,Medicaid,41,†,4.1707317073,171,†,10294.9629590312,422093.48132028,†,
,Private insurance,27,†,6.2962962963,170,†,13995.5746046778,377880.514326301,†,
,Uninsured,*,†,*,*,†,*,*,†,
,Other,*,†,*,*,†,*,*,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,*,*,*,*,*,*,*,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,135,370.8791208791,5.2592592593,710,1950.5494505495,11714.5406391792,1581462.9862892,†,
Type of substance use disorder,Alcohol-related disorders,23,452.6667978744,4.3913043478,101,1987.7976776225,8801.9370007079,202444.551016281,39.843446372,
,Cannabis-related disorders,34,669.1596142492,3.6764705882,125,2460.1456406219,8410.1006097455,285943.420731347,56.2769967981,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,16,314.8986419996,6.6875,107,2105.8846683724,15867.9444074075,253887.11051852,49.9679414522,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous substances and addictive disorders,*,*,*,*,*,*,*,*,
Type of mental disorder,Anxiety disorders,52,1023.4205864987,4.9038461538,255,5018.6971068687,11387.703609272,592160.587682146,116.5441030667,
,Bipolar disorders,11,216.4928163747,6.6363636364,73,1436.7250541232,10116.4097050341,111280.506755375,21.9013002864,
,Depressive disorders,56,1102.1452469986,4.6785714286,262,5156.4652627435,11541.2706552394,646311.156693409,127.20156597,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,*,*,*,*,*,*,*,*,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,*,*,*,*,*,*,*,*,
,Trauma- and stressor-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous mental disorders,*,*,*,*,*,*,*,*,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Custer, Colorado",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,133693.611502955,2441.1304581448,5.3358279838,713366.113508459,13025.4522105968,14556.8449806348,1946157177.54974,355.3515765672,
"Custer, Colorado",,103,2340.9090909091,6.3398058252,653,14840.909090909,17053.5135283218,1756511.89341715,399.2072485039,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,24,2597.4025974026,6.0833333333,146,15800.8658008658,8005.7234431822,192137.362636374,207.9408686541,
,45-64,40,2472.1878862794,7.45,298,18417.7997527812,22689.1557679311,907566.230717246,560.9185603938,
,65-84,35,2795.5271565495,5.4857142857,192,15335.4632587859,18123.9228427762,634337.299497169,506.6591849019,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,48,2129.5474711624,5.6041666667,269,11934.3389529724,15100.6746546657,724832.383423957,321.5760352369,
,Female,55,2562.9077353215,6.9818181818,384,17893.7558247903,18757.8092726035,1031679.50999319,480.7453448244,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,52,†,5.6153846154,292,†,14700.8269545495,764443.001636575,†,
,Medicaid,26,†,8.7692307692,228,†,24120.2600165875,627126.760431277,†,
,Private insurance,24,†,5.2916666667,127,†,15178.7626344969,364290.303227926,†,
,Uninsured,*,†,*,*,†,*,*,†,
,Other,*,†,*,*,†,*,*,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,*,*,*,*,*,*,*,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,103,302.0527859238,6.3398058252,653,1914.9560117302,17053.5135283218,1756511.89341715,†,
Type of substance use disorder,Alcohol-related disorders,18,409.0909090909,8.8333333333,159,3613.6363636364,13549.1884427404,243885.391969327,55.4284981748,
,Cannabis-related disorders,16,363.6363636364,5.8125,93,2113.6363636364,10768.2591625309,172292.146600495,39.1573060456,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,*,*,*,*,*,*,*,*,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous substances and addictive disorders,*,*,*,*,*,*,*,*,
Type of mental disorder,Anxiety disorders,45,1022.7272727273,7.4888888889,337,7659.0909090909,22940.8607783077,1032338.73502385,234.6224397781,
,Bipolar disorders,*,*,*,*,*,*,*,*,
,Depressive disorders,41,931.8181818182,5.7317073171,235,5340.9090909091,15115.9917123406,619755.660205965,140.8535591377,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,*,*,*,*,*,*,*,*,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,*,*,*,*,*,*,*,*,
,Trauma- and stressor-related disorders,12,272.7272727273,6.1666666667,74,1681.8181818182,17697.3962972168,212368.755566602,48.2656262651,
,Miscellaneous mental disorders,*,*,*,*,*,*,*,*,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Delta, Colorado",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,133693.611502955,2441.1304581448,5.3358279838,713366.113508459,13025.4522105968,14556.8449806348,1946157177.54974,355.3515765672,
"Delta, Colorado",,660,2163.3669857087,4.7575757576,3140,10292.3823259472,15715.4439038585,10372192.9765466,339.9827250736,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,144,1714.0816569456,3.6180555556,521,6201.6426615879,10944.7369756959,1576042.12450021,187.6017289013,
,45-64,239,2787.4970842081,5.4184100418,1295,15103.8021926755,18278.8830978743,4368653.06039196,509.523333379,
,65-84,264,3685.0921273032,4.7424242424,1252,17476.2702400893,16288.4941083755,4300162.44461115,600.246014044,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,277,1809.7478113158,5.4476534296,1509,9858.878871031,18017.437884532,4990830.29401536,326.0701877705,
,Female,382,2512.8272595711,4.2460732984,1622,10669.6487304302,14020.0163912814,5355646.26146951,352.2987936765,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,330,†,4.5909090909,1515,†,15402.6177819263,5082863.86803568,†,
,Medicaid,180,†,4.5166666667,813,†,14061.4243878637,2531056.38981548,†,
,Private insurance,118,†,5.7118644068,674,†,20011.6814550121,2361378.41169142,†,
,Uninsured,23,†,3.2173913043,74,†,8910.0123315197,204930.283624954,†,
,Other,*,†,*,*,†,*,*,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,26,96.2962962963,2.2692307692,59,218.5185185185,5171.2664034959,134452.926490894,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,630,256.6191446029,4.8428571429,3051,1242.7698574338,16192.6555762875,10201373.0130611,†,
Type of substance use disorder,Alcohol-related disorders,118,386.7837944146,6.1186440678,722,2366.5923692146,19059.4367981048,2249013.54217636,73.7188128418,
,Cannabis-related disorders,50,163.8914383113,4.74,237,776.8454175954,14985.2036749003,749260.183745017,24.5594658367,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,43,140.9466369477,4.7441860465,204,668.67706831,17604.9803024831,757014.153006777,24.8136276717,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,25,81.9457191556,4.44,111,363.838993051,15536.0366324885,388400.915812214,12.7311169468,
,Miscellaneous substances and addictive disorders,12,39.3339451947,5.25,63,206.5032122722,14009.0041643961,168108.049972754,5.5102940203,
Type of mental disorder,Anxiety disorders,230,753.9006162318,4.9347826087,1135,3720.3356496657,16657.5026962793,3831225.62014425,125.5810154761,
,Bipolar disorders,66,216.3366985709,4.1212121212,272,891.5694244133,11186.7018538482,738322.322353984,24.2009414696,
,Depressive disorders,252,826.0128490888,4.4285714286,1116,3658.0569031074,14719.70164986,3709364.81576474,121.5866269754,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,28,91.7792054543,4.7142857143,132,432.6733971417,13492.1816271245,377781.085559488,12.3830170958,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,33,108.1683492854,3.3333333333,110,360.5611642848,8868.855519286,292672.232136437,9.5932946157,
,Trauma- and stressor-related disorders,37,121.2796643503,7.3783783784,273,894.8472531795,24653.7805946087,912189.882000524,29.9000223548,
,Miscellaneous mental disorders,31,101.612691753,2.0322580645,63,206.5032122722,5570.457324526,172684.177060307,5.6602916304,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Denver, Colorado",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,133693.611502955,2441.1304581448,5.3358279838,713366.113508459,13025.4522105968,14556.8449806348,1946157177.54974,355.3515765672,
"Denver, Colorado",,20425,3089.7907564957,5.9998547442,122547.033149719,18538.2957288607,14388.3005468168,293881038.668733,444.5683803124,
Age group,<1,189,2107.0234113712,11.1587301587,2109,23511.7056856187,23519.3777625017,4445162.39711283,495.5587956648,
,1-17,579,424.9354156881,8.4628670121,4900,3596.1719116956,15894.0920645754,9202679.30538921,67.5396261845,
,18-44,6661,2268.3003241888,5.4910674073,36576,12455.3899801127,11919.231079544,79393998.2208428,270.3639572181,
,45-64,7975,5352.708235452,6.1245141066,48843,32782.7370964494,15455.6304815092,123258653.090036,827.2948056248,
,65-84,5020,6860.1727342298,5.9988113844,30114.0331497192,41152.8822970909,15452.8250113401,77573181.5569277,1060.0904880962,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,10185,3070.5919594808,6.7019145803,68259,20578.8450232894,15918.8102838234,162133082.740742,488.8017086201,
,Female,10219,3102.7499369977,5.3056104462,54218.0331497192,16461.9824776817,12870.3218790836,131521819.282356,399.3339039947,
,Missing,21,†,3.3333333333,70,†,10768.4116969294,226136.645635517,†,
Payer,Medicare,6787,†,6.3727714749,43252,†,15489.8409168951,105129550.302967,†,
,Medicaid,8423,†,5.9078752404,49762.0331497192,†,13962.7998287705,117608662.957734,†,
,Private insurance,4212,†,5.2618708452,22163,†,13710.8277232352,57750006.370267,†,
,Uninsured,585,†,8.535042735,4993,†,11347.3033172845,6638172.44061146,†,
,Other,411,†,5.6861313869,2337,†,16277.8418323975,6690192.9931154,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,871,99.7823347462,2.9506314581,2570,294.4208958644,5302.3788133244,4618371.94640554,†,
,Neonatal birth hospitalization,163,20.3775471934,9.0674846626,1478,184.7730966371,15130.6625057453,2466297.98843649,†,
,Nonmaternal/nonneonatal hospitalization,19391,438.6806325363,6.1110326002,118499.033149719,2680.7916464882,14790.1793994065,286796368.733891,†,
Type of substance use disorder,Alcohol-related disorders,5727,866.3516113807,6.5357080496,37430,5662.2212002759,15302.7526161423,87638864.2326473,132.5756438756,
,Cannabis-related disorders,2474,374.25421452,6.5913500404,16307,2466.8405320037,12750.0485429603,31543620.0952838,47.7175940254,
,Neonatal abstinence syndrome,46,6.958647481,17.2826086957,795,120.2635814646,31152.8510570242,1433031.14862311,2.1678170853,
,Opioid-related disorders,1936,292.8682939817,6.9498966942,13455,2035.4043881836,16830.6048869896,32584051.061212,49.2915053993,
,Sedative-related disorders,190,28.7422395953,11.0368421053,2097,317.2235601651,14418.8060891934,2739573.15694676,4.1442877929,
,Stimulant-related disorders,1800,272.2949014292,6.8433333333,12318,1863.4047754475,14596.5699311706,26273825.8761071,39.7457157061,
,Miscellaneous substances and addictive disorders,909,137.5089252218,6.6457645765,6041,913.8519441856,13788.2187492039,12533490.8430263,18.9600314093,
Type of mental disorder,Anxiety disorders,6195,937.1482857523,5.6933010492,35270,5335.4673185608,13663.9014145699,84647869.2632607,128.0510178735,
,Bipolar disorders,2066,312.5340368627,6.348499516,13116,1984.1221817478,12520.4739962881,25867299.2763313,39.1307428149,
,Depressive disorders,8497,1285.3832096913,5.5726766094,47351.0331497192,7163.0249467087,13628.3509650234,115800098.149804,175.1765350622,
,"Disruptive, impulse-control, and conduct disorders",133,20.1195677167,9.8721804511,1313,198.6240030981,13866.7582764498,1844278.85076782,2.7899318215,
,Eating disorders,106,16.0351441953,9.1603773585,971,146.8879718266,13665.3913494433,1448531.48304099,2.1912652077,
,Obsessive-compulsive disorders,67,10.135421331,7.1492537313,479,72.4606987692,12916.9332958229,865434.53082014,1.3091856126,
,Personality disorders,609,92.1264416502,7.2610837438,4422,668.9378078445,10157.6307838455,6185997.14736192,9.3578637971,
,Schizophrenia and related disorders,1741,263.3696796602,10.0206777714,17446,2639.1426946303,14388.7772491373,25050861.190748,37.8956765481,
,Somatic symptom disorders,96,14.5223947429,6.7916666667,652,98.6312642955,14793.3597548071,1420162.53646148,2.1483500993,
,Suicidal ideation or attempt,1011,152.9389696361,7.2126607319,7292,1103.0969006789,11171.9034540318,11294794.3920262,17.0861940313,
,Trauma- and stressor-related disorders,1685,254.8982827268,6.8991097923,11625,1758.5712383972,13753.9266017501,23175366.3239489,35.0585227154,
,Miscellaneous mental disorders,951,143.8624729218,4.5814931651,4357,659.104936404,7288.8505941778,6931696.91506304,10.4859207124,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Douglas, Colorado",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,133693.611502955,2441.1304581448,5.3358279838,713366.113508459,13025.4522105968,14556.8449806348,1946157177.54974,355.3515765672,
"Douglas, Colorado",,5795,1775.8805088304,4.9825711821,28874,8848.4510460687,15357.9538442046,88999342.5271658,272.7389088744,
Age group,<1,21,505.7803468208,11.5714285714,243,5852.6011560694,28876.6548163299,606409.751142929,146.0524448803,
,1-17,304,354.9701661587,6.1447368421,1868,2181.1982578438,11713.4055065408,3560875.27398842,41.5790949894,
,18-44,1579,1462.0776503051,4.9341355288,7791,7214.0892802578,12613.4803036681,19916685.399492,184.4188764456,
,45-64,1889,2010.0876819613,4.6940179989,8867,9435.3877585766,16788.5961385086,31713658.1056428,337.4655029544,
,65-84,2001,5791.4387427281,5.047976012,10101,29235.0438482243,16584.1651768811,33184914.5189392,960.4617672119,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,2260,1396.1476209892,5.3234513274,12031,7432.3239062481,16711.4171109783,37767802.6708109,233.3160524285,
,Female,3531,2147.2485906971,4.7652223166,16826,10232.1169037295,14493.8098210571,51177642.4781526,311.218127121,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,2240,†,5.0808035714,11381,†,16257.059666172,36415813.6522253,†,
,Medicaid,710,†,5.5816901408,3963,†,14584.2930309605,10354848.0519819,†,
,Private insurance,2591,†,4.4866846777,11625,†,14885.9659419336,38569537.75555,†,
,Uninsured,105,†,11.2476190476,1181,†,10277.5159212195,1079139.17172805,†,
,Other,141,†,4.865248227,686,†,17531.2798487356,2471910.45867172,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,226,67.9903730445,3.1283185841,707,212.6955475331,4707.6478582157,1063928.41595675,†,
,Neonatal birth hospitalization,17,5.098980204,10.7058823529,182,54.5890821836,20241.138194062,344099.349299054,†,
,Nonmaternal/nonneonatal hospitalization,5552,345.6820870431,5.0405259366,27985,1742.4195255588,15776.5336386725,87591314.76191,†,
Type of substance use disorder,Alcohol-related disorders,1075,329.4342617761,5.4660465116,5876,1800.7029973921,14385.8275129712,15464764.5764441,47.3918446677,
,Cannabis-related disorders,366,112.1608742419,5.325136612,1949,597.271977862,10900.5430721726,3989598.7644152,12.2261444069,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,538,164.8703561261,5.9182156134,3184,975.7383158095,17433.6111631974,9379282.8058002,28.7428568104,
,Sedative-related disorders,62,18.9999295164,9.4677419355,587,179.8864294536,16620.0047298158,1030440.29324858,3.1577891843,
,Stimulant-related disorders,130,39.8385618892,6.9538461538,904,277.031230368,11169.8515951416,1452080.70736841,4.4499082407,
,Miscellaneous substances and addictive disorders,105,32.1772999874,7,735,225.241099912,15355.8839246656,1612367.81208989,4.9411088362,
Type of mental disorder,Anxiety disorders,2490,763.0616854163,4.9815261044,12404,3801.2117051824,15655.830024433,38983016.7608383,119.4636404504,
,Bipolar disorders,310,94.999647582,6.5483870968,2030,622.0944664238,14400.9828545817,4464304.68492033,13.6808829602,
,Depressive disorders,3070,940.8029615374,4.906514658,15063,4616.0635210547,14888.5810393847,45707943.7909112,140.0722113494,
,"Disruptive, impulse-control, and conduct disorders",34,10.4193161864,7.2058823529,245,75.0803666373,10111.0823967073,343776.801488051,1.0535056448,
,Eating disorders,42,12.870919995,9.8571428571,414,126.8704970933,16458.4078759726,691253.130790851,2.1183485102,
