"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Concordia Parish, Louisiana",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,153261.504231927,3271.025335192,6.1002203855,934922.852206452,19953.8452355879,11035.9880781196,1691036991.83541,360.9141689403,
"Concordia Parish, Louisiana",,435,2165.7953696789,6.6275862069,2883,14353.995519044,11420.987010726,4968129.34966585,247.3552078499,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,109,1632.4696720084,7.0275229358,766,11472.2180620038,11368.6350238604,1239181.21760079,185.5895188858,
,45-64,154,2979.2996711163,6.7597402597,1041,20139.2919326755,12205.3328490469,1879621.25875322,363.6334414303,
,65-84,168,5067.8733031674,5.9761904762,1004,30286.5761689291,10585.331548871,1778335.70021034,536.451191617,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,168,1695.0862677833,7.005952381,1177,11875.6936736958,12528.7588490369,2104831.48663821,212.3732707737,
,Female,265,2604.6785924907,6.3924528302,1694,16650.2850402988,10712.1192819884,2838711.60972695,279.01627774,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,221,†,6.3665158371,1407,†,11463.4159995955,2533414.9359106,†,
,Medicaid,105,†,7.5238095238,790,†,12916.9074283814,1356275.27998004,†,
,Private insurance,66,†,5.5757575758,368,†,11387.7981009113,751594.674660149,†,
,Uninsured,36,†,7.6944444444,277,†,7819.408109107,281498.691927853,†,
,Other,*,†,*,*,†,*,*,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,23,115,3.7391304348,86,430,6078.8266955893,139813.013998554,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,412,200.0971345313,6.7888349515,2797,1358.4264205925,11719.2144069594,4828316.33566729,†,
Type of substance use disorder,Alcohol-related disorders,77,383.3706746328,4.9350649351,380,1891.9591735126,8367.8009924043,644320.676415132,32.0796951165,
,Cannabis-related disorders,26,129.4498381877,5.9615384615,155,771.7201891959,9746.6468357074,253412.817728391,12.6170185575,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,19,94.5979586756,7.5789473684,144,716.9529499627,13665.1344180082,259637.553942157,12.9269382097,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,25,124.4709982574,5.44,136,677.1222305203,6421.1200772741,160528.001931851,7.9924322595,
,Miscellaneous substances and addictive disorders,23,114.5133183968,6.1739130435,142,706.9952701021,6852.0336261446,157596.773401326,7.846491083,
Type of mental disorder,Anxiety disorders,169,841.4239482201,6.0828402367,1028,5118.2474483445,12193.2931488359,2060666.54215327,102.597288631,
,Bipolar disorders,40,199.1535972118,5.45,218,1085.3871048046,7552.7710369789,302110.841479157,15.0416152093,
,Depressive disorders,167,831.4662683595,7.1137724551,1188,5914.8618371919,11878.9168580012,1983779.11528621,98.7691867207,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,46,229.0266367936,9.6956521739,446,2220.5626089121,11330.4616677795,521201.236717861,25.9497752909,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,22,109.5344784665,4.5909090909,101,502.8628329599,4993.7419001001,109862.321802203,5.4698691462,
,Trauma- and stressor-related disorders,13,64.7249190939,9.8461538462,128,637.2915110779,16653.171677878,216491.231812414,10.7787518951,
,Miscellaneous mental disorders,19,94.5979586756,4.1052631579,78,388.3495145631,6240.0760995404,118561.445891267,5.90298461,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 De Soto Parish, Louisiana",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,153261.504231927,3271.025335192,6.1002203855,934922.852206452,19953.8452355879,11035.9880781196,1691036991.83541,360.9141689403,
"De Soto Parish, Louisiana",,883,3238.1092082585,5.9467723669,5251,19256.2983607759,12120.5191240221,10702418.3865115,392.4756458437,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,11,176.3385700545,3.6363636364,40,641.2311638346,4215.2491893858,46367.7410832438,7.4331101448,
,18-44,191,2167.0070342637,5.3089005236,1014,11504.424778761,9673.2876312594,1847597.93757054,209.6208234139,
,45-64,321,4373.8929009402,5.785046729,1857,25303.1748194576,11709.6495790877,3758797.51488717,512.1675316647,
,65-84,352,7773.851590106,6.0994318182,2147,47416.0777385159,12781.3821795889,4499046.52721532,993.6056818055,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,351,2651.0574018127,6.4188034188,2253,17016.6163141994,13686.7749114413,4804057.99391592,362.8442593592,
,Female,532,3792.1448428256,5.6353383459,2998,21370.0192458478,11087.1435951045,5898360.39259563,420.4405440584,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,415,†,6.0457831325,2509,†,12005.6070395848,4982326.92142769,†,
,Medicaid,195,†,6.7179487179,1310,†,13115.7259141594,2557566.55326109,†,
,Private insurance,208,†,5.5432692308,1153,†,11902.272920345,2475672.76743177,†,
,Uninsured,29,†,5.1724137931,150,†,14449.1755206039,419026.090097513,†,
,Other,*,†,*,*,†,*,*,†,
,Missing,26,†,3.4615384615,90,†,5647.9137197562,146845.75671366,†,
Type of stay,Maternal delivery hospitalization,17,52.4691358025,2.0588235294,35,108.024691358,5520.3454893897,93845.8733196257,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,860,289.2700975446,6.0453488372,5199,1748.7386478305,12326.4053591225,10600708.6088454,†,
Type of substance use disorder,Alcohol-related disorders,145,531.7393377095,5.6896551724,825,3025.4134731747,10838.3273623002,1571557.46753353,57.6316501351,
,Cannabis-related disorders,67,245.7002457002,4.671641791,313,1147.8235358832,9775.6412400195,654967.963081306,24.0187745455,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,60,220.0300707763,7.7,462,1694.2315449778,18059.4734127299,1083568.40476379,39.7362721319,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,51,187.0255601599,3.9215686275,200,733.4335692545,7749.9553656948,395247.723650434,14.4943974348,
,Miscellaneous substances and addictive disorders,38,139.3523781583,4.6052631579,175,641.7543730977,8238.4478673321,313061.018958621,11.4804730265,
Type of mental disorder,Anxiety disorders,378,1386.1894458909,5.5714285714,2106,7723.0554842495,11882.7623539405,4491684.16978952,164.7175976306,
,Bipolar disorders,77,282.371924163,5.4545454545,420,1540.2104954344,9819.5875433925,756108.240841223,27.7277582911,
,Depressive disorders,421,1543.8776632806,5.5653206651,2343,8592.1742638161,11049.9166924742,4652014.92753167,170.5971956262,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,12,44.0060141553,4.4166666667,53,194.3598958524,4625.0937613778,55501.1251365332,2.0353194153,
,Schizophrenia and related disorders,48,176.0240566211,11.1041666667,533,1954.6004620631,12611.9190896071,605372.116301145,22.2000115993,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,47,172.3568887748,4.4893617021,211,773.7724155635,4461.055782516,209669.62177825,7.6889369533,
,Trauma- and stressor-related disorders,36,132.0180424658,4.8888888889,176,645.4215409439,6922.9989170613,249227.961014208,9.1396076502,
,Miscellaneous mental disorders,32,117.3493710807,6.9375,222,814.1112618725,7032.0318869205,225025.020381457,8.2520451935,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 East Baton Rouge Parish, Louisiana",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,153261.504231927,3271.025335192,6.1002203855,934922.852206452,19953.8452355879,11035.9880781196,1691036991.83541,360.9141689403,
"East Baton Rouge Parish, Louisiana",,13038,2923.9477555707,6.0896609909,79397,17805.8505866733,10009.5191273067,130504110.381826,292.6731098663,
Age group,<1,127,2207.5438901443,8.3385826772,1059,18407.7872414392,12917.3387232881,1640502.0178576,285.1559217552,
,1-17,483,498.5909386516,6.6169772257,3196,3299.1648859847,6315.042921923,3050165.73128882,31.4862317807,
,18-44,3764,2074.8351817961,5.7106801275,21495,11848.7200405706,8170.918066073,30755335.6006987,169.5330827106,
,45-64,4906,4724.8492786563,6.1543008561,30193,29078.1439605524,10517.5905175545,51599299.0791224,496.9402997007,
,65-84,3757,6474.0143369176,6.218791589,23364,40260.5459057072,11545.4983002737,43376437.1141283,747.4572152283,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,6038,2818.834558034,6.4625703875,39021,18216.9167421405,10513.0976904869,63478083.85516,296.3468308193,
,Female,7000,3021.1219583776,5.768,40376,17425.8314559218,9575.1466466665,67026026.5266658,289.2768578893,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,5090,†,6.2705304519,31917,†,10896.080404957,55461049.2612312,†,
,Medicaid,3635,†,6.5416781293,23779,†,9007.1975143221,32741162.9645607,†,
,Private insurance,2867,†,5.6309731427,16144,†,11285.8730288965,32356597.9738462,†,
,Uninsured,1275,†,5.2423529412,6684,†,5970.4345763546,7612304.08485209,†,
,Other,154,†,5.4545454545,840,†,13807.4858267575,2126352.81732065,†,
,Missing,17,†,1.9411764706,33,†,12155.487059703,206643.280014951,†,
Type of stay,Maternal delivery hospitalization,510,86.9268791546,2.6843137255,1369,233.3390148287,5369.900333626,2738649.17014926,†,
,Neonatal birth hospitalization,114,19.4373401535,5.2543859649,599,102.1312872975,5805.4139820634,661817.193955225,†,
,Nonmaternal/nonneonatal hospitalization,12414,343.8400177266,6.2372321572,77429,2144.6100155107,10238.7340114162,127103644.017721,†,
Type of substance use disorder,Alcohol-related disorders,2405,539.3537622448,5.8586278586,14090,3159.8729771431,9446.4964568085,22718823.9786244,50.9500340401,
,Cannabis-related disorders,1193,267.5463776956,5.7250628667,6830,1531.7198320715,7148.534349374,8528201.47880319,19.1256447101,
,Neonatal abstinence syndrome,23,5.1580609279,12.2608695652,282,63.2423122466,18941.9606830118,435665.095709272,0.977037873,
,Opioid-related disorders,1075,241.0832825003,6.183255814,6647,1490.6796081668,10277.0528490781,11047831.812759,24.7762563528,
,Sedative-related disorders,200,44.852703721,6.22,1244,278.9838171445,7595.3516602699,1519070.33205398,3.4067205767,
,Stimulant-related disorders,1228,275.3956008468,5.6335504886,6918,1551.4550217087,6823.803386998,8379630.55923358,18.7924543382,
,Miscellaneous substances and addictive disorders,1048,235.0281674979,5.5019083969,5766,1293.1034482759,6963.0569684935,7297283.70298123,16.3651451949,
Type of mental disorder,Anxiety disorders,4531,1016.1380027988,5.7016111234,25834,5793.623739639,10817.6414403649,49014733.3662934,109.9221656821,
,Bipolar disorders,1043,233.9068499049,6.5139022052,6794,1523.6463454017,8550.4347938051,8918103.48993866,20.0000526794,
,Depressive disorders,4664,1045.9650507733,6.0032161235,27999,6279.1542574186,9722.0673874251,45343722.2949506,101.6894270851,
,"Disruptive, impulse-control, and conduct disorders",427,95.7605224443,7.8173302108,3338,748.5916251032,5228.9347392087,2232755.1336421,5.0072552245,
,Eating disorders,48,10.764648893,7.0208333333,337,75.5768057699,8988.0449223566,431426.156273115,0.9675314782,
,Obsessive-compulsive disorders,33,7.400696114,8.1515151515,269,60.3268865047,12447.1241970517,410755.098502707,0.9211738368,
,Personality disorders,639,143.3043883885,6.1205007825,3911,877.0946212638,4690.3608449778,2997140.57994079,6.7214929221,
,Schizophrenia and related disorders,1903,426.7734759051,8.6778770363,16514,3703.4877462413,8724.136235994,16602031.2570966,37.2322994571,
,Somatic symptom disorders,90,20.1837166744,6.0888888889,548,122.8964081955,10634.7308884685,957125.779962171,2.1464839516,
,Suicidal ideation or attempt,811,181.8777135886,6.2577065351,5075,1138.1373569199,5474.9675207302,4440198.65931218,9.9577457464,
,Trauma- and stressor-related disorders,592,132.7640030141,7.2702702703,4304,965.2301840755,10732.7156093354,6353767.64072657,14.2491828751,
,Miscellaneous mental disorders,610,136.800746349,4.8672131148,2969,665.838386738,6151.4786364244,3752401.9682189,8.4152686861,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 East Feliciana Parish, Louisiana",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,153261.504231927,3271.025335192,6.1002203855,934922.852206452,19953.8452355879,11035.9880781196,1691036991.83541,360.9141689403,
"East Feliciana Parish, Louisiana",,745,3440.314015239,5.9503355705,4433,20471.0228584622,11933.8503193213,8890718.48789441,410.5619250933,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,20,496.8944099379,4.6,92,2285.7142857143,3818.3106864482,76366.2137289633,18.972972355,
,18-44,145,1949.7109049348,5.4551724138,791,10636.0091434718,10293.2324120515,1492518.69974747,200.6882748081,
,45-64,305,4697.3663945788,6.3901639344,1949,30016.941321423,13133.7308021465,4005787.89465468,616.9394570545,
,65-84,268,7732.256203116,5.7425373134,1539,44402.769763416,11540.6313570773,3092889.20369672,892.3511839864,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,379,3270.3425662266,6.110817942,2316,19984.4680300284,12392.9785361082,4696938.86518503,405.2928522897,
,Female,366,3636.0023842639,5.7841530055,2117,21031.1941188158,11458.4142696977,4193779.62270938,416.628216045,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,374,†,5.7486631016,2150,†,11101.0812424095,4151804.38466118,†,
,Medicaid,156,†,6.9423076923,1083,†,13781.7446863965,2149952.17107785,†,
,Private insurance,146,†,5.8767123288,858,†,13842.1176121035,2020949.17136711,†,
,Uninsured,57,†,4.4210526316,252,†,7575.3566836401,431795.330967486,†,
,Other,11,†,8.0909090909,89,†,11358.8754772255,124947.630249481,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,15,70.4225352113,2.6666666667,40,187.79342723,4362.0699635799,65431.0494536984,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,724,287.3015873016,6.0331491713,4368,1733.3333333333,12149.2300907726,8796042.58571943,†,
Type of substance use disorder,Alcohol-related disorders,118,544.9087970446,5.3050847458,626,2890.787347033,10597.2081203827,1250470.55820516,57.7451192891,
,Cannabis-related disorders,36,166.2433618102,5.1111111111,184,849.6882936966,13819.6078472352,497505.882500468,22.9741806742,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,49,226.2756869083,5.387755102,264,1219.1179866082,12144.0238303879,595057.167689009,27.4789733405,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,38,175.479104133,4.3157894737,164,757.3308704687,7758.0582638985,294806.214028143,13.6137711396,
,Miscellaneous substances and addictive disorders,33,152.389748326,3.7878787879,125,577.2338951743,5407.6421435149,178452.19073599,8.2406922529,
Type of mental disorder,Anxiety disorders,292,1348.4183791272,6.0924657534,1779,8215.192796121,11800.6343106966,3445785.21872342,159.121921899,
,Bipolar disorders,63,290.9258831679,7.4761904762,471,2175.0173170169,13213.5256214587,832452.114151901,38.4415661118,
,Depressive disorders,284,1311.4754098361,5.6126760563,1594,7360.886631263,10509.2470026494,2984626.14875243,137.8261901987,
,"Disruptive, impulse-control, and conduct disorders",16,73.8859385823,4.875,78,360.1939505888,5003.1385423875,80050.2166782006,3.6966158706,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,15,69.2680674209,7.4666666667,112,517.2015700762,13297.5499987983,199463.249981974,9.2109558985,
,Schizophrenia and related disorders,114,526.437312399,6.9385964912,791,3652.7360886631,12507.0929604255,1425808.5974885,65.8420040401,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,18,83.1216809051,5.1111111111,92,424.8441468483,6721.1058114043,120979.904605277,5.5866961258,
,Trauma- and stressor-related disorders,23,106.2110367121,7.5652173913,174,803.5095820827,13427.9883466867,308843.731973795,14.2620056326,
,Miscellaneous mental disorders,29,133.9182636804,5.2068965517,151,697.2985453706,6691.3353442801,194048.724984122,8.9609201101,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Iberia Parish, Louisiana",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,153261.504231927,3271.025335192,6.1002203855,934922.852206452,19953.8452355879,11035.9880781196,1691036991.83541,360.9141689403,
"Iberia Parish, Louisiana",,1630,2175.1604681266,5.6981595092,9288,12394.4113054966,10582.1145841155,17248846.7721083,230.1779731255,
Age group,<1,26,2455.1463644948,7.4615384615,194,18319.1690273843,10884.21301107,282989.538287821,267.2233600452,
,1-17,27,146.3890696161,4.962962963,134,726.5235306875,9726.0750352664,262604.025952193,14.2379107543,
,18-44,501,1968.2564626385,5.6526946108,2832,11125.9526989864,8082.0795468792,4049121.85298645,159.076052997,
,45-64,642,3297.3805855162,5.8317757009,3744,19229.5839753466,11326.0983258729,7271355.12521044,373.4645672938,
,65-84,434,4129.4005708849,5.4930875576,2384,22683.1588962892,12402.7102066162,5382776.22967143,512.1575860772,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,795,2169.049437957,6.2050314465,4933,13459.019971625,11285.9686185388,8972345.05173837,244.7982388884,
,Female,835,2181.0108397545,5.2155688623,4355,11375.2122241086,9911.9781082275,8276501.72036997,216.1813169745,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,675,†,5.477037037,3697,†,10494.7917708355,7083984.44531397,†,
,Medicaid,456,†,5.8706140351,2677,†,9097.0859656332,4148271.20032875,†,
,Private insurance,325,†,5.1569230769,1676,†,12442.6451496868,4043859.67364822,†,
,Uninsured,121,†,6.7190082645,813,†,6998.976807041,846876.193651957,†,
,Other,50,†,8.26,413,†,22062.38261759,1103119.1308795,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,44,44.2211055276,2.5909090909,114,114.5728643216,4234.3599966131,186311.839850978,†,
,Neonatal birth hospitalization,25,25.2016129032,7.36,184,185.4838709677,10181.7777868279,254544.444670698,†,
,Nonmaternal/nonneonatal hospitalization,1561,243.7919725129,5.7591287636,8990,1404.0293612369,10767.4506646935,16807990.4875866,†,
Type of substance use disorder,Alcohol-related disorders,293,390.9951025528,6.409556314,1878,2506.1051283078,10749.3911597522,3149571.60980741,42.0295929889,
,Cannabis-related disorders,121,161.4689672658,5.6446280992,683,911.4322697733,6397.3354484299,774077.589260016,10.3297114811,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,107,142.7866074169,5.4299065421,581,775.317933731,8791.2608712819,940664.913227163,12.5527431473,
,Sedative-related disorders,30,40.0336282477,6.7666666667,203,270.8942178096,7531.684841169,225950.545235071,3.0152067101,
,Stimulant-related disorders,187,249.5429494108,5.9090909091,1105,1474.5719737913,6138.7063182761,1147938.08151763,15.3187088023,
,Miscellaneous substances and addictive disorders,128,170.8101471903,5.2890625,677,903.4255441237,7607.6814943958,973783.231282658,12.9946919583,
Type of mental disorder,Anxiety disorders,621,828.696104728,5.2657004831,3270,4363.6654790024,11248.467029907,6985298.02557228,93.2156081185,
,Bipolar disorders,225,300.252211858,6.3688888889,1433,1912.2729759665,7908.8398836216,1779488.97381485,23.7464666829,
,Depressive disorders,560,747.2943939576,5.9839285714,3351,4471.7562752712,11422.2890889403,6396481.88980657,85.3581260233,
,"Disruptive, impulse-control, and conduct disorders",16,21.3512683988,5.5,88,117.4319761933,4984.7728026081,79756.3648417303,1.0643122202,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,15,20.0168141239,7.0666666667,106,141.452153142,9279.1972654675,139187.958982011,1.8573996688,
,Schizophrenia and related disorders,169,225.5227724622,7.1301775148,1205,1608.0174012837,8163.8686426173,1379693.80060232,18.411382903,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,98,130.7765189426,6.7551020408,662,883.4087299999,5671.1744611636,555775.097194028,7.4165645435,
,Trauma- and stressor-related disorders,87,116.0975219184,8.1379310345,708,944.7936266464,12566.7619636447,1093308.29083709,14.5896992252,
,Miscellaneous mental disorders,64,85.4050735952,5.140625,329,439.0354564501,6349.2853443356,406354.262037479,5.4226118211,
,,,,,,,,,,
