Type of mental disorder,Anxiety disorders,146,1322.703388295,4.8219178082,704,6377.9670230114,16128.0711246805,2354698.38420336,213.3265432328,
,Bipolar disorders,24,217.4306939663,5.9583333333,143,1295.5245515492,14639.2156683253,351341.176039808,31.8301482189,
,Depressive disorders,146,1322.703388295,4.7945205479,700,6341.728574017,15152.047963853,2212199.00272254,200.416651814,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,*,*,*,*,*,*,*,*,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,13,117.7749592317,6.6923076923,87,788.1862656278,10519.6324408293,136755.221730782,12.3894928185,
,Trauma- and stressor-related disorders,22,199.3114694691,7.5909090909,167,1512.9552455155,19467.5177666457,428285.390866207,38.8009957299,
,Miscellaneous mental disorders,18,163.0730204747,3.8333333333,69,625.1132451531,11760.8502528285,211695.304550914,19.1787737408,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Chisago, Minnesota",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,188419.174925284,3418.2600128641,5.4563684607,1028084.44345232,18651.2861246432,14114.3032600846,2659405374.91041,482.4635844338,
"Chisago, Minnesota",,1566,3048.3531885073,5.0893997446,7970,15514.287938955,14813.9266920715,23198609.1997839,451.5808066609,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,60,546.8465184105,7.4,444,4046.6642362377,22553.4715314791,1353208.29188874,123.3328738506,
,18-44,452,2705.4528042138,4.9668141593,2245,13437.4812952654,10350.196614477,4678288.86974363,280.019684548,
,45-64,556,3557.034098906,4.8848920863,2716,17375.7277205553,15889.4954012674,8834559.4431047,565.1947695672,
,65-84,493,6561.9592705976,4.9837728195,2457,32703.3142552908,16605.2227098772,8186374.79596946,1089.6279510142,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,661,2488.3300707725,5.7322239032,3789,14263.6651106761,17810.9962830695,11773068.5431089,443.1963764158,
,Female,905,3648.0167687843,4.6198895028,4181,16853.4343760077,12624.9068029558,11425540.656675,460.5587172152,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,672,†,4.8869047619,3284,†,15661.8153293808,10524739.9013439,†,
,Medicaid,324,†,5.7345679012,1858,†,13017.440945758,4217650.8664256,†,
,Private insurance,522,†,5.0249042146,2623,†,14879.5065828806,7767102.43626372,†,
,Uninsured,20,†,3.9,78,†,13184.4255194913,263688.510389827,†,
,Other,28,†,4.5357142857,127,†,15193.8387628905,425427.485360935,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,76,144.4866920152,2.5263157895,192,365.0190114068,6460.914960145,491029.536971023,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,1487,404.9564270152,5.2225958305,7766,2114.9237472767,15261.7046774015,22694154.855296,†,
Type of substance use disorder,Alcohol-related disorders,299,582.0291209219,4.9230769231,1472,2865.3741337694,14140.796340971,4228098.10595035,82.3035526347,
,Cannabis-related disorders,107,208.2846686911,6.6355140187,710,1382.0758389784,12319.4985167134,1318186.34128833,25.6596266699,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,165,321.1866386358,5.3757575758,887,1726.6215058787,15863.1421582521,2617418.45611161,50.9502930801,
,Sedative-related disorders,26,50.6112279063,5.5,143,278.3617534844,9593.1220111861,249421.172290839,4.8551968444,
,Stimulant-related disorders,71,138.2075838978,7.5070422535,533,1037.5301720782,13687.990648568,971847.33604833,18.9178411595,
,Miscellaneous substances and addictive disorders,42,81.7565989255,5.2380952381,220,428.2488515144,10630.9859624397,446501.410422469,8.6915325551,
Type of mental disorder,Anxiety disorders,745,1450.206338083,4.6711409396,3480,6774.118196683,12890.8806087213,9603706.0534974,186.9443676224,
,Bipolar disorders,127,247.2163824652,6.4645669291,821,1598.1468504244,12137.820947109,1541503.26028285,30.0066818555,
,Depressive disorders,843,1640.9717355758,4.9964412811,4212,8199.0189208129,14208.9323562575,11978129.9763251,233.1645638933,
,"Disruptive, impulse-control, and conduct disorders",26,50.6112279063,14.1153846154,367,714.3969477536,18225.1879269165,473854.886099831,9.223991398,
,Eating disorders,14,27.2521996418,5.2142857143,73,142.1007552752,12259.9126400918,171638.776961286,3.3410958686,
,Obsessive-compulsive disorders,12,23.3590282644,4.1666666667,50,97.3292844351,7744.9467983729,92939.3615804742,1.8091443117,
,Personality disorders,71,138.2075838978,5.5774647887,396,770.847932726,9748.8254264061,692166.605274833,13.4736160803,
,Schizophrenia and related disorders,80,155.7268550962,12.4875,999,1944.6391030133,18703.5315967458,1496282.52773966,29.1264215475,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,180,350.3854239664,7.3944444444,1331,2590.9055516624,13802.3800868026,2484428.41562448,48.3615279846,
,Trauma- and stressor-related disorders,162,315.3468815697,5.9320987654,961,1870.6688468426,12401.069295426,2008973.22585901,39.1063853044,
,Miscellaneous mental disorders,95,184.9256404267,3.5789473684,340,661.8391341587,7458.2149924641,708530.424284094,13.7921518392,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Clay, Minnesota",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,188419.174925284,3418.2600128641,5.4563684607,1028084.44345232,18651.2861246432,14114.3032600846,2659405374.91041,482.4635844338,
"Clay, Minnesota",,2279,3670.123679464,5.7174917023,13030.1635894775,20983.9016836471,14388.686033591,32791815.4705539,528.0825732826,
Age group,<1,14,1711.4914425428,10.0831135341,141.1635894775,17257.1625278165,152173.638533464,2130430.9394685,2604.4388013062,
,1-17,40,291.1420045127,9.65,386,2809.5203435476,17742.6462188375,709705.848753502,51.6562958551,
,18-44,671,2614.5573566085,4.697466468,3152,12281.7955112219,10201.2860051187,6845062.9094347,266.7184737155,
,45-64,794,5765.7395977053,5.8400503778,4637,33672.20971607,14817.3006544644,11764936.7196447,854.3269711455,
,65-84,760,9378.0848963475,6.2026315789,4714,58168.8055281342,14923.2619121743,11341679.0532524,1399.516171428,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,981,3203.2653061225,6.1561300606,6039.1635894775,19719.7178431919,16073.813443205,15768410.9877841,514.886889397,
,Female,1296,4118.0769597407,5.3904320988,6986,22198.2142289727,13124.9912111493,17009988.6096495,540.4972390343,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,962,†,6.3648648649,6123,†,14829.0986715766,14265592.9220566,†,
,Medicaid,594,†,5.9292929293,3522,†,13371.0938319832,7942429.73619803,†,
,Private insurance,619,†,4.6060801122,2851.1635894775,†,15436.835095824,9555400.92431509,†,
,Uninsured,38,†,2.8421052632,108,†,6289.4437838443,238998.863786082,†,
,Other,47,†,7.7446808511,364,†,13132.5932968981,617231.884954211,†,
,Missing,19,†,3.2631578947,62,†,9061.1125917821,172161.13924386,†,
Type of stay,Maternal delivery hospitalization,126,144.3298969072,2.3968253968,302,345.9335624284,3454.9099331622,435318.651578434,†,
,Neonatal birth hospitalization,13,14.6561443067,8.5384615385,111,125.1409244645,9892.3797931486,128600.937310931,†,
,Nonmaternal/nonneonatal hospitalization,2140,453.1018420495,5.8958708362,12617.1635894775,2671.4299363704,15059.7644306843,32227895.8816646,†,
Type of substance use disorder,Alcohol-related disorders,414,666.709610925,6.0845410628,2519,4056.622004638,13080.5211772154,5415335.76736721,87.2090918476,
,Cannabis-related disorders,135,217.4053079103,5.9037037037,797,1283.4965215151,11285.3743022479,1523525.53080347,24.5350027506,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,160,257.6655501159,6.1885224342,990.1635894775,1594.569037422,27834.2432915435,4453478.92664697,71.7192560978,
,Sedative-related disorders,12,19.3249162587,5,60,96.6245812935,10885.3306797765,130623.968157319,2.1035810383,
,Stimulant-related disorders,83,133.6640041226,5.7951807229,481,774.6070600361,12011.8336242453,996982.19081236,16.0554977907,
,Miscellaneous substances and addictive disorders,64,103.0662200464,5.140625,329,529.8247874259,7305.7708841888,467569.336588081,7.5297818956,
Type of mental disorder,Anxiety disorders,1086,1748.904921412,5.5285451197,6004,9668.899768101,13280.7174489181,14422859.149525,232.267121063,
,Bipolar disorders,176,283.4321051275,5.9602272727,1049,1689.3197629477,12992.9009161356,2286750.56123987,36.8260525837,
,Depressive disorders,1344,2164.390620974,5.4732142857,7356,11846.1736665807,12969.9811289805,17431654.6373498,280.7210550977,
,"Disruptive, impulse-control, and conduct disorders",21,33.8186034527,8.380952381,176,283.4321051275,9861.4830600019,207091.14426004,3.3350158506,
,Eating disorders,35,56.3643390879,13.0857142857,458,737.5676372069,19992.9195956751,699752.185848631,11.2688769945,
,Obsessive-compulsive disorders,17,27.3769646998,6.9411764706,118,190.0283432105,15820.0027813183,268940.047282412,4.331036577,
,Personality disorders,66,106.2870394228,6.1363636364,405,652.215923731,10262.513874963,677325.915747561,10.9077221681,
,Schizophrenia and related disorders,117,188.4179335223,9.7094017094,1136,1829.4254058232,14669.5358204625,1716335.69099411,27.6400362502,
,Somatic symptom disorders,11,17.7145065705,4.5454545455,50,80.5204844112,9823.1700384765,108054.870423241,1.7401261019,
,Suicidal ideation or attempt,195,314.0298892038,6.558974359,1279,2059.7139912394,9788.1590648713,1908691.0176499,30.7377450665,
,Trauma- and stressor-related disorders,219,352.6797217212,7.4109589041,1623,2613.6949239887,14005.4159670003,3067186.09677306,49.3942620583,
,Miscellaneous mental disorders,153,246.3926822984,4.4836601307,686,1104.7410461221,6613.1179115145,1011807.04046172,16.2942386057,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Clearwater, Minnesota",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,188419.174925284,3418.2600128641,5.4563684607,1028084.44345232,18651.2861246432,14114.3032600846,2659405374.91041,482.4635844338,
"Clearwater, Minnesota",,377,3942.6898138465,5.75066313,2168,22673.0809454089,15164.8995677027,5717167.13702392,597.9049505359,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,75,2700.7562117393,3.92,294,10586.964350018,10163.7645782793,762282.343370948,274.4985031944,
,45-64,106,4119.7046249514,5.7075471698,605,23513.4084726,17929.2080863857,1900496.05715688,738.630414752,
,65-84,183,9713.3757961783,6.3715846995,1166,61889.5966029724,15385.2010728535,2815491.79633219,1494.4223972039,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,160,3280.032800328,6.29375,1007,20643.7064370643,15635.118585733,2501618.97371729,512.8370179822,
,Female,217,4632.7924850555,5.3502304147,1161,24786.5072587532,14818.1943009522,3215548.16330663,686.4961919954,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,183,†,6.1639344262,1128,†,16402.0257734015,3001570.71653249,†,
,Medicaid,108,†,5.8333333333,630,†,13191.9176247378,1424727.10347168,†,
,Private insurance,52,†,4.1923076923,218,†,14425.2908056296,750115.121892741,†,
,Uninsured,*,†,*,*,†,*,*,†,
,Other,29,†,6.3793103448,185,†,17938.3427881936,520211.940857615,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,13,123.8095238095,2.3076923077,30,285.7142857143,5093.8536635582,66220.0976262563,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,361,416.3783160323,5.811634349,2098,2419.8385236447,15545.114593453,5611786.36823655,†,
Type of substance use disorder,Alcohol-related disorders,49,512.4450951684,4.387755102,215,2248.4835808408,11081.4878860621,542992.906417043,56.7865411438,
,Cannabis-related disorders,23,240.5354528341,4.652173913,107,1119.0127588371,10357.3310418022,238218.613961452,24.9130531229,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,31,324.1999581677,4.2580645161,132,1380.4643380046,14673.0747771027,454865.318090184,47.5701022893,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,21,219.6193265007,4.8571428571,102,1066.7224430036,11324.0880114791,237805.848241062,24.8698858232,
,Miscellaneous substances and addictive disorders,12,125.4967580004,7.25,87,909.851495503,19335.1629032795,232021.954839354,24.2650025977,
Type of mental disorder,Anxiety disorders,205,2143.9029491738,5.3658536585,1100,11503.8694833716,14241.9934987657,2919608.66724698,305.3345186412,
,Bipolar disorders,24,250.9935160008,6.7083333333,161,1683.7481698389,20920.9535228696,502102.88454887,52.510236828,
,Depressive disorders,209,2185.7352018406,5.7129186603,1194,12486.9274210416,14074.1556591397,2941498.53276021,307.6237746037,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,13,135.9548211671,10.5384615385,137,1432.7546538381,15113.0854339443,196470.110641276,20.5469682746,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,27,282.3677055009,6.4814814815,175,1830.1610541728,8761.7371101611,236566.901974349,24.74031604,
,Trauma- and stressor-related disorders,27,282.3677055009,8.8888888889,240,2509.9351600084,23086.1087614853,623324.936560104,65.1877155993,
,Miscellaneous mental disorders,13,135.9548211671,4,52,543.8192846685,7811.6905301915,101551.976892489,10.6203698905,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Cook, Minnesota",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,188419.174925284,3418.2600128641,5.4563684607,1028084.44345232,18651.2861246432,14114.3032600846,2659405374.91041,482.4635844338,
"Cook, Minnesota",,105,2002.2883295194,5.4666666667,574,10945.8428680396,17556.1614394579,1843396.95114308,351.5249716139,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,17,1300.688599847,7.9411764706,135,10328.9977046671,15517.1708035146,263791.903659749,201.8300716601,
,45-64,40,2279.2022792023,5.55,222,12649.5726495726,22477.7688627077,899110.754508309,512.3138202327,
,65-84,44,3376.8227168074,4.7045454545,207,15886.4159631619,15053.0740405011,662335.25778205,508.3156237775,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,42,1626.6460108443,6.6904761905,281,10883.0364058869,22794.1551035467,957354.514348964,370.7802146975,
,Female,63,2366.64162284,4.6507936508,293,11006.7618332081,14064.1656633987,886042.436794119,332.8483984952,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,47,†,5.1063829787,240,†,16906.9138321518,794624.950111137,†,
,Medicaid,29,†,7.4482758621,216,†,23220.6433582617,673398.657389591,†,
,Private insurance,27,†,4.2592592593,115,†,13349.5910312335,360438.957843304,†,
,Uninsured,*,†,*,*,†,*,*,†,
,Other,*,†,*,*,†,*,*,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,*,*,*,*,*,*,*,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,102,235.0230414747,5.568627451,568,1308.7557603687,17986.4575341677,1834618.6684851,†,
Type of substance use disorder,Alcohol-related disorders,19,362.3188405797,4.4736842105,85,1620.9000762776,12664.4675059772,240624.882613568,45.8857518333,
,Cannabis-related disorders,*,*,*,*,*,*,*,*,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,*,*,*,*,*,*,*,*,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous substances and addictive disorders,*,*,*,*,*,*,*,*,
Type of mental disorder,Anxiety disorders,29,553.0129672006,7.1034482759,206,3928.2990083905,19645.5604869968,569721.254122908,108.6424969723,
,Bipolar disorders,*,*,*,*,*,*,*,*,
,Depressive disorders,51,972.5400457666,4.4705882353,228,4347.8260869565,13689.8938199579,698184.584817855,133.139699622,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,*,*,*,*,*,*,*,*,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,*,*,*,*,*,*,*,*,
,Trauma- and stressor-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous mental disorders,*,*,*,*,*,*,*,*,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Cottonwood, Minnesota",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,188419.174925284,3418.2600128641,5.4563684607,1028084.44345232,18651.2861246432,14114.3032600846,2659405374.91041,482.4635844338,
"Cottonwood, Minnesota",,311,2714.4976870036,5.7813504823,1798,15693.4625120014,16198.0542993895,5037594.88711013,439.6958092965,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,22,881.4102564103,5.9090909091,130,5208.3333333333,6524.1009591042,143530.221100292,57.5040949921,
,18-44,77,2425.9609325772,4.5844155844,353,11121.6131064902,12004.2987779946,924331.005905591,291.219598584,
,45-64,88,2953.0201342282,6.1590909091,542,18187.9194630872,18564.1056415676,1633641.29645795,548.2017773349,
,65-84,122,4583.0202854996,5.762295082,703,26408.7152516904,17871.9803634899,2180381.60434577,819.0764854793,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,122,2144.4893654421,6.4098360656,782,13745.82527685,17139.5258644144,2091022.15545856,367.5553094496,
,Female,189,3276.6990291262,5.3756613757,1016,17614.4244105409,15590.3319135003,2946572.73165156,510.8482544472,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,141,†,5.9361702128,837,†,16604.6966527241,2341262.22803409,†,
,Medicaid,68,†,5.9264705882,403,†,14318.0480989582,973627.270729162,†,
,Private insurance,96,†,5.6145833333,539,†,16913.4687497227,1623692.99997338,†,
,Uninsured,*,†,*,*,†,*,*,†,
,Other,*,†,*,*,†,*,*,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,11,94.0170940171,2.0909090909,23,196.5811965812,7516.7272249149,82683.9994740637,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,299,312.7615062761,5.8327759197,1744,1824.2677824268,16529.7419845499,4942392.85338044,†,
Type of substance use disorder,Alcohol-related disorders,43,375.3164004539,5.8837209302,253,2208.25696081,15545.1168150647,668440.023047784,58.3433728767,
,Cannabis-related disorders,21,183.2940560356,8.8095238095,185,1614.7333507899,14275.1166456767,299777.449559212,26.1654403037,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,19,165.8374792703,6.6315789474,126,1099.7643362137,23246.6097320199,441685.584908378,38.5515915954,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,12,104.7394605918,10.6666666667,128,1117.220912979,21795.8111413617,261549.73369634,22.8288150211,
,Miscellaneous substances and addictive disorders,*,*,*,*,*,*,*,*,
Type of mental disorder,Anxiety disorders,151,1317.9715457799,5.6688741722,856,7471.4148555468,15553.241521455,2348539.4697397,204.9872976992,
,Bipolar disorders,14,122.1960373571,7.2857142857,102,890.2854150301,14803.0298632622,207242.418085671,18.0887159017,
,Depressive disorders,182,1588.548485642,5.8131868132,1058,9234.5291088418,14541.1441340813,2646488.2324028,230.993124937,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
