,Cannabis-related disorders,65,290.1138138808,4.6153846154,300,1338.9868332961,15463.2256293465,1005109.66590752,44.8609536223,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,71,316.8935505468,6.2957746479,447,1995.0903816112,21039.4559277183,1493801.370868,66.6726789051,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,43,191.9214461058,9.0930232558,391,1745.1461727293,19325.2232224769,830984.598566508,37.0892478717,
,Miscellaneous substances and addictive disorders,18,80.3392099978,4.6111111111,83,370.4530238786,9603.2541744123,172858.575139421,7.7151785378,
Type of mental disorder,Anxiety disorders,214,955.1439410846,5.6261682243,1204,5373.8004909618,18061.9983141567,3865267.63922954,172.5180825365,
,Bipolar disorders,56,249.9442088819,6.375,357,1593.3943316224,13860.2176363936,776172.187638045,34.6428113206,
,Depressive disorders,218,972.9970988619,5.5963302752,1220,5445.213122071,17625.7715528664,3842418.19852487,171.4982458614,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,34,151.7518411069,13.7647058824,468,2088.819459942,20243.3637991637,688274.369171567,30.7196772672,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,35,156.2151305512,7.8,273,1218.4780182995,12600.6910748048,441024.187618171,19.6841860129,
,Trauma- and stressor-related disorders,52,232.0910511047,6.3461538462,330,1472.8855166257,14536.8485392793,755916.124042528,33.7387245723,
,Miscellaneous mental disorders,16,71.4126311091,13.5,216,964.0705199732,15772.783472839,252364.535565424,11.2637596771,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Deschutes, Oregon",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,113408.340134077,2817.7875319357,5.2275045572,592842.614879662,14729.9971645218,15327.2845275701,1738241897.03445,431.8903124022,
"Deschutes, Oregon",,5098,2953.9067705768,4.6720282464,23818,13800.7358692818,15580.4665485976,79429218.464751,460.2324562665,
Age group,<1,37,2003.2485110991,5.3783783784,199,10774.2284786139,7574.6248045616,280261.11776878,151.7385586187,
,1-17,92,264.9693269203,7.5326086957,693,1995.910256041,14140.782949971,1300952.03139733,37.4687374038,
,18-44,1382,2495.6659924877,4.3183791606,5968,10777.2320138688,11518.0482906223,15917942.73764,287.4520141874,
,45-64,1672,3470.2476079783,4.8953349282,8185,16988.0243249413,17279.1011155855,28890657.065259,599.6275931438,
,65-84,1915,5899.5686999384,4.5812010444,8773,27027.1102895871,17252.953270332,33039405.5126858,1017.8498309515,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,2225,2618.1090780726,5.2134831461,11600,13649.4675530976,16562.6428653938,36851880.3755012,433.6280564276,
,Female,2870,3276.2557077626,4.2540069686,12209,13937.2146118721,14820.6906940073,42535382.2918011,485.5637247923,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,2425,†,4.8857731959,11848,†,16985.3850585862,41189558.7670715,†,
,Medicaid,1532,†,4.4366840731,6797,†,12940.9747098118,19825573.2554317,†,
,Private insurance,780,†,4.2948717949,3350,†,15276.2817527837,11915499.7671713,†,
,Uninsured,63,†,5.6507936508,356,†,11105.0745170768,699619.694575843,†,
,Other,297,†,4.8888888889,1452,†,19456.9718880862,5778720.6507616,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,256,151.5689757253,3.3203125,850,503.2563647128,9459.6010106576,2421657.85872833,†,
,Neonatal birth hospitalization,36,20.8333333333,5.3611111111,193,111.6898148148,7593.8097942152,273377.152591747,†,
,Nonmaternal/nonneonatal hospitalization,4806,375.7623143081,4.7388680816,22775,1780.6880375293,15966.3303065815,76734183.4534309,†,
Type of substance use disorder,Alcohol-related disorders,921,533.6500854651,5.1889250814,4779,2769.070313179,16446.6233808876,15147340.1337975,87.7674197282,
,Cannabis-related disorders,886,513.3702233682,4.3340857788,3840,2224.9905843497,12561.3186228203,11129328.2998188,64.486069472,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,442,256.1056870528,5.4298642534,2400,1390.6191152186,18332.0658383166,8102773.10053595,46.9494631662,
,Sedative-related disorders,34,19.7004374656,3.8529411765,131,75.9046267057,8115.5971708998,275930.303810592,1.5988081456,
,Stimulant-related disorders,276,159.9211982501,4.8007246377,1325,767.7376365269,14551.0330336247,4016085.11728044,23.2701863851,
,Miscellaneous substances and addictive disorders,197,114.1466523742,4.0609137056,800,463.5397050729,10156.0136089936,2000734.68097175,11.5927495493,
Type of mental disorder,Anxiety disorders,1968,1140.3076744792,4.7286585366,9306,5392.1256192601,16294.9469983931,32068455.6928377,185.812531175,
,Bipolar disorders,424,245.6760436886,5.3160377358,2254,1306.0231190428,13375.8722736634,5671369.84403329,32.8613138108,
,Depressive disorders,2377,1377.2923486977,4.6327303324,11012,6380.6240403279,15632.1150741818,37157537.5313302,215.2999248563,
,"Disruptive, impulse-control, and conduct disorders",28,16.2238896776,10.6071428571,297,172.0891155083,16700.4574799244,467612.809437884,2.7094637972,
,Eating disorders,31,17.9621635716,9.9032258065,307,177.8833618217,18424.885540932,571171.451768893,3.3095080787,
,Obsessive-compulsive disorders,30,17.3827389402,5.7666666667,173,100.240461222,12984.6541273399,389539.623820198,2.2570885292,
,Personality disorders,203,117.6232001622,5.9950738916,1217,705.1597763421,10649.5282299532,2161854.2306805,12.5263159063,
,Schizophrenia and related disorders,337,195.2661007619,6.2878338279,2119,1227.8007938117,10728.1194556626,3615376.25655832,20.9483805462,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,374,216.7048121216,4.6229946524,1729,1001.8251875887,9100.655589336,3403645.19041166,19.7215585967,
,Trauma- and stressor-related disorders,539,312.3098762928,5.159554731,2781,1611.3798997595,13184.3915510276,7106387.0460039,41.176156943,
,Miscellaneous mental disorders,248,143.6973085726,4.25,1054,610.7135614335,10469.1341738351,2596345.27511112,15.0438640387,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Douglas, Oregon",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,113408.340134077,2817.7875319357,5.2275045572,592842.614879662,14729.9971645218,15327.2845275701,1738241897.03445,431.8903124022,
"Douglas, Oregon",,3688,3425.6627468465,5.1672993492,19057,17701.4248824982,15426.9820912785,56894709.9526352,528.4763784636,
Age group,<1,50,4562.0437956204,2.88,144,13138.6861313868,3029.5046609336,151475.233046682,138.2073294222,
,1-17,34,173.8241308793,9.0588235294,308,1574.6421267894,27442.4368378075,933042.852485456,47.7015773254,
,18-44,685,2253.6601414706,4.4408759124,3042,10008.2250370126,13143.1347231094,9003047.28532997,296.2015885945,
,45-64,1464,4805.6722689076,5.3094262295,7773,25515.3623949579,16729.0666212455,24491353.5335034,803.9441154643,
,65-84,1455,5565.5433576866,5.35395189,7790,29797.6513789542,15337.3134352369,22315791.0482697,853.6048291424,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,1649,3105.8708304296,5.6943602183,9390,17685.9473000207,16872.1281029041,27822139.2416889,524.0265052208,
,Female,2031,3722.1662237698,4.744953225,9637,17661.5046275084,14253.1122676811,28948071.0156603,530.5245306636,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,1799,†,5.3296275709,9588,†,15141.4729035944,27239509.7535664,†,
,Medicaid,1058,†,4.9149338374,5200,†,13936.7974703441,14745131.7236241,†,
,Private insurance,471,†,4.4670912951,2104,†,17138.950449987,8072445.66194389,†,
,Uninsured,24,†,3.5833333333,86,†,8270.6639878499,198495.935708398,†,
,Other,336,†,6.1875,2079,†,19759.3061839059,6639126.87779238,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,157,153.7708129285,2.3757961783,373,365.3281096964,5800.9701658474,910752.316038041,†,
,Neonatal birth hospitalization,49,48.5629335976,2.9387755102,144,142.7155599604,3024.2852302752,148189.976283486,†,
,Nonmaternal/nonneonatal hospitalization,3482,348.7580128205,5.3245261344,18540,1856.9711538461,16035.5449914743,55835767.6603137,†,
Type of substance use disorder,Alcohol-related disorders,695,645.5628007208,6.2474820144,4342,4033.1419866615,18024.2560902315,12526857.9827109,116.3578924252,
,Cannabis-related disorders,279,259.1539876275,4.6774193548,1305,1212.1718776124,10961.2170643536,3058179.56095466,28.4064311148,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,396,367.83146631,5.8484848485,2316,2151.2567575099,16728.1701486785,6624355.3788767,61.5314735447,
,Sedative-related disorders,12,11.14640807,9.3333333333,112,104.0331419867,35604.4055791285,427252.866949542,3.9686123367,
,Stimulant-related disorders,207,192.2755392075,5.5458937198,1148,1066.3397053633,14500.0549274481,3001511.36998176,27.8800587971,
,Miscellaneous substances and addictive disorders,197,182.9868658158,3.345177665,659,612.1235765108,7236.7311818236,1425636.04281924,13.2422675771,
Type of mental disorder,Anxiety disorders,1289,1197.3100001858,5.0946470132,6567,6099.8718163072,16493.9591811506,21260713.3845032,197.4838227025,
,Bipolar disorders,255,236.8611714875,4.6862745098,1195,1109.9964703041,12611.9992835315,3216059.81730053,29.872929251,
,Depressive disorders,1539,1429.5268349774,4.9194282001,7571,7032.4546248305,14506.7320489419,22325860.6233216,207.3776275179,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,12,11.14640807,2.6666666667,32,29.7237548533,8654.5208702983,103854.250443579,0.9646682127,
,Personality disorders,36,33.43922421,5.3888888889,194,180.2002637983,9045.5047197823,325638.169912164,3.0247466042,
,Schizophrenia and related disorders,151,140.2589682142,8.357615894,1262,1172.2305820283,15759.4203825252,2379672.47776131,22.1040004251,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,114,105.890876665,4.9035087719,559,519.2368425941,9979.5689486306,1137670.86014389,10.5674530471,
,Trauma- and stressor-related disorders,274,254.5096509317,4.901459854,1343,1247.4688365008,15601.6076104563,4274840.48526504,39.7075970691,
,Miscellaneous mental disorders,117,108.6774786825,3.7094017094,434,403.1284251983,7340.6408998673,858854.985284471,7.9776234491,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Gilliam, Oregon",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,113408.340134077,2817.7875319357,5.2275045572,592842.614879662,14729.9971645218,15327.2845275701,1738241897.03445,431.8903124022,
"Gilliam, Oregon",,71,3688.3116883117,4.0704225352,289,15012.987012987,15261.6865805253,1083579.7472173,562.898569983,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,25,5175.983436853,4.72,118,24430.6418219461,16885.0702051523,422126.755128809,873.9684371197,
,45-64,19,3064.5161290322,3.0526315789,58,9354.8387096774,10563.0338041937,200697.64227968,323.7058746446,
,65-84,26,5603.4482758621,4.3076923077,112,24137.9310344827,17676.8700943337,459598.622452677,990.5142725273,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,33,3381.1475409836,5.1515151515,170,17418.0327868852,20792.9642207287,686167.819284047,703.0407984468,
,Female,38,4004.2149631191,3.1315789474,119,12539.5152792413,10458.2086298224,397411.927933254,418.7691548296,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,30,†,3.5666666667,107,†,11697.2279689831,350916.839069493,†,
,Medicaid,17,†,4.4117647059,75,†,13994.3958295341,237904.72910208,†,
,Private insurance,16,†,3.9375,63,†,18791.2216432261,300659.546291618,†,
,Uninsured,*,†,*,*,†,*,*,†,
,Other,*,†,*,*,†,*,*,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,*,*,*,*,*,*,*,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,63,331.5789473684,4.2698412698,269,1415.7894736842,16440.99623555,1035782.76283965,†,
Type of substance use disorder,Alcohol-related disorders,*,*,*,*,*,*,*,*,
,Cannabis-related disorders,*,*,*,*,*,*,*,*,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,*,*,*,*,*,*,*,*,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous substances and addictive disorders,*,*,*,*,*,*,*,*,
Type of mental disorder,Anxiety disorders,32,1662.3376623377,4.15625,133,6909.0909090909,17757.5273409693,568240.87491102,295.1900648888,
,Bipolar disorders,*,*,*,*,*,*,*,*,
,Depressive disorders,25,1298.7012987013,4.4,110,5714.2857142857,13714.6689936476,342866.724841191,178.1125843331,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,*,*,*,*,*,*,*,*,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,*,*,*,*,*,*,*,*,
,Trauma- and stressor-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous mental disorders,*,*,*,*,*,*,*,*,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Hood River, Oregon",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,113408.340134077,2817.7875319357,5.2275045572,592842.614879662,14729.9971645218,15327.2845275701,1738241897.03445,431.8903124022,
"Hood River, Oregon",,306,1293.5954343691,5.6307189542,1723,7283.872331431,18729.3410222625,5731178.35281233,242.2819003514,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,83,1050.8989617625,5.0481927711,419,5305.1405419093,15413.8916761917,1279353.00912391,161.9844275923,
,45-64,101,1551.6976494085,4.0396039604,408,6268.2439698878,16163.7546076107,1632539.21536868,250.8126003025,
,65-84,112,3233.2563510393,7.1696428571,803,23181.2933025404,22525.4655436596,2522852.14088988,728.3060452915,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,138,1163.3788568538,5.4855072464,757,6381.7231495532,19029.1109776499,2626017.31491569,221.3806537612,
,Female,168,1424.5738997711,5.75,966,8191.2999236835,18483.1014160514,3105161.03789663,263.3054386413,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,142,†,6.0563380282,860,†,19937.7126227785,2831155.19243455,†,
,Medicaid,84,†,5.9523809524,500,†,18195.1508173671,1528392.66865884,†,
,Private insurance,62,†,4.5806451613,284,†,17723.0217680127,1098827.34961678,†,
,Uninsured,*,†,*,*,†,*,*,†,
,Other,14,†,4.7857142857,67,†,15978.0231946162,223692.324724627,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,20,85.1063829787,3.1,62,263.829787234,10972.1800913653,219443.601827306,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,286,242.3728813559,5.8076923077,1661,1407.6271186441,19271.7998286189,5511734.75098502,†,
Type of substance use disorder,Alcohol-related disorders,49,207.1443669414,5.8367346939,286,1209.0467131685,15636.3972069469,766183.4631404,32.3899160068,
,Cannabis-related disorders,35,147.960262101,5.6,196,828.5774677658,23878.0968663546,835733.390322411,35.3300947082,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,37,156.4151342211,5.3513513514,198,837.0323398859,18718.3459112692,692578.798716963,29.2783258811,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,25,105.6859015007,5.84,146,617.2056647643,18026.6625766859,450666.564417147,19.0516408547,
,Miscellaneous substances and addictive disorders,*,*,*,*,*,*,*,*,
Type of mental disorder,Anxiety disorders,100,422.743606003,4.95,495,2092.5808497146,17440.7000401005,1744070.00401005,73.7294442617,
,Bipolar disorders,28,118.3682096808,3.6785714286,103,435.425914183,13570.6920985676,379979.378759893,16.0633852784,
,Depressive disorders,127,536.8843796238,5.5118110236,700,2959.2052420207,17779.6249965046,2258012.37455609,95.4560293619,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,11,46.5017966603,5,55,232.5089833016,9850.2503073319,108352.75338065,4.5805433684,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,11,46.5017966603,9.2727272727,102,431.198478123,22070.0813135222,242770.894448744,10.2629843352,
,Trauma- and stressor-related disorders,27,114.1407736208,5.5925925926,151,638.3428450645,17145.2665593878,462922.197103472,19.5697398902,
,Miscellaneous mental disorders,23,97.2310293807,5.8260869565,134,566.476432044,13748.5500695084,316216.651598694,13.3678567575,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Jackson, Oregon",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,113408.340134077,2817.7875319357,5.2275045572,592842.614879662,14729.9971645218,15327.2845275701,1738241897.03445,431.8903124022,
"Jackson, Oregon",,7553,3586.1302743843,5.4005031113,40790,19366.9077045062,15217.5022389727,114937794.410961,545.7194547969,
Age group,<1,129,5321.7821782178,9.8062015504,1265,52186.4686468646,22173.3880381427,2860367.0569204,1180.019412921,
,1-17,191,455.2713751102,7.0418848168,1345,3205.9685838915,13802.2705848801,2636233.6817121,62.8377870882,
,18-44,2022,3040.2357611114,4.7685459941,9642,14497.5040596619,11527.7936203682,23309198.7003845,350.4721041136,
,45-64,2572,4546.9009652441,5.5925349922,14384,25428.7027543047,16966.0478368058,43636675.0362646,771.4293928555,
,65-84,2639,6113.6079321688,5.3633952255,14154,32789.6955937543,16102.8116467144,42495319.9356794,984.4627701357,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,3461,3371.0272818475,5.8887604739,20381,19851.1722136185,16737.8484873939,57929693.6148703,564.2374389043,
,Female,4090,3788.8613035906,4.9858190709,20392,18890.5769444547,13921.8193361407,56940241.0848157,527.4784255828,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,3554,†,5.6223972988,19982,†,16252.4576379655,57761234.4453294,†,
,Medicaid,2595,†,5.3911368015,13990,†,13852.6154977064,35947537.2165481,†,
,Private insurance,912,†,4.7543859649,4336,†,15011.1190949886,13690140.6146296,†,
,Uninsured,128,†,4.140625,530,†,11177.7245998358,1430748.74877899,†,
,Other,364,†,5.3626373626,1952,†,16780.5862243821,6108133.38567509,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,500,236.518448439,2.602,1301,615.4210028382,6226.3885237152,3113194.2618576,†,
,Neonatal birth hospitalization,126,63.2212744606,9.9523809524,1254,629.202207727,22588.4605615806,2846146.03075916,†,
,Nonmaternal/nonneonatal hospitalization,6927,386.4866372817,5.5197055002,38235,2133.292417564,15732.417225111,108978454.118344,†,
Type of substance use disorder,Alcohol-related disorders,1400,664.7136745847,5.6871428571,7962,3780.3216264594,15980.7335393155,22373026.9550417,106.2261211348,
,Cannabis-related disorders,944,448.2069348628,5.0699152542,4786,2272.3711761159,12801.7743467045,12084874.9832891,57.3784404074,
,Neonatal abstinence syndrome,26,12.344682528,18,468,222.204285504,34622.4983785533,900184.957842388,4.2740375081,
,Opioid-related disorders,1536,729.2858601158,5.482421875,8421,3998.2527526268,15107.4738210757,23205079.7891723,110.1766703978,
,Sedative-related disorders,93,44.1559798117,7.6989247312,716,339.9535650019,16055.036645642,1493118.40804471,7.08925874,
